problem_family,base_setting,setting,target_relative_update_norm,seed,step,delta_loss_Adam,delta_loss_Muon,loss_Adam,loss_Muon,recovery_error_Adam,recovery_error_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_delta,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_delta,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_delta,update_grad_cosine_muon_higher,kappa,condition_score_Adam,condition_score_Muon,nrG_Adam,nrG_Muon,nrUpdateFrac_Adam,nrUpdateFrac_Muon,stA_Adam,stA_Muon,stUpdateFrac_Adam,stUpdateFrac_Muon,update_flatness_Adam,update_flatness_Muon,log10_kappa,log10_target_relative_update_norm,delta_stUpdateFrac,delta_update_flatness
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,2,8,0.0007997200340428,0.0004825333265219,2.298305383210547,2.300059061155591,0.5380859375,0.6337890625,0.6092329659222134,0.4470425522279787,0.0007852836257644,0.000480573423983,0.6033778147117,-0.0003171867075209,False,0.6119743341333971,-0.0003047102017813,False,0.733779321267157,-0.1621904136942347,False,1.0,4.989441582214846,5.265173128639799,6.94801269967391,7.39908316567702,0.5775332113828497,1.0,1.387325860495075,1.4006232303377557,0.2128454657446117,0.9999999999999988,0.3135971513299489,0.9999999999999988,0.0,-1.5228787452803376,0.7871545342553871,0.6864028486700499
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,2,9,0.0007785972999205,0.0004704942752593,2.297442227823939,2.2995080766844085,0.5009765625,0.62890625,0.6389009638096353,0.4625798141336463,0.0007675961192474,0.0004682491513372,0.6042844938036015,-0.0003081030246612,False,0.6100202171375483,-0.0002993469679101,False,0.7240242859791255,-0.176321149675989,False,1.0,5.497980076592905,5.625980513787671,7.644403232118199,7.918021078595591,0.571391983307798,0.9999999999999998,1.3848912301817324,1.4031743220620327,0.2089513885502984,0.9999999999999988,0.3141873445104786,0.9999999999999992,0.0,-1.5228787452803376,0.7910486114497004,0.6858126554895206
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,3,0,0.0005003163037788,0.0003957344761138,2.30239590189129,2.30239590189129,0.869140625,0.869140625,0.609537402647141,0.4805340206558767,0.0005034610118799,0.0003969077914357,0.7909685795263256,-0.000104581827665,False,0.7883585462827721,-0.0001065532204442,False,0.788358546282772,-0.1290033819912642,False,1.0,6.293667689711977,6.293667689711977,8.552801973835408,8.552801973835408,0.6858166604350222,1.0000000000000002,1.350561318160335,1.350561318160335,0.3144331117906411,0.9999999999999988,0.3680745784636914,0.9999999999999988,0.0,-1.5228787452803376,0.6855668882093577,0.6319254215363074
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,3,1,0.0006209706180415,0.0004395760702542,2.3019221080176036,2.302036084835008,0.8427734375,0.849609375,0.6163863332912474,0.444897450903815,0.0006165200924995,0.0004394262300687,0.7078854578346953,-0.0001813945477873,False,0.7127524883855667,-0.0001770938624307,False,0.721783444691655,-0.1714888823874323,False,1.0,5.3678937332853565,5.413166312661723,7.290540271884841,7.331918106759327,0.6439287185780931,1.0,1.355647711259938,1.3518923186896814,0.2955322416260725,0.9999999999999988,0.3656017580133483,0.9999999999999988,0.0,-1.5228787452803376,0.7044677583739263,0.6343982419866505
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,3,2,0.0006624502334267,0.0004475534055528,2.301387246987109,2.3016958683825437,0.8154296875,0.8115234375,0.6214228875436681,0.4340935021136355,0.0006501869437898,0.0004470525034249,0.6756030611351914,-0.0002148968278739,False,0.687575331517877,-0.0002031344403649,False,0.6985476570222581,-0.1873293854300325,False,1.0,5.126047361002399,5.145454787651804,7.0141661926950825,7.001114196745881,0.621735864241606,0.9999999999999998,1.360533308229015,1.3524942011754464,0.2646633162694766,0.9999999999999988,0.3443856348855929,0.9999999999999988,0.0,-1.5228787452803376,0.7353366837305222,0.655614365114406
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,3,3,0.0006354274196294,0.0004245766191099,2.300757234469612,2.301236370526264,0.787109375,0.8046875,0.6211936528848698,0.4401648807953429,0.0006276532479724,0.0004231218389893,0.6681748473454533,-0.0002108508005194,False,0.6741331146714484,-0.0002045314089831,False,0.7085791664985375,-0.1810287720895269,False,1.0,5.263995782922474,5.306715442389649,7.192554818240794,7.195800594160643,0.6169075273585819,1.0,1.3643744212781974,1.353788210405963,0.2651677868728367,0.9999999999999988,0.3430316193422586,0.9999999999999988,0.0,-1.5228787452803376,0.7348322131271621,0.6569683806577402
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,3,4,0.0006754188602076,0.0004758409877854,2.3003648683201727,2.3009503713285744,0.7431640625,0.7919921875,0.5652056348639053,0.4292783884685869,0.0006578541047146,0.000475435746139,0.7045124378658155,-0.0001995778724221,False,0.7227069691163159,-0.0001824183585756,False,0.7595083311084682,-0.1359272463953183,False,1.0,5.039559831226784,5.021121696591652,6.915468815003528,6.821257855217751,0.6131241831745561,1.0000000000000002,1.368082945311723,1.3550109069514318,0.2658900036294869,0.9999999999999984,0.3554880101919464,0.9999999999999982,0.0,-1.5228787452803376,0.7341099963705116,0.6445119898080518
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,3,5,0.0006816175227477,0.000418151941155,2.2998410382232604,2.3007940216357277,0.6669921875,0.779296875,0.6744435078033031,0.4728033115645112,0.0006637221478276,0.0004166094802783,0.6134700579136431,-0.0002634655815927,False,0.6276865728254981,-0.0002471126675493,False,0.7010273004249914,-0.2016401962387918,False,1.0,5.8750199815336845,6.102392992357541,8.088167680769347,8.305193067705055,0.609950935303191,0.9999999999999996,1.3725724798678047,1.3570378019168836,0.2563960898612054,0.9999999999999984,0.3448573115796139,0.9999999999999988,0.0,-1.5228787452803376,0.743603910138793,0.6551426884203848
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,3,6,0.0008177742648762,0.0004681392342229,2.2988999932883996,2.300232991448109,0.6103515625,0.744140625,0.672333239841674,0.4486513894069784,0.0007979712252626,0.0004661166442273,0.5724553270134718,-0.0003496350306533,False,0.5841271332483556,-0.0003318545810353,False,0.6673050844736311,-0.2236818504346956,False,1.0,5.345263027020674,5.469699334482261,7.38835173650166,7.457801506458157,0.6051351060280109,1.0000000000000002,1.377634240049447,1.35990225493453,0.2552345632079011,0.9999999999999992,0.3448563264474504,0.9999999999999992,0.0,-1.5228787452803376,0.7447654367920982,0.6551436735525489
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,3,7,0.0008533689886904,0.0004620199698051,2.298117812157255,2.2998628404037693,0.5703125,0.6962890625,0.6603300575217349,0.4423428705703518,0.0008466840151181,0.000459621646733,0.5414070301688447,-0.0003913490188853,False,0.542849089537815,-0.000387062368385,False,0.6698814714424718,-0.217987186951383,False,1.0,4.940713326874075,5.3073291765044415,6.858766384652004,7.279866073655795,0.5997617596476422,1.0,1.3818046977001492,1.3622578894255792,0.239670209113357,0.9999999999999988,0.3276513624873545,0.9999999999999984,0.0,-1.5228787452803376,0.7603297908866418,0.672348637512644
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,3,8,0.0008095807421253,0.0004717969933198,2.297808219133891,2.299820401326953,0.541015625,0.6474609375,0.6186492661048605,0.4498705414813494,0.0007962861536568,0.0004695856893617,0.5827670654335457,-0.0003377837488054,False,0.5897197724777729,-0.0003267004642951,False,0.7271818882350323,-0.168778724623511,False,1.0,5.226155786843022,5.473163360220614,7.253158905772045,7.493528315596431,0.5971192854391446,1.0,1.3833628476800277,1.364691669087262,0.2452011455389401,0.9999999999999988,0.3361450191022642,0.9999999999999988,0.0,-1.5228787452803376,0.7547988544610587,0.6638549808977345
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,3,9,0.0010355575788882,0.0005106708649327,2.295678159424948,2.298700965406246,0.498046875,0.5927734375,0.6774989643131659,0.4369762882795174,0.0010182357936714,0.000505741776368,0.4931361378098853,-0.0005248867139555,False,0.4966843431662557,-0.0005124940173033,False,0.6449844373157304,-0.2405226760336484,False,1.0,4.858881676798683,5.148511194794128,6.748718174892442,7.067221762380763,0.5871577900381025,1.0,1.384175781163132,1.3675272130173457,0.2359989032364794,0.9999999999999988,0.3282085229558164,0.9999999999999988,0.0,-1.5228787452803376,0.7640010967635193,0.6717914770441824
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,4,0,0.0005586618662039,0.0004068346214207,2.302424395280005,2.302424395280005,0.8681640625,0.8681640625,0.5810465711413623,0.4234442260460792,0.0005592295669816,0.0004075448388026,0.7282305201627686,-0.0001518272447831,False,0.7287612509515338,-0.000151684728179,False,0.728761250951535,-0.157602345095283,False,1.0,4.861954090177607,4.861954090177607,6.656512449875258,6.656512449875258,0.629748568263188,1.0,1.3658458838394394,1.3658458838394394,0.2167754619584906,0.9999999999999986,0.2768463635329273,0.9999999999999988,0.0,-1.5228787452803376,0.7832245380415079,0.7231536364670714
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,4,1,0.0005110745989895,0.0003899472967003,2.302200223661218,2.3022290885551953,0.8134765625,0.7958984375,0.5830653543431598,0.4455597187417096,0.0005081429302777,0.0003901849920009,0.7629948689904233,-0.0001211273022891,False,0.7678646474283793,-0.0001179579382767,False,0.7641677136581811,-0.1375056356014501,False,1.0,5.44446021942843,5.362979922356693,7.459462005216519,7.351634663994924,0.616699238349721,1.0000000000000004,1.3639695646149628,1.3651701005362415,0.2158195446654638,0.9999999999999988,0.279667411833373,0.9999999999999982,0.0,-1.5228787452803376,0.784180455334535,0.7203325881666252
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,4,2,0.0005601507381514,0.0003904468586628,2.301642696719546,2.301905542458312,0.783203125,0.7568359375,0.6447092835929026,0.4730254770748708,0.0005478221959593,0.0003898563236024,0.6970389076900813,-0.0001697038794885,False,0.7116475500224889,-0.0001579658723569,False,0.7337035298122985,-0.1716838065180317,False,1.0,5.976620618668654,6.029661952764931,8.198817458424877,8.279091991354,0.610892603433721,1.0,1.3664592350896971,1.3662880329279363,0.2154368220616569,0.9999999999999984,0.2838152558742348,0.9999999999999984,0.0,-1.5228787452803376,0.7845631779383415,0.7161847441257636
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,4,3,0.0005768010201259,0.0004085509761133,2.30098327163646,2.3014105527846804,0.7578125,0.71484375,0.6294104279453652,0.4671592995344789,0.0005696520564117,0.0004065141485074,0.7083048778661608,-0.0001682500440125,False,0.7136183288235245,-0.0001631379079043,False,0.7422172858804778,-0.1622511284108862,False,1.0,5.847944448989443,5.880780925730678,8.043507036334786,8.075104627885572,0.6089466603318703,0.9999999999999998,1.3701248413312528,1.3663692035567518,0.2165466982512209,0.9999999999999988,0.289617385790913,0.9999999999999992,0.0,-1.5228787452803376,0.7834533017487779,0.7103826142090862
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,4,4,0.0006166404151533,0.0004094644304926,2.300512822618114,2.301236343520574,0.7314453125,0.693359375,0.6624744719415006,0.4728289913843597,0.0006127045493823,0.0004094322651604,0.6640246413151749,-0.0002071759846606,False,0.6682376776427674,-0.0002032722842219,False,0.7137316401017678,-0.1896454805571408,False,1.0,6.064007439291961,6.0973161890786,8.337431263871494,8.340417795692558,0.6109957103845756,1.0000000000000004,1.3730332763024249,1.3657235135120231,0.2396748166541481,0.9999999999999988,0.3154909743117952,0.9999999999999984,0.0,-1.5228787452803376,0.7603251833458506,0.6845090256882033
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,4,5,0.0007110756435921,0.0004555292208587,2.299631590829191,2.3005665980289565,0.6923828125,0.6552734375,0.6437145461379599,0.4541348337682032,0.0007025816333228,0.0004527932926966,0.6406199185188801,-0.0002555464227333,False,0.6444707222919411,-0.0002497883406262,False,0.7054910231450228,-0.1895797123697566,False,1.0,5.490914326447822,5.574670539276013,7.572322673616642,7.635754072154973,0.607933762740651,1.0000000000000002,1.375540843816605,1.3660639325840638,0.2484611585073006,0.9999999999999988,0.3267696431969569,0.9999999999999984,0.0,-1.5228787452803376,0.7515388414926982,0.6732303568030416
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,4,6,0.0007235786335724,0.0004544444911624,2.299403675838411,2.300850800692195,0.6220703125,0.6328125,0.5962313782315177,0.4152311398031865,0.0007136668096501,0.0004539317115636,0.6280512857584467,-0.0002691341424099,False,0.6360555169801445,-0.0002597350980865,False,0.6964261777613984,-0.1810002384283312,False,1.0,4.69924422756816,4.646190634214019,6.4932287010183956,6.379434508380001,0.6036051777926827,0.9999999999999998,1.3773462206957006,1.3673227468193574,0.2421970059746803,0.9999999999999988,0.323337865624267,0.9999999999999992,0.0,-1.5228787452803376,0.7578029940253185,0.6766621343757322
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,4,7,0.0007551436878832,0.0004611217519734,2.298561722833657,2.3000098712343764,0.55859375,0.609375,0.6266077561328937,0.440580602651429,0.0007425872699987,0.0004578436876172,0.6106410731791145,-0.0002940219359097,False,0.6165520284477801,-0.0002847435823815,False,0.7031202508096449,-0.1860271534814646,False,1.0,5.425340310341231,5.227471099922003,7.518064165989567,7.197991999889195,0.5977599155863172,0.9999999999999998,1.3783744848537964,1.3689151831103223,0.2343415787991324,0.9999999999999988,0.3205512027619236,0.9999999999999988,0.0,-1.5228787452803376,0.7656584212008664,0.6794487972380752
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,4,8,0.0008497927531005,0.0004783455711954,2.2974860992139634,2.299660384266634,0.51953125,0.6181640625,0.6383469162358512,0.428172218075561,0.0008353325425851,0.0004752838920079,0.5628967409407754,-0.0003714471819051,False,0.568975668704417,-0.0003600486505771,False,0.6707516041596471,-0.2101746981602901,False,1.0,4.981161694090478,4.967596388326342,6.877643011542358,6.815020895481615,0.5962157885889022,0.9999999999999998,1.3779427103262498,1.3699765281224536,0.2327217714357326,0.9999999999999988,0.3187540454860931,0.9999999999999992,0.0,-1.5228787452803376,0.7672782285642662,0.6812459545139061
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-02,0.03,4,9,0.0008398505409359,0.0004741894207347,2.297656214878215,2.299808309475706,0.52734375,0.5927734375,0.6299253699093512,0.4409737846270876,0.0008226808774802,0.0004694147401194,0.5646116750800649,-0.0003656611202011,False,0.5705915294363216,-0.0003532661373607,False,0.7000413155141624,-0.1889515852822636,False,1.0,5.278673770930714,5.242365464429135,7.275665656360905,7.209595598111793,0.5929386953762091,1.0,1.3754071315562673,1.372823723777838,0.2360287127769116,0.9999999999999988,0.3265712071670339,0.9999999999999988,0.0,-1.5228787452803376,0.7639712872230872,0.6734287928329649
SmallMLPDigits,Small MLP digits hidden=64,Small MLP digits hidden=64 target=3e-03,0.003,0,0,5.7004191862830567e-05,4.153677134111078e-05,2.3026985408830147,2.3026985408830147,0.953125,0.953125,0.6160018994216072,0.4487246764601958,5.707449076285912e-05,4.157573609065408e-05,0.7286616998458796,-1.5467420521719788e-05,False,0.7284469039487119,-1.5498754672205038e-05,False,0.7284469039487123,-0.1672772229614114,False,1.0,5.386607319510089,5.386607319510089,7.451713421718694,7.451713421718694,0.6588142177859448,1.0,1.3776346026608963,1.3776346026608963,0.2355031723444002,0.9999999999999842,0.2905214176925975,0.9999999999999842,0.0,-2.5228787452803374,0.764496827655584,0.7094785823073868
