problem_family,base_setting,seed,step,eval_algo,vector_source,source_algo,target_relative_op_norm,loss_before,loss_after,delta_loss,update_grad_inner,update_grad_cosine,update_fro_norm
SmallMLPDigits,Small MLP digits hidden=64,0,10,Muon,own_vectors,Muon,0.001,2.2841771005881157,2.284112062290936,6.503829717985354e-05,6.501265951013034e-05,0.4318293746220826,0.0015890366098458553
SmallMLPDigits,Small MLP digits hidden=64,0,10,Muon,other_vectors,Adam,0.001,2.2841771005881157,2.2841313693578558,4.5731230259971056e-05,4.5675941753195323e-05,0.30339034752890787,0.0015890366098458557
SmallMLPDigits,Small MLP digits hidden=64,1,0,Adam,own_vectors,Adam,0.001,2.3028649017923835,2.302842406496907,2.2495295476598898e-05,2.250667633611664e-05,0.3843695197786847,0.001305171701000351
SmallMLPDigits,Small MLP digits hidden=64,1,0,Adam,other_vectors,Muon,0.001,2.3028649017923835,2.302842406496907,2.2495295476598898e-05,2.250667633611664e-05,0.3843695197786847,0.001305171701000351
SmallMLPDigits,Small MLP digits hidden=64,1,0,Muon,own_vectors,Muon,0.001,2.3028649017923835,2.302842406496907,2.2495295476598898e-05,2.250667633611664e-05,0.3843695197786847,0.001305171701000351
SmallMLPDigits,Small MLP digits hidden=64,1,0,Muon,other_vectors,Adam,0.001,2.3028649017923835,2.302842406496907,2.2495295476598898e-05,2.250667633611664e-05,0.3843695197786847,0.001305171701000351
SmallMLPDigits,Small MLP digits hidden=64,1,1,Adam,own_vectors,Adam,0.001,2.295356398175137,2.2952895320477382,6.686612739859044e-05,6.685559924155573e-05,0.3166760696514365,0.002603967968850075
SmallMLPDigits,Small MLP digits hidden=64,1,1,Adam,other_vectors,Muon,0.001,2.295356398175137,2.2953242308255546,3.216734958222389e-05,3.213854269272041e-05,0.15223118930522597,0.0026039679688500753
SmallMLPDigits,Small MLP digits hidden=64,1,1,Muon,own_vectors,Muon,0.001,2.30150997123183,2.3014883576853764,2.1613546453469468e-05,2.164709962678388e-05,0.40773605075397024,0.001322111016979245
SmallMLPDigits,Small MLP digits hidden=64,1,1,Muon,other_vectors,Adam,0.001,2.30150997123183,2.301499919932216,1.0051299613955678e-05,1.0052294298075289e-05,0.18934096709392828,0.0013221110169792443
SmallMLPDigits,Small MLP digits hidden=64,1,3,Adam,own_vectors,Adam,0.001,2.248834901400788,2.2485614682423023,0.0002734331584854921,0.00027337357688580783,0.27338636826689605,0.005070420182108875
SmallMLPDigits,Small MLP digits hidden=64,1,3,Adam,other_vectors,Muon,0.001,2.248834901400788,2.248653069187299,0.0001818322134887751,0.00018172912724094678,0.18173763050065395,0.005070420182108878
SmallMLPDigits,Small MLP digits hidden=64,1,3,Muon,own_vectors,Muon,0.001,2.2989807473281108,2.2989526359528747,2.8111375236061775e-05,2.8099441289577162e-05,0.3909857937675361,0.0013619414167843757
SmallMLPDigits,Small MLP digits hidden=64,1,3,Muon,other_vectors,Adam,0.001,2.2989807473281108,2.2989629734135666,1.777391454416133e-05,1.7759245855199437e-05,0.24710857293748234,0.0013619414167843752
SmallMLPDigits,Small MLP digits hidden=64,1,10,Adam,own_vectors,Adam,0.001,1.7446025269370993,1.7426176928161414,0.0019848341209578457,0.001984409747277002,0.275225529834357,0.01579174509309193
SmallMLPDigits,Small MLP digits hidden=64,1,10,Adam,other_vectors,Muon,0.001,1.7446025269370993,1.7431510050578827,0.0014515218792165996,0.0014510435261157388,0.20125088774428937,0.015791745093091936
SmallMLPDigits,Small MLP digits hidden=64,1,10,Muon,own_vectors,Muon,0.001,2.2840802125584596,2.28401490161883,6.53109396298035e-05,6.528708903399654e-05,0.42478216652930706,0.001661325858229377
SmallMLPDigits,Small MLP digits hidden=64,1,10,Muon,other_vectors,Adam,0.001,2.2840802125584596,2.2840341608191594,4.605173930016804e-05,4.601475001021935e-05,0.2993891363645764,0.001661325858229377
SmallMLPDigits,Small MLP digits hidden=64,2,0,Adam,own_vectors,Adam,0.001,2.302544621857513,2.3025202298960146,2.4391961498615444e-05,2.4397927865136318e-05,0.4041474008828586,0.0012546212284400534
SmallMLPDigits,Small MLP digits hidden=64,2,0,Adam,other_vectors,Muon,0.001,2.302544621857513,2.3025202298960146,2.4391961498615444e-05,2.4397927865136318e-05,0.4041474008828586,0.0012546212284400534
SmallMLPDigits,Small MLP digits hidden=64,2,0,Muon,own_vectors,Muon,0.001,2.302544621857513,2.3025202298960146,2.4391961498615444e-05,2.4397927865136318e-05,0.4041474008828586,0.0012546212284400534
SmallMLPDigits,Small MLP digits hidden=64,2,0,Muon,other_vectors,Adam,0.001,2.302544621857513,2.3025202298960146,2.4391961498615444e-05,2.4397927865136318e-05,0.4041474008828586,0.0012546212284400534
SmallMLPDigits,Small MLP digits hidden=64,2,1,Adam,own_vectors,Adam,0.001,2.2917420975710088,2.2916636945350275,7.840303598127818e-05,7.836897103843857e-05,0.3000314364090507,0.0027849138112357656
SmallMLPDigits,Small MLP digits hidden=64,2,1,Adam,other_vectors,Muon,0.001,2.2917420975710088,2.291698304063594,4.379350741468002e-05,4.377305518947216e-05,0.16758281307621517,0.0027849138112357678
SmallMLPDigits,Small MLP digits hidden=64,2,1,Muon,own_vectors,Muon,0.001,2.301209895221747,2.301186011105121,2.388411662579415e-05,2.3874004817095137e-05,0.4109934158108652,0.0012591733420163165
SmallMLPDigits,Small MLP digits hidden=64,2,1,Muon,other_vectors,Adam,0.001,2.301209895221747,2.301197471934981,1.2423286765983477e-05,1.2411977032474833e-05,0.21367344425976068,0.001259173342016317
SmallMLPDigits,Small MLP digits hidden=64,2,3,Adam,own_vectors,Adam,0.001,2.2415724672076243,2.2412760800953295,0.00029638711229473813,0.0002964078542726197,0.2677973144660189,0.00551337834739371
SmallMLPDigits,Small MLP digits hidden=64,2,3,Adam,other_vectors,Muon,0.001,2.2415724672076243,2.241367038038134,0.0002054291694904009,0.00020527357233143974,0.18545969888721553,0.005513378347393703
SmallMLPDigits,Small MLP digits hidden=64,2,3,Muon,own_vectors,Muon,0.001,2.298131421878585,2.298103636538447,2.7785340138031245e-05,2.778540484215366e-05,0.4102449390472323,0.0012906364233162785
SmallMLPDigits,Small MLP digits hidden=64,2,3,Muon,other_vectors,Adam,0.001,2.298131421878585,2.2981136812158534,1.774066273174668e-05,1.772803557943998e-05,0.2617502576273708,0.0012906364233162787
SmallMLPDigits,Small MLP digits hidden=64,2,10,Adam,own_vectors,Adam,0.001,1.7471047710903846,1.7449468315548067,0.0021579395355779685,0.0021598218823540355,0.2688554161828675,0.01742653839152879
SmallMLPDigits,Small MLP digits hidden=64,2,10,Adam,other_vectors,Muon,0.001,1.7471047710903846,1.745469229124151,0.0016355419662337223,0.0016349767023765285,0.20352249662719163,0.01742653839152879
SmallMLPDigits,Small MLP digits hidden=64,2,10,Muon,own_vectors,Muon,0.001,2.2829039810916383,2.2828408798684783,6.310122316000033e-05,6.30766890585315e-05,0.45647275385984554,0.0015874235573677575
SmallMLPDigits,Small MLP digits hidden=64,2,10,Muon,other_vectors,Adam,0.001,2.2829039810916383,2.2828577999804396,4.618111119869539e-05,4.616061704442756e-05,0.334054692734218,0.001587423557367759
SmallMLPDigits,Small MLP digits hidden=64,3,0,Adam,own_vectors,Adam,0.001,2.30239590189129,2.302373799635332,2.2102255957889838e-05,2.2108476383189734e-05,0.4269268356956481,0.001303404022101824
SmallMLPDigits,Small MLP digits hidden=64,3,0,Adam,other_vectors,Muon,0.001,2.30239590189129,2.302373799635332,2.2102255957889838e-05,2.2108476383189734e-05,0.4269268356956481,0.001303404022101824
SmallMLPDigits,Small MLP digits hidden=64,3,0,Muon,own_vectors,Muon,0.001,2.30239590189129,2.302373799635332,2.2102255957889838e-05,2.2108476383189734e-05,0.4269268356956481,0.001303404022101824
SmallMLPDigits,Small MLP digits hidden=64,3,0,Muon,other_vectors,Adam,0.001,2.30239590189129,2.302373799635332,2.2102255957889838e-05,2.2108476383189734e-05,0.4269268356956481,0.001303404022101824
SmallMLPDigits,Small MLP digits hidden=64,3,1,Adam,own_vectors,Adam,0.001,2.2895254542776304,2.289442592400003,8.286187762740482e-05,8.28132467032898e-05,0.2994321311989579,0.002534890717011783
SmallMLPDigits,Small MLP digits hidden=64,3,1,Adam,other_vectors,Muon,0.001,2.2895254542776304,2.2894801534999076,4.5300777722800945e-05,4.527931446408568e-05,0.16371875477586328,0.0025348907170117834
SmallMLPDigits,Small MLP digits hidden=64,3,1,Muon,own_vectors,Muon,0.001,2.300967026917182,2.3009417715312996,2.5255385882161363e-05,2.5258488509120723e-05,0.39242926438076786,0.001327496045437544
SmallMLPDigits,Small MLP digits hidden=64,3,1,Muon,other_vectors,Adam,0.001,2.300967026917182,2.300953925562115,1.3101355066602594e-05,1.3101829659208627e-05,0.20355696950547056,0.0013274960454375446
SmallMLPDigits,Small MLP digits hidden=64,3,3,Adam,own_vectors,Adam,0.001,2.2397838256804548,2.2394608323166945,0.0003229933637602933,0.00032285225028300823,0.2535481144396878,0.0054862884210193155
SmallMLPDigits,Small MLP digits hidden=64,3,3,Adam,other_vectors,Muon,0.001,2.2397838256804548,2.2395745845812765,0.00020924109917830336,0.0002091313629099171,0.1642387893828541,0.005486288421019322
SmallMLPDigits,Small MLP digits hidden=64,3,3,Muon,own_vectors,Muon,0.001,2.2981456234168167,2.2981158098511414,2.9813565675329556e-05,2.9791427763602887e-05,0.3947690228884855,0.0013630910130750745
SmallMLPDigits,Small MLP digits hidden=64,3,3,Muon,other_vectors,Adam,0.001,2.2981456234168167,2.298127228883407,1.8394533409793468e-05,1.8372325664513727e-05,0.24345342251874644,0.0013630910130750747
SmallMLPDigits,Small MLP digits hidden=64,3,10,Adam,own_vectors,Adam,0.001,1.728482050299324,1.726220484377767,0.0022615659215567963,0.002263715313463763,0.2540131003116881,0.016426110178239556
SmallMLPDigits,Small MLP digits hidden=64,3,10,Adam,other_vectors,Muon,0.001,1.728482050299324,1.726950149474775,0.001531900824548904,0.0015311806218459643,0.17181486319370518,0.016426110178239552
SmallMLPDigits,Small MLP digits hidden=64,3,10,Muon,own_vectors,Muon,0.001,2.2817718959838182,2.281700606121166,7.128986265225734e-05,7.130123618341493e-05,0.43440730475973416,0.0016938633853415808
SmallMLPDigits,Small MLP digits hidden=64,3,10,Muon,other_vectors,Adam,0.001,2.2817718959838182,2.281724969418789,4.6926565029359324e-05,4.6922908636098826e-05,0.2858807976296533,0.0016938633853415797
SmallMLPDigits,Small MLP digits hidden=64,4,0,Adam,own_vectors,Adam,0.001,2.302424395280005,2.302401297049816,2.3098230188978164e-05,2.3093768131691832e-05,0.37158833198562924,0.0013479721737518486
SmallMLPDigits,Small MLP digits hidden=64,4,0,Adam,other_vectors,Muon,0.001,2.302424395280005,2.302401297049816,2.3098230188978164e-05,2.3093768131691832e-05,0.37158833198562924,0.0013479721737518486
SmallMLPDigits,Small MLP digits hidden=64,4,0,Muon,own_vectors,Muon,0.001,2.302424395280005,2.302401297049816,2.3098230188978164e-05,2.3093768131691832e-05,0.37158833198562924,0.0013479721737518486
SmallMLPDigits,Small MLP digits hidden=64,4,0,Muon,other_vectors,Adam,0.001,2.302424395280005,2.302401297049816,2.3098230188978164e-05,2.3093768131691832e-05,0.37158833198562924,0.0013479721737518486
SmallMLPDigits,Small MLP digits hidden=64,4,1,Adam,own_vectors,Adam,0.001,2.2964024154425524,2.2963215408089477,8.087463360473279e-05,8.087026586857968e-05,0.3006002485404975,0.0028042846165575635
SmallMLPDigits,Small MLP digits hidden=64,4,1,Adam,other_vectors,Muon,0.001,2.2964024154425524,2.2963623050953497,4.011034720274864e-05,4.0103801583768124e-05,0.14906854322811466,0.0028042846165575635
SmallMLPDigits,Small MLP digits hidden=64,4,1,Muon,own_vectors,Muon,0.001,2.3013948618182476,2.301371807447642,2.3054370605457564e-05,2.304754567601574e-05,0.39352667610657394,0.001373670273641724
SmallMLPDigits,Small MLP digits hidden=64,4,1,Muon,other_vectors,Adam,0.001,2.3013948618182476,2.301384422019859,1.043979838843967e-05,1.0436635954639898e-05,0.17820095530769747,0.0013736702736417247
SmallMLPDigits,Small MLP digits hidden=64,4,3,Adam,own_vectors,Adam,0.001,2.243545457182543,2.243266070383561,0.0002793867989820953,0.0002793011524547522,0.28676545804669606,0.005123738751929704
SmallMLPDigits,Small MLP digits hidden=64,4,3,Adam,other_vectors,Muon,0.001,2.243545457182543,2.2433825325102794,0.00016292467226364238,0.00016279113252936934,0.16714171522542404,0.005123738751929711
SmallMLPDigits,Small MLP digits hidden=64,4,3,Muon,own_vectors,Muon,0.001,2.2982374147277427,2.2982081656802587,2.924904748402568e-05,2.9235831147953342e-05,0.4084779179005952,0.0014260864562897259
SmallMLPDigits,Small MLP digits hidden=64,4,3,Muon,other_vectors,Adam,0.001,2.2982374147277427,2.298221656987205,1.5757740537747367e-05,1.5748783960476105e-05,0.220039254197564,0.0014260864562897267
SmallMLPDigits,Small MLP digits hidden=64,4,10,Adam,own_vectors,Adam,0.001,1.6767227818541495,1.674683860392222,0.002038921461927412,0.002040092071719018,0.2620980229795146,0.015343768018443435
SmallMLPDigits,Small MLP digits hidden=64,4,10,Adam,other_vectors,Muon,0.001,1.6767227818541495,1.675503306680166,0.0012194751739835752,0.0012194350091865105,0.15666523559913662,0.015343768018443435
SmallMLPDigits,Small MLP digits hidden=64,4,10,Muon,own_vectors,Muon,0.001,2.282512691132385,2.2824416281405253,7.106299185988263e-05,7.102356982478621e-05,0.4051348493232536,0.0017464015876398952
SmallMLPDigits,Small MLP digits hidden=64,4,10,Muon,other_vectors,Adam,0.001,2.282512691132385,2.282470335345021,4.2355787364112274e-05,4.234275166421177e-05,0.24153283702483946,0.0017464015876398943
