condition,condition_label,problem_family,bin,bin_min,bin_max,n_pairs,muon_first_order_win_rate,muon_delta_loss_win_rate,geomean_first_order_ratio_muon_over_adam,first_order_ratio_ci95_low,first_order_ratio_ci95_high,geomean_delta_loss_ratio_muon_over_adam,delta_loss_ratio_ci95_low,delta_loss_ratio_ci95_high
delta_condition_score,Muon - Adam condition score,All,low,-0.9324179136938296,-0.04945264709207492,425,0.12705882352941175,0.2164705882352941,0.34516053276725456,0.3047244291586256,0.3909623974327257,0.4308871519017079,0.37729613212948737,0.492090222674867
delta_condition_score,Muon - Adam condition score,MatrixFactorizationInput,high,-0.001070897396484416,0.28434811380054126,250,0.0,0.016,0.37741231052870616,0.36463250761497107,0.3906400256803878,0.36603102596439957,0.34800732573085896,0.38498819439268667
delta_condition_score,Muon - Adam condition score,MatrixFactorizationInput,middle,-0.18556911173439017,-0.0017840897355339003,250,0.052,0.068,0.29227126856014896,0.257960067580436,0.33114619338949675,0.27925938162392133,0.2505011753955302,0.31131910699356535
delta_condition_score,Muon - Adam condition score,MatrixFactorizationInput,low,-0.9324179136938296,-0.1863078491578416,250,0.164,0.3,0.36643915839117946,0.308709125847079,0.43496497369161413,0.546769819068305,0.4507651869263961,0.6632216588917783
delta_condition_score,Muon - Adam condition score,MatrixSensing,middle,-7.147758020231709e-05,4.909928211810355e-06,125,1.0,0.992,1.1309802834663212,1.1128556149372693,1.1494001417799944,1.1112602893784826,1.091918096597569,1.1309451089761327
delta_condition_score,Muon - Adam condition score,MatrixSensing,high,5.4435991036494435e-06,0.003011939734807123,125,0.944,0.92,1.3014356258707656,1.2640362816462614,1.3399415134506558,1.2373099139548545,1.1797844254724579,1.2976403062431416
delta_condition_score,Muon - Adam condition score,MatrixSensing,low,-0.003415931395956001,-7.206793898620334e-05,125,0.88,0.816,1.2833409132518458,1.2388333856610103,1.32944746136891,1.140197748140848,1.0590378911186777,1.2275773282221256
delta_condition_score,Muon - Adam condition score,SmallMLPDigits,low,-0.20423344756943695,0.06498988969121999,50,0.0,0.0,0.7319482760677914,0.710749881103803,0.753778921505535,0.7363862588385087,0.7119418699767559,0.7616699411482564
delta_condition_score,Muon - Adam condition score,SmallMLPDigits,middle,0.06500232545142204,0.35420346371094613,50,0.0,0.0,0.5790083283548234,0.54700567473583,0.6128833022914294,0.5652591905229224,0.533220908382601,0.5992224750522468
delta_condition_score,Muon - Adam condition score,SmallMLPDigits,high,0.3577866393908469,1.4794057111203083,50,0.0,0.0,0.3378933188110417,0.30859416682857643,0.3699742482837097,0.3239532927102211,0.296742757843674,0.3536589624643183
