group_type,group,predictor,outcome,points,spearman,spearman_ci95_low,spearman_ci95_high,ci95_excludes_zero
algo,Muon,update_grad_per_update_norm,norm_condition_movement,1275,0.34621677438877857,0.296914022206273,0.39367856545121066,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,nrUpdateFrac,delta_loss,750,-0.34496034549366555,-0.40660727849349587,-0.28018636740869457,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,nrUpdateFrac,relative_loss_decrease,750,-0.3893782452191257,-0.4485588557331086,-0.32679805496768083,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,nrUpdateFrac,norm_rank_movement,750,0.5103013268311681,0.4552550655811976,0.5614614055687753,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,nrUpdateFrac,norm_condition_movement,750,0.12321637637198556,0.051971108763532496,0.19321374252059398,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,stUpdateFrac,delta_loss,750,-0.2835387572288397,-0.3481646663110417,-0.21623049611354378,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,stUpdateFrac,relative_loss_decrease,750,-0.3247369113488965,-0.3874202413128158,-0.25906481519708047,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,stUpdateFrac,norm_rank_movement,750,0.47377102125559734,0.4162057069098378,0.5275536794963549,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,stUpdateFrac,norm_condition_movement,750,0.11856358397572798,0.04726093374047201,0.18866409025869793,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_flatness,delta_loss,750,0.4025027259249043,0.34062926574170943,0.46090488349682085,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_flatness,relative_loss_decrease,750,0.43918686659041606,0.37943134443561416,0.49529369239169513,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_flatness,norm_rank_movement,750,-0.5325999982065746,-0.5820751154291617,-0.4791959476858953,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_flatness,norm_condition_movement,750,-0.11047547697988036,-0.18074810671864264,-0.03908061655967131,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,relative_update_fro_norm,delta_loss,750,0.5394769922869865,0.48659547366010886,0.5884196566312417,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,relative_update_fro_norm,relative_loss_decrease,750,0.55667693961062,0.5051355967349029,0.6042615502455742,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,relative_update_fro_norm,norm_rank_movement,750,-0.0010633691300946403,-0.0727622618724623,0.07064645828178004,False
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,relative_update_fro_norm,norm_condition_movement,750,-0.003816028578699622,-0.07549981059312016,0.06790699329381777,False
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_grad_inner,delta_loss,750,0.8539838826380135,0.8333064957694222,0.8722750519213998,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_grad_inner,relative_loss_decrease,750,0.8668085952152801,0.8477982271451802,0.8835941053564919,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_grad_inner,norm_rank_movement,750,-0.37005100453511913,-0.43033676043297386,-0.3064787633448013,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_grad_inner,norm_condition_movement,750,-0.13929202363026422,-0.20890990221367645,-0.06826944835394803,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_grad_cosine,delta_loss,750,0.6281764137598973,0.5827194265462698,0.6697148622207758,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_grad_cosine,relative_loss_decrease,750,0.5666333759396331,0.5158895962116111,0.6134146981627935,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_grad_cosine,norm_rank_movement,750,-0.5106252246004076,-0.5617612836822189,-0.4556022483924703,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_grad_cosine,norm_condition_movement,750,0.0024620560200838064,-0.06925461095349521,0.0741534056922126,False
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_grad_per_update_norm,delta_loss,750,0.7969229141986779,0.7691711528638333,0.8216744824006177,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_grad_per_update_norm,relative_loss_decrease,750,0.8024191589100371,0.775324581837896,0.8265654871411645,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_grad_per_update_norm,norm_rank_movement,750,-0.575785201612778,-0.6218170810595519,-0.5257886585404176,True
MatrixFactorizationInput:Adam,MatrixFactorizationInput:Adam,update_grad_per_update_norm,norm_condition_movement,750,-0.16793751580402907,-0.23679055647606717,-0.09740602533428687,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,nrUpdateFrac,delta_loss,750,,,,False
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,nrUpdateFrac,relative_loss_decrease,750,,,,False
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,nrUpdateFrac,norm_rank_movement,750,,,,False
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,nrUpdateFrac,norm_condition_movement,750,,,,False
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,stUpdateFrac,delta_loss,750,,,,False
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,stUpdateFrac,relative_loss_decrease,750,,,,False
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,stUpdateFrac,norm_rank_movement,750,,,,False
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,stUpdateFrac,norm_condition_movement,750,,,,False
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_flatness,delta_loss,750,,,,False
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_flatness,relative_loss_decrease,750,,,,False
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_flatness,norm_rank_movement,750,,,,False
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_flatness,norm_condition_movement,750,,,,False
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,relative_update_fro_norm,delta_loss,750,0.7697497992760689,0.7388243854658121,0.7974399571535271,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,relative_update_fro_norm,relative_loss_decrease,750,0.7846237688501126,0.7554200203221246,0.8107164826395937,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,relative_update_fro_norm,norm_rank_movement,750,-0.14926727007545784,-0.21863166849371748,-0.07840197556781968,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,relative_update_fro_norm,norm_condition_movement,750,-0.2787668226186092,-0.3436030442605913,-0.21128573420033722,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_inner,delta_loss,750,0.9977284226283067,0.9973779552772003,0.9980320920175035,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_inner,relative_loss_decrease,750,0.9873422850529511,0.9854011160278663,0.9890267693306822,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_inner,norm_rank_movement,750,-0.3315713485712863,-0.3939105124726918,-0.26619574851754574,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_inner,norm_condition_movement,750,-0.21110603929962538,-0.27859334557055815,-0.14154418695650056,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_cosine,delta_loss,750,0.6866620473753604,0.646804118682607,0.7227792118255779,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_cosine,relative_loss_decrease,750,0.6407675502574778,0.5964683731177872,0.6811748154606738,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_cosine,norm_rank_movement,750,-0.2569511912220628,-0.32270985093298504,-0.1887239018363986,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_cosine,norm_condition_movement,750,0.09215378067242876,0.020585364631287496,0.16278258092742398,True
MatrixFactorizationInput:Muon,MatrixFactorizationInput:Muon,update_grad_per_update_norm,delta_loss,750,0.8640597599506453,0.8446896924775958,0.8811696420394709,True
