problem_family,setting,seed,d,rank,kappa,num_factors,input_columns_multiplier,measurement_multiplier,hidden_dim,num_samples,loss,recovery_error,nrG,stA,condition_score,mean_grad_rank_fraction,min_grad_rank_fraction,max_grad_rank_fraction
MatrixSensing,scan MS d=40 r=2 kappa=1e+00 measurement_mult=2,1,40,2,1.0,10,10,2.0,64,1024,0.024569465906617773,1.0423589561041604,27.955962177823867,92.38674065491612,0.30259712573090175,0.6988990544455966,0.6988990544455966,0.6988990544455966
MatrixSensing,scan MS d=40 r=2 kappa=1e+00 measurement_mult=2,2,40,2,1.0,10,10,2.0,64,1024,0.029165179084809124,1.0316133782471384,27.408686637531805,91.56599592902381,0.29933258912814414,0.6852171659382951,0.6852171659382951,0.6852171659382951
MatrixSensing,scan MS d=40 r=2 kappa=1e+01 measurement_mult=0.5,0,40,2,10.0,10,10,0.5,64,1024,0.019940053929063194,1.0796694760383743,28.25173501044053,30.011040295761887,0.9413780639396961,0.7062933752610132,0.7062933752610132,0.7062933752610132
MatrixSensing,scan MS d=40 r=2 kappa=1e+01 measurement_mult=0.5,1,40,2,10.0,10,10,0.5,64,1024,0.01317671248763771,1.081020387810611,28.857185458551044,30.31782186240844,0.9518225151369313,0.7214296364637761,0.7214296364637761,0.7214296364637761
MatrixSensing,scan MS d=40 r=2 kappa=1e+01 measurement_mult=0.5,2,40,2,10.0,10,10,0.5,64,1024,0.018816702533927233,1.0744951826818137,28.545248144897315,30.592950409357037,0.9330662052185258,0.7136312036224328,0.7136312036224328,0.7136312036224328
MatrixSensing,scan MS d=40 r=2 kappa=1e+01 measurement_mult=1,0,40,2,10.0,10,10,1.0,64,1024,0.01707818204400533,1.0796694760383743,27.585661946153298,54.22340017161569,0.5087409099917264,0.6896415486538324,0.6896415486538324,0.6896415486538324
MatrixSensing,scan MS d=40 r=2 kappa=1e+01 measurement_mult=1,1,40,2,10.0,10,10,1.0,64,1024,0.01298403852395102,1.081020387810611,28.123599349806383,55.28801334022464,0.5086744422655016,0.7030899837451596,0.7030899837451596,0.7030899837451596
MatrixSensing,scan MS d=40 r=2 kappa=1e+01 measurement_mult=1,2,40,2,10.0,10,10,1.0,64,1024,0.01829815719806043,1.0744951826818137,29.015207279741094,53.558797383847164,0.5417449363508638,0.7253801819935274,0.7253801819935274,0.7253801819935274
MatrixSensing,scan MS d=40 r=2 kappa=1e+01 measurement_mult=2,0,40,2,10.0,10,10,2.0,64,1024,0.017354513290685533,1.0796694760383743,28.0656590720029,93.41369461779206,0.30044480294709774,0.7016414768000725,0.7016414768000725,0.7016414768000725
MatrixSensing,scan MS d=40 r=2 kappa=1e+01 measurement_mult=2,1,40,2,10.0,10,10,2.0,64,1024,0.014244148863227044,1.081020387810611,26.918349916994625,92.38674065491612,0.29136594414062417,0.6729587479248657,0.6729587479248657,0.6729587479248657
MatrixSensing,scan MS d=40 r=2 kappa=1e+01 measurement_mult=2,2,40,2,10.0,10,10,2.0,64,1024,0.015473804203316547,1.0744951826818137,27.968906873005793,91.56599592902381,0.30545080178765843,0.6992226718251449,0.6992226718251449,0.6992226718251449
MatrixSensing,scan MS d=40 r=2 kappa=1e+02 measurement_mult=0.5,0,40,2,100.0,10,10,0.5,64,1024,0.019431139474261266,1.0793834033172018,28.192405945145854,30.011040295761887,0.939401155951503,0.7048101486286463,0.7048101486286463,0.7048101486286463
MatrixSensing,scan MS d=40 r=2 kappa=1e+02 measurement_mult=0.5,1,40,2,100.0,10,10,0.5,64,1024,0.013325448600423489,1.081665754224202,28.97297863186157,30.31782186240844,0.9556418255687964,0.7243244657965392,0.7243244657965392,0.7243244657965392
MatrixSensing,scan MS d=40 r=2 kappa=1e+02 measurement_mult=0.5,2,40,2,100.0,10,10,0.5,64,1024,0.018630076792355517,1.0764909245014502,28.6002732864907,30.592950409357037,0.9348648268243894,0.7150068321622676,0.7150068321622676,0.7150068321622676
MatrixSensing,scan MS d=40 r=2 kappa=1e+02 measurement_mult=1,0,40,2,100.0,10,10,1.0,64,1024,0.016973335499345526,1.0793834033172018,27.492785243380546,54.22340017161569,0.5070280571924036,0.6873196310845137,0.6873196310845137,0.6873196310845137
MatrixSensing,scan MS d=40 r=2 kappa=1e+02 measurement_mult=1,1,40,2,100.0,10,10,1.0,64,1024,0.013238407416570789,1.081665754224202,28.281942195953096,55.28801334022464,0.5115384056561253,0.7070485548988275,0.7070485548988275,0.7070485548988275
MatrixSensing,scan MS d=40 r=2 kappa=1e+02 measurement_mult=1,2,40,2,100.0,10,10,1.0,64,1024,0.017812494895611902,1.0764909245014502,28.84362262345758,53.558797383847164,0.5385412673988933,0.7210905655864395,0.7210905655864395,0.7210905655864395
MatrixSensing,scan MS d=40 r=2 kappa=1e+02 measurement_mult=2,0,40,2,100.0,10,10,2.0,64,1024,0.01726131079739878,1.0793834033172018,28.093966302592502,93.41369461779206,0.3007478337896891,0.7023491575648125,0.7023491575648125,0.7023491575648125
MatrixSensing,scan MS d=40 r=2 kappa=1e+02 measurement_mult=2,1,40,2,100.0,10,10,2.0,64,1024,0.014413281424414118,1.081665754224202,26.97835866179326,92.38674065491612,0.29201548263904115,0.6744589665448315,0.6744589665448315,0.6744589665448315
MatrixSensing,scan MS d=40 r=2 kappa=1e+02 measurement_mult=2,2,40,2,100.0,10,10,2.0,64,1024,0.015300353500109587,1.0764909245014502,27.85347241848936,91.56599592902381,0.304190132329032,0.6963368104622341,0.6963368104622341,0.6963368104622341
MatrixSensing,scan MS d=40 r=5 kappa=1e+00 measurement_mult=0.5,0,40,5,1.0,10,10,0.5,64,1024,0.08540172221727055,1.022580117578852,28.75201549308689,64.57995189367539,0.4452158084667559,0.7188003873271722,0.7188003873271722,0.7188003873271722
MatrixSensing,scan MS d=40 r=5 kappa=1e+00 measurement_mult=0.5,1,40,5,1.0,10,10,0.5,64,1024,0.05640748344975506,1.0137096402939536,27.981566458489425,66.08888766499703,0.4233929098690132,0.6995391614622356,0.6995391614622356,0.6995391614622356
MatrixSensing,scan MS d=40 r=5 kappa=1e+00 measurement_mult=0.5,2,40,5,1.0,10,10,0.5,64,1024,0.06779212743175143,1.0240808779158144,28.612263402416893,63.18945940931352,0.452801205610563,0.7153065850604223,0.7153065850604223,0.7153065850604223
MatrixSensing,scan MS d=40 r=5 kappa=1e+00 measurement_mult=1,0,40,5,1.0,10,10,1.0,64,1024,0.07099160584214997,1.022580117578852,28.06066959133215,109.3496971789737,0.2566140585227683,0.7015167397833038,0.7015167397833038,0.7015167397833038
MatrixSensing,scan MS d=40 r=5 kappa=1e+00 measurement_mult=1,1,40,5,1.0,10,10,1.0,64,1024,0.058692514364207984,1.0137096402939536,28.54909629803954,110.09521495561005,0.25931278039241235,0.7137274074509885,0.7137274074509885,0.7137274074509885
MatrixSensing,scan MS d=40 r=5 kappa=1e+00 measurement_mult=1,2,40,5,1.0,10,10,1.0,64,1024,0.0626685497567352,1.0240808779158144,28.436215853136133,110.37522285777077,0.2576322395269722,0.7109053963284033,0.7109053963284033,0.7109053963284033
MatrixSensing,scan MS d=40 r=5 kappa=1e+00 measurement_mult=2,0,40,5,1.0,10,10,2.0,64,1024,0.06582276201043218,1.022580117578852,27.714710927441864,180.88760210934288,0.15321509381659493,0.6928677731860466,0.6928677731860466,0.6928677731860466
MatrixSensing,scan MS d=40 r=5 kappa=1e+00 measurement_mult=2,1,40,5,1.0,10,10,2.0,64,1024,0.056587588176751205,1.0137096402939536,28.138346188439048,181.20642159545204,0.15528338312015577,0.7034586547109762,0.7034586547109762,0.7034586547109762
MatrixSensing,scan MS d=40 r=5 kappa=1e+00 measurement_mult=2,2,40,5,1.0,10,10,2.0,64,1024,0.05861506594375122,1.0240808779158144,27.4110267352979,180.53950499289314,0.1518284141544363,0.6852756683824475,0.6852756683824475,0.6852756683824475
MatrixSensing,scan MS d=40 r=5 kappa=1e+01 measurement_mult=0.5,0,40,5,10.0,10,10,0.5,64,1024,0.02807245565128245,1.064849386465719,28.492127809726576,64.57995189367539,0.4411915304092529,0.7123031952431644,0.7123031952431644,0.7123031952431644
MatrixSensing,scan MS d=40 r=5 kappa=1e+01 measurement_mult=0.5,1,40,5,10.0,10,10,0.5,64,1024,0.01682148331760265,1.0528037838591884,27.712823423849965,66.08888766499703,0.4193265222487265,0.6928205855962491,0.6928205855962491,0.6928205855962491
MatrixSensing,scan MS d=40 r=5 kappa=1e+01 measurement_mult=0.5,2,40,5,10.0,10,10,0.5,64,1024,0.018019568554124264,1.0646901317156316,29.072920773727457,63.18945940931352,0.4600913039215269,0.7268230193431864,0.7268230193431864,0.7268230193431864
MatrixSensing,scan MS d=40 r=5 kappa=1e+01 measurement_mult=1,0,40,5,10.0,10,10,1.0,64,1024,0.022877739601731787,1.064849386465719,27.981376317463116,109.3496971789737,0.2558889236946466,0.699534407936578,0.699534407936578,0.699534407936578
MatrixSensing,scan MS d=40 r=5 kappa=1e+01 measurement_mult=1,1,40,5,10.0,10,10,1.0,64,1024,0.021158625917186688,1.0528037838591884,27.67420506883746,110.09521495561005,0.25136610233238194,0.6918551267209365,0.6918551267209365,0.6918551267209365
MatrixSensing,scan MS d=40 r=5 kappa=1e+01 measurement_mult=1,2,40,5,10.0,10,10,1.0,64,1024,0.017901558592329527,1.0646901317156316,28.412907031622748,110.37522285777077,0.2574210615025036,0.7103226757905687,0.7103226757905687,0.7103226757905687
MatrixSensing,scan MS d=40 r=5 kappa=1e+01 measurement_mult=2,0,40,5,10.0,10,10,2.0,64,1024,0.022386993827740297,1.064849386465719,27.1123225931731,180.88760210934288,0.14988491348779256,0.6778080648293275,0.6778080648293275,0.6778080648293275
MatrixSensing,scan MS d=40 r=5 kappa=1e+01 measurement_mult=2,1,40,5,10.0,10,10,2.0,64,1024,0.020365263283303906,1.0528037838591884,27.275837893033977,181.20642159545204,0.1505235722491556,0.6818959473258495,0.6818959473258495,0.6818959473258495
MatrixSensing,scan MS d=40 r=5 kappa=1e+01 measurement_mult=2,2,40,5,10.0,10,10,2.0,64,1024,0.018342438980213115,1.0646901317156316,27.04132386559825,180.53950499289314,0.1497806469928159,0.6760330966399563,0.6760330966399563,0.6760330966399563
MatrixSensing,scan MS d=40 r=5 kappa=1e+02 measurement_mult=0.5,0,40,5,100.0,10,10,0.5,64,1024,0.02112739507552609,1.0802423907143581,28.845770084550413,64.57995189367539,0.4466675684745348,0.7211442521137603,0.7211442521137603,0.7211442521137603
MatrixSensing,scan MS d=40 r=5 kappa=1e+02 measurement_mult=0.5,1,40,5,100.0,10,10,0.5,64,1024,0.013039081356205136,1.0702009023123966,27.565044213366463,66.08888766499703,0.4170904547991941,0.6891261053341615,0.6891261053341615,0.6891261053341615
MatrixSensing,scan MS d=40 r=5 kappa=1e+02 measurement_mult=0.5,2,40,5,100.0,10,10,0.5,64,1024,0.0134878234676628,1.08195961601967,29.023416589093017,63.18945940931352,0.45930787920010663,0.7255854147273254,0.7255854147273254,0.7255854147273254
MatrixSensing,scan MS d=40 r=5 kappa=1e+02 measurement_mult=1,0,40,5,100.0,10,10,1.0,64,1024,0.018040837244229984,1.0802423907143581,27.729338894928006,109.3496971789737,0.25358404833570897,0.6932334723732001,0.6932334723732001,0.6932334723732001
MatrixSensing,scan MS d=40 r=5 kappa=1e+02 measurement_mult=1,1,40,5,100.0,10,10,1.0,64,1024,0.017177654874324457,1.0702009023123966,27.14002535590903,110.09521495561005,0.2465141229512271,0.6785006338977257,0.6785006338977257,0.6785006338977257
MatrixSensing,scan MS d=40 r=5 kappa=1e+02 measurement_mult=1,2,40,5,100.0,10,10,1.0,64,1024,0.013837533716883383,1.08195961601967,28.433885774473698,110.37522285777077,0.2576111290041383,0.7108471443618425,0.7108471443618425,0.7108471443618425
MatrixSensing,scan MS d=40 r=5 kappa=1e+02 measurement_mult=2,0,40,5,100.0,10,10,2.0,64,1024,0.0182648055544932,1.0802423907143581,26.818360726647644,180.88760210934288,0.14825980561363453,0.6704590181661911,0.6704590181661911,0.6704590181661911
MatrixSensing,scan MS d=40 r=5 kappa=1e+02 measurement_mult=2,1,40,5,100.0,10,10,2.0,64,1024,0.0167234179512659,1.0702009023123966,26.817689059950705,181.20642159545204,0.14799524665754882,0.6704422264987676,0.6704422264987676,0.6704422264987676
MatrixSensing,scan MS d=40 r=5 kappa=1e+02 measurement_mult=2,2,40,5,100.0,10,10,2.0,64,1024,0.014595920559742775,1.08195961601967,27.0163892088269,180.53950499289314,0.1496425350777958,0.6754097302206725,0.6754097302206725,0.6754097302206725
MatrixSensing,scan MS d=40 r=10 kappa=1e+00 measurement_mult=0.5,0,40,10,1.0,10,10,0.5,64,1024,0.13235203557726094,1.0070005515959675,28.751144026402116,109.3496971789737,0.26292842841023,0.718778600660053,0.718778600660053,0.718778600660053
MatrixSensing,scan MS d=40 r=10 kappa=1e+00 measurement_mult=0.5,1,40,10,1.0,10,10,0.5,64,1024,0.11444657403385097,1.0089995219482264,28.52467610298437,110.09521495561005,0.25909097061562036,0.7131169025746092,0.7131169025746092,0.7131169025746092
MatrixSensing,scan MS d=40 r=10 kappa=1e+00 measurement_mult=0.5,2,40,10,1.0,10,10,0.5,64,1024,0.12167924291549907,0.9999792038777909,28.13922809081222,110.37522285777077,0.2549415291063318,0.7034807022703056,0.7034807022703056,0.7034807022703056
MatrixSensing,scan MS d=40 r=10 kappa=1e+00 measurement_mult=1,0,40,10,1.0,10,10,1.0,64,1024,0.1257363700054246,1.0070005515959675,27.948408714568394,180.88760210934288,0.15450704409069532,0.6987102178642098,0.6987102178642098,0.6987102178642098
MatrixSensing,scan MS d=40 r=10 kappa=1e+00 measurement_mult=1,1,40,10,1.0,10,10,1.0,64,1024,0.12626770484168687,1.0089995219482264,27.946654265479296,181.20642159545204,0.15422551816552568,0.6986663566369824,0.6986663566369824,0.6986663566369824
MatrixSensing,scan MS d=40 r=10 kappa=1e+00 measurement_mult=1,2,40,10,1.0,10,10,1.0,64,1024,0.12784122432434092,0.9999792038777909,27.7210154585311,180.53950499289314,0.1535454274100415,0.6930253864632775,0.6930253864632775,0.6930253864632775
MatrixSensing,scan MS d=40 r=10 kappa=1e+00 measurement_mult=2,0,40,10,1.0,10,10,2.0,64,1024,0.13081870002879903,1.0070005515959675,27.27397003780429,277.41910580379414,0.09831323606490867,0.6818492509451073,0.6818492509451073,0.6818492509451073
MatrixSensing,scan MS d=40 r=10 kappa=1e+00 measurement_mult=2,1,40,10,1.0,10,10,2.0,64,1024,0.12401028416335289,1.0089995219482264,27.156925379148163,278.46717119947346,0.09752289744666144,0.6789231344787041,0.6789231344787041,0.6789231344787041
MatrixSensing,scan MS d=40 r=10 kappa=1e+00 measurement_mult=2,2,40,10,1.0,10,10,2.0,64,1024,0.1285643175925336,0.9999792038777909,27.48020636614592,275.3686231368921,0.09979425416411686,0.687005159153648,0.687005159153648,0.687005159153648
MatrixSensing,scan MS d=40 r=10 kappa=1e+01 measurement_mult=0.5,0,40,10,10.0,10,10,0.5,64,1024,0.03385537757599427,1.0277663871873648,28.640844033884665,109.3496971789737,0.2619197379852632,0.7160211008471167,0.7160211008471167,0.7160211008471167
MatrixSensing,scan MS d=40 r=10 kappa=1e+01 measurement_mult=0.5,1,40,10,10.0,10,10,0.5,64,1024,0.03040142299496405,1.0350528394874876,28.048560319983206,110.09521495561005,0.25476638863271467,0.7012140079995801,0.7012140079995801,0.7012140079995801
MatrixSensing,scan MS d=40 r=10 kappa=1e+01 measurement_mult=0.5,2,40,10,10.0,10,10,0.5,64,1024,0.034758931744355286,1.0244264200577486,28.142358273799456,110.37522285777077,0.2549698885778344,0.7035589568449864,0.7035589568449864,0.7035589568449864
MatrixSensing,scan MS d=40 r=10 kappa=1e+01 measurement_mult=1,0,40,10,10.0,10,10,1.0,64,1024,0.03219973134482984,1.0277663871873648,27.627668825902926,180.88760210934288,0.15273389941452462,0.6906917206475731,0.6906917206475731,0.6906917206475731
MatrixSensing,scan MS d=40 r=10 kappa=1e+01 measurement_mult=1,1,40,10,10.0,10,10,1.0,64,1024,0.032534389738484444,1.0350528394874876,27.11238194595129,181.20642159545204,0.14962152945374296,0.6778095486487823,0.6778095486487823,0.6778095486487823
MatrixSensing,scan MS d=40 r=10 kappa=1e+01 measurement_mult=1,2,40,10,10.0,10,10,1.0,64,1024,0.03518152214645258,1.0244264200577486,27.087738946709162,180.53950499289314,0.15003773798856632,0.6771934736677291,0.6771934736677291,0.6771934736677291
MatrixSensing,scan MS d=40 r=10 kappa=1e+01 measurement_mult=2,0,40,10,10.0,10,10,2.0,64,1024,0.033569299667343525,1.0277663871873648,26.237240426461224,277.41910580379414,0.0945761841111896,0.6559310106615306,0.6559310106615306,0.6559310106615306
MatrixSensing,scan MS d=40 r=10 kappa=1e+01 measurement_mult=2,1,40,10,10.0,10,10,2.0,64,1024,0.03285498716413348,1.0350528394874876,26.22627530547102,278.46717119947346,0.09418085152552665,0.6556568826367755,0.6556568826367755,0.6556568826367755
MatrixSensing,scan MS d=40 r=10 kappa=1e+01 measurement_mult=2,2,40,10,10.0,10,10,2.0,64,1024,0.03407728061561945,1.0244264200577486,26.427122441636616,275.3686231368921,0.09596998430899327,0.6606780610409154,0.6606780610409154,0.6606780610409154
MatrixSensing,scan MS d=40 r=10 kappa=1e+02 measurement_mult=0.5,0,40,10,100.0,10,10,0.5,64,1024,0.022892459238353088,1.0455866823484263,28.429179116442608,109.3496971789737,0.25998406808491015,0.7107294779110652,0.7107294779110652,0.7107294779110652
MatrixSensing,scan MS d=40 r=10 kappa=1e+02 measurement_mult=0.5,1,40,10,100.0,10,10,0.5,64,1024,0.02071054747824628,1.056249813102056,27.635428771195695,110.09521495561005,0.251013895402613,0.6908857192798924,0.6908857192798924,0.6908857192798924
MatrixSensing,scan MS d=40 r=10 kappa=1e+02 measurement_mult=0.5,2,40,10,100.0,10,10,0.5,64,1024,0.02284373646442736,1.0463269659400325,28.04750298716871,110.37522285777077,0.25411049926767215,0.7011875746792178,0.7011875746792178,0.7011875746792178
MatrixSensing,scan MS d=40 r=10 kappa=1e+02 measurement_mult=1,0,40,10,100.0,10,10,1.0,64,1024,0.021833549712218642,1.0455866823484263,26.90609463725679,180.88760210934288,0.14874482454022803,0.6726523659314197,0.6726523659314197,0.6726523659314197
MatrixSensing,scan MS d=40 r=10 kappa=1e+02 measurement_mult=1,1,40,10,100.0,10,10,1.0,64,1024,0.021446643075547667,1.056249813102056,26.79194709883112,181.20642159545204,0.14785318788891944,0.669798677470778,0.669798677470778,0.669798677470778
MatrixSensing,scan MS d=40 r=10 kappa=1e+02 measurement_mult=1,2,40,10,100.0,10,10,1.0,64,1024,0.022762937321012866,1.0463269659400325,26.938179368677037,180.53950499289314,0.14920933437663655,0.6734544842169259,0.6734544842169259,0.6734544842169259
MatrixSensing,scan MS d=40 r=10 kappa=1e+02 measurement_mult=2,0,40,10,100.0,10,10,2.0,64,1024,0.022584077296947648,1.0455866823484263,25.37639493495068,277.41910580379414,0.09147313362367424,0.6344098733737671,0.6344098733737671,0.6344098733737671
MatrixSensing,scan MS d=40 r=10 kappa=1e+02 measurement_mult=2,1,40,10,100.0,10,10,2.0,64,1024,0.0216354224875263,1.056249813102056,25.757103018431085,278.46717119947346,0.09249601275254304,0.6439275754607772,0.6439275754607772,0.6439275754607772
MatrixSensing,scan MS d=40 r=10 kappa=1e+02 measurement_mult=2,2,40,10,100.0,10,10,2.0,64,1024,0.021971460642809686,1.0463269659400325,25.720637967803512,275.3686231368921,0.09340438890532997,0.6430159491950878,0.6430159491950878,0.6430159491950878
MatrixSensing,scan MS d=60 r=2 kappa=1e+00 measurement_mult=0.5,0,60,2,1.0,10,10,0.5,64,1024,0.018539738294573102,1.0856062313407315,43.04680107715511,47.26325913962834,0.9107878267553094,0.7174466846192519,0.7174466846192519,0.7174466846192519
MatrixSensing,scan MS d=60 r=2 kappa=1e+00 measurement_mult=0.5,1,60,2,1.0,10,10,0.5,64,1024,0.02173341781797083,1.0926660759017952,43.070151071605416,47.677441944248535,0.9033653928406931,0.7178358511934236,0.7178358511934236,0.7178358511934236
MatrixSensing,scan MS d=60 r=2 kappa=1e+00 measurement_mult=0.5,2,60,2,1.0,10,10,0.5,64,1024,0.01344759204432462,1.0916585887044372,43.53628906607,46.67793226977093,0.9326953219447665,0.7256048177678333,0.7256048177678333,0.7256048177678333
MatrixSensing,scan MS d=60 r=2 kappa=1e+00 measurement_mult=1,0,60,2,1.0,10,10,1.0,64,1024,0.018898294266084865,1.0856062313407315,43.27384536408379,85.978576913349,0.5033096256954342,0.7212307560680632,0.7212307560680632,0.7212307560680632
MatrixSensing,scan MS d=60 r=2 kappa=1e+00 measurement_mult=1,1,60,2,1.0,10,10,1.0,64,1024,0.01999865756567626,1.0926660759017952,42.84950801842856,86.86602765137151,0.4932826926356177,0.7141584669738094,0.7141584669738094,0.7141584669738094
MatrixSensing,scan MS d=60 r=2 kappa=1e+00 measurement_mult=1,2,60,2,1.0,10,10,1.0,64,1024,0.01732504973083278,1.0916585887044372,43.37097560204721,86.75372045883431,0.49993216858782746,0.7228495933674535,0.7228495933674535,0.7228495933674535
MatrixSensing,scan MS d=60 r=2 kappa=1e+00 measurement_mult=2,0,60,2,1.0,10,10,2.0,64,1024,0.020578433210383305,1.0856062313407315,42.678295340373346,154.5672206372054,0.27611478788601823,0.7113049223395558,0.7113049223395558,0.7113049223395558
MatrixSensing,scan MS d=60 r=2 kappa=1e+00 measurement_mult=2,1,60,2,1.0,10,10,2.0,64,1024,0.019589424413447895,1.0926660759017952,42.462689234509654,152.87698344865404,0.2777572416502538,0.7077114872418275,0.7077114872418275,0.7077114872418275
MatrixSensing,scan MS d=60 r=2 kappa=1e+00 measurement_mult=2,2,60,2,1.0,10,10,2.0,64,1024,0.01693496949463967,1.0916585887044372,43.36739301998178,152.2115182098422,0.28491531738218734,0.7227898836663631,0.7227898836663631,0.7227898836663631
MatrixSensing,scan MS d=60 r=2 kappa=1e+01 measurement_mult=0.5,0,60,2,10.0,10,10,0.5,64,1024,0.012012575786467082,1.1771407107369871,43.02376131665451,47.26325913962834,0.9103003495707053,0.7170626886109085,0.7170626886109085,0.7170626886109085
MatrixSensing,scan MS d=60 r=2 kappa=1e+01 measurement_mult=0.5,1,60,2,10.0,10,10,0.5,64,1024,0.015808277210362945,1.171198419199122,43.38933355461933,47.677441944248535,0.9100600154965635,0.7231555592436555,0.7231555592436555,0.7231555592436555
MatrixSensing,scan MS d=60 r=2 kappa=1e+01 measurement_mult=0.5,2,60,2,10.0,10,10,0.5,64,1024,0.00928808733206367,1.1728532355918018,43.37632177758739,46.67793226977093,0.9292682787853118,0.7229386962931232,0.7229386962931232,0.7229386962931232
MatrixSensing,scan MS d=60 r=2 kappa=1e+01 measurement_mult=1,0,60,2,10.0,10,10,1.0,64,1024,0.012558491462423833,1.1771407107369871,42.70283211877836,85.978576913349,0.4966682824003375,0.711713868646306,0.711713868646306,0.711713868646306
MatrixSensing,scan MS d=60 r=2 kappa=1e+01 measurement_mult=1,1,60,2,10.0,10,10,1.0,64,1024,0.012731879125506525,1.171198419199122,43.02121445214133,86.86602765137151,0.49525937371975676,0.7170202408690222,0.7170202408690222,0.7170202408690222
MatrixSensing,scan MS d=60 r=2 kappa=1e+01 measurement_mult=1,2,60,2,10.0,10,10,1.0,64,1024,0.010535328368311146,1.1728532355918018,43.205162271628225,86.75372045883431,0.498020857700617,0.7200860378604704,0.7200860378604704,0.7200860378604704
MatrixSensing,scan MS d=60 r=2 kappa=1e+01 measurement_mult=2,0,60,2,10.0,10,10,2.0,64,1024,0.01280430391884742,1.1771407107369871,41.95451398135544,154.5672206372054,0.271432156238544,0.6992418996892573,0.6992418996892573,0.6992418996892573
MatrixSensing,scan MS d=60 r=2 kappa=1e+01 measurement_mult=2,1,60,2,10.0,10,10,2.0,64,1024,0.01076260070664753,1.171198419199122,42.28411230407018,152.87698344865404,0.2765891329761351,0.7047352050678363,0.7047352050678363,0.7047352050678363
MatrixSensing,scan MS d=60 r=2 kappa=1e+01 measurement_mult=2,2,60,2,10.0,10,10,2.0,64,1024,0.010425878687614472,1.1728532355918018,42.74563319916055,152.2115182098422,0.2808304765755668,0.7124272199860092,0.7124272199860092,0.7124272199860092
MatrixSensing,scan MS d=60 r=2 kappa=1e+02 measurement_mult=0.5,0,60,2,100.0,10,10,0.5,64,1024,0.011981816656483884,1.1801360476356864,43.052636138978905,47.26325913962834,0.9109112854826594,0.7175439356496484,0.7175439356496484,0.7175439356496484
MatrixSensing,scan MS d=60 r=2 kappa=1e+02 measurement_mult=0.5,1,60,2,100.0,10,10,0.5,64,1024,0.01577743426562147,1.172238810519528,43.38748592903563,47.677441944248535,0.9100212628808955,0.7231247654839271,0.7231247654839271,0.7231247654839271
MatrixSensing,scan MS d=60 r=2 kappa=1e+02 measurement_mult=0.5,2,60,2,100.0,10,10,0.5,64,1024,0.00943562071479848,1.1742627606864882,43.36122794669658,46.67793226977093,0.9289449176131935,0.722687132444943,0.722687132444943,0.722687132444943
MatrixSensing,scan MS d=60 r=2 kappa=1e+02 measurement_mult=1,0,60,2,100.0,10,10,1.0,64,1024,0.012675728618172588,1.1801360476356864,42.72790166952297,85.978576913349,0.49695986143833293,0.7121316944920495,0.7121316944920495,0.7121316944920495
MatrixSensing,scan MS d=60 r=2 kappa=1e+02 measurement_mult=1,1,60,2,100.0,10,10,1.0,64,1024,0.012576122040922514,1.172238810519528,43.056094399688,86.86602765137151,0.49566091098915577,0.7176015733281333,0.7176015733281333,0.7176015733281333
MatrixSensing,scan MS d=60 r=2 kappa=1e+02 measurement_mult=1,2,60,2,100.0,10,10,1.0,64,1024,0.010463797267664015,1.1742627606864882,43.11868852777365,86.75372045883431,0.49702408495822364,0.7186448087962275,0.7186448087962275,0.7186448087962275
MatrixSensing,scan MS d=60 r=2 kappa=1e+02 measurement_mult=2,0,60,2,100.0,10,10,2.0,64,1024,0.012828370226869076,1.1801360476356864,41.97162962585248,154.5672206372054,0.2715428889309382,0.6995271604308747,0.6995271604308747,0.6995271604308747
MatrixSensing,scan MS d=60 r=2 kappa=1e+02 measurement_mult=2,1,60,2,100.0,10,10,2.0,64,1024,0.01057581534930527,1.172238810519528,42.29393785624915,152.87698344865404,0.2766534039471951,0.7048989642708192,0.7048989642708192,0.7048989642708192
MatrixSensing,scan MS d=60 r=2 kappa=1e+02 measurement_mult=2,2,60,2,100.0,10,10,2.0,64,1024,0.010409044159314788,1.1742627606864882,42.71209523721057,152.2115182098422,0.28061013870400214,0.7118682539535095,0.7118682539535095,0.7118682539535095
MatrixSensing,scan MS d=60 r=5 kappa=1e+00 measurement_mult=0.5,0,60,5,1.0,10,10,0.5,64,1024,0.045274766882723375,1.0289675944044447,42.87697316201834,104.48595585060575,0.4103611132516597,0.7146162193669723,0.7146162193669723,0.7146162193669723
MatrixSensing,scan MS d=60 r=5 kappa=1e+00 measurement_mult=0.5,1,60,5,1.0,10,10,0.5,64,1024,0.03595050474865785,1.0477212510872,42.709436186828185,105.00175920961972,0.40674972027435674,0.7118239364471364,0.7118239364471364,0.7118239364471364
MatrixSensing,scan MS d=60 r=5 kappa=1e+00 measurement_mult=0.5,2,60,5,1.0,10,10,0.5,64,1024,0.04530753700868903,1.0328927776775603,43.151346761612714,104.56633965911827,0.4126695732324975,0.7191891126935452,0.7191891126935452,0.7191891126935452
MatrixSensing,scan MS d=60 r=5 kappa=1e+00 measurement_mult=1,0,60,5,1.0,10,10,1.0,64,1024,0.045186985436992975,1.0289675944044447,42.961529926292386,183.6662026996394,0.23391091716830456,0.7160254987715398,0.7160254987715398,0.7160254987715398
