problem_family,base_setting,seed,source_algo,checkpoint_step,remaining_steps,continuation_variant,continuation_algo,loaded_source_optimizer_state,loss_before,loss_after,total_decrease,recovery_before,recovery_after
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,1,9,own_fresh,Adam,False,2.3011543617547345,2.1584503995239395,0.14270396223079507,0.84375,0.646484375
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,1,9,switched_fresh,Muon,False,2.3011543617547345,2.2825564089929076,0.018597952761826964,0.84375,0.55078125
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,3,7,own_preserved,Adam,True,2.2894376219604453,2.1489048205770733,0.14053280138337199,0.8154296875,0.5830078125
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,3,7,own_fresh,Adam,False,2.2894376219604453,2.1335502292366333,0.15588739272381202,0.8154296875,0.5576171875
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,3,7,switched_fresh,Muon,False,2.2894376219604453,2.2666968058756733,0.022740816084771964,0.8154296875,0.615234375
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,0,10,own_preserved,Muon,True,2.3027054241295115,2.2885112827187726,0.014194141410738936,0.9755859375,0.3896484375
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,0,10,own_fresh,Muon,False,2.3027054241295115,2.2885112827187726,0.014194141410738936,0.9755859375,0.3896484375
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,0,10,switched_fresh,Adam,False,2.3027054241295115,2.1489048205770733,0.1538006035524382,0.9755859375,0.5830078125
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,1,9,own_preserved,Muon,True,2.302189660529771,2.2885112827187726,0.013678377810998565,0.830078125,0.3896484375
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,1,9,own_fresh,Muon,False,2.302189660529771,2.2885112827187726,0.013678377810998565,0.830078125,0.3896484375
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,1,9,switched_fresh,Adam,False,2.302189660529771,2.16785486634119,0.13433479418858107,0.830078125,0.7568359375
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,3,7,own_preserved,Muon,True,2.3007188316381137,2.2885112827187726,0.012207548919341171,0.439453125,0.3896484375
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,3,7,own_fresh,Muon,False,2.3007188316381137,2.2885112827187726,0.012207548919341171,0.439453125,0.3896484375
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,3,7,switched_fresh,Adam,False,2.3007188316381137,2.175658568001655,0.12506026363645883,0.439453125,0.6484375
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,0,10,own_preserved,Adam,True,2.3026985408830147,1.8391860560647995,0.4635124848182153,0.953125,0.361328125
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,0,10,own_fresh,Adam,False,2.3026985408830147,1.8391860560647995,0.4635124848182153,0.953125,0.361328125
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,0,10,switched_fresh,Muon,False,2.3026985408830147,2.2841771005881157,0.018521440294898994,0.953125,0.15625
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,1,9,own_preserved,Adam,True,2.2982433051923334,1.8391860560647995,0.459057249127534,0.84765625,0.361328125
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,1,9,own_fresh,Adam,False,2.2982433051923334,1.8098390634884187,0.4884042417039147,0.84765625,0.4189453125
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,1,9,switched_fresh,Muon,False,2.2982433051923334,2.2676114367154607,0.030631868476872715,0.84765625,0.458984375
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,3,7,own_preserved,Adam,True,2.26216288036547,1.8391860560647995,0.4229768243006704,0.7177734375,0.361328125
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,3,7,own_fresh,Adam,False,2.26216288036547,1.7846584102593415,0.4775044701061284,0.7177734375,0.3388671875
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,3,7,switched_fresh,Muon,False,2.26216288036547,2.2283429411126217,0.03381993925284821,0.7177734375,0.4072265625
SmallMLPDigits,Small MLP digits hidden=64,0,Muon,0,10,own_preserved,Muon,True,2.3026985408830147,2.2841771005881157,0.018521440294898994,0.953125,0.15625
SmallMLPDigits,Small MLP digits hidden=64,0,Muon,0,10,own_fresh,Muon,False,2.3026985408830147,2.2841771005881157,0.018521440294898994,0.953125,0.15625
SmallMLPDigits,Small MLP digits hidden=64,0,Muon,0,10,switched_fresh,Adam,False,2.3026985408830147,1.8391860560647995,0.4635124848182153,0.953125,0.361328125
SmallMLPDigits,Small MLP digits hidden=64,0,Muon,1,9,own_preserved,Muon,True,2.3019113345206415,2.2841771005881157,0.01773423393252571,0.8662109375,0.15625
SmallMLPDigits,Small MLP digits hidden=64,0,Muon,1,9,own_fresh,Muon,False,2.3019113345206415,2.2841771005881157,0.01773423393252571,0.8662109375,0.15625
SmallMLPDigits,Small MLP digits hidden=64,0,Muon,1,9,switched_fresh,Adam,False,2.3019113345206415,1.8838479018437568,0.4180634326768846,0.8662109375,0.484375
SmallMLPDigits,Small MLP digits hidden=64,0,Muon,3,7,own_preserved,Muon,True,2.298858405886954,2.2841771005881157,0.014681305298838154,0.505859375,0.15625
SmallMLPDigits,Small MLP digits hidden=64,0,Muon,3,7,own_fresh,Muon,False,2.298858405886954,2.2841771005881157,0.014681305298838154,0.505859375,0.15625
SmallMLPDigits,Small MLP digits hidden=64,0,Muon,3,7,switched_fresh,Adam,False,2.298858405886954,1.9283494073271057,0.3705089985598482,0.505859375,0.33203125
SmallMLPDigits,Small MLP digits hidden=64,1,Adam,0,10,own_preserved,Adam,True,2.3028649017923835,1.7446025269370993,0.5582623748552842,0.927734375,0.275390625
SmallMLPDigits,Small MLP digits hidden=64,1,Adam,0,10,own_fresh,Adam,False,2.3028649017923835,1.7446025269370993,0.5582623748552842,0.927734375,0.275390625
SmallMLPDigits,Small MLP digits hidden=64,1,Adam,0,10,switched_fresh,Muon,False,2.3028649017923835,2.2840802125584596,0.018784689233923846,0.927734375,0.1904296875
SmallMLPDigits,Small MLP digits hidden=64,1,Adam,1,9,own_preserved,Adam,True,2.295356398175137,1.7446025269370993,0.5507538712380375,0.62109375,0.275390625
SmallMLPDigits,Small MLP digits hidden=64,1,Adam,1,9,own_fresh,Adam,False,2.295356398175137,1.7135873210270256,0.5817690771481112,0.62109375,0.2275390625
SmallMLPDigits,Small MLP digits hidden=64,1,Adam,1,9,switched_fresh,Muon,False,2.295356398175137,2.263851004255457,0.03150539391967966,0.62109375,0.443359375
SmallMLPDigits,Small MLP digits hidden=64,1,Adam,3,7,own_preserved,Adam,True,2.248834901400788,1.7446025269370993,0.5042323744636885,0.5576171875,0.275390625
SmallMLPDigits,Small MLP digits hidden=64,1,Adam,3,7,own_fresh,Adam,False,2.248834901400788,1.7274368243534572,0.5213980770473305,0.5576171875,0.236328125
SmallMLPDigits,Small MLP digits hidden=64,1,Adam,3,7,switched_fresh,Muon,False,2.248834901400788,2.2022815279255927,0.04655337347519506,0.5576171875,0.45703125
SmallMLPDigits,Small MLP digits hidden=64,1,Muon,0,10,own_preserved,Muon,True,2.3028649017923835,2.2840802125584596,0.018784689233923846,0.927734375,0.1904296875
SmallMLPDigits,Small MLP digits hidden=64,1,Muon,0,10,own_fresh,Muon,False,2.3028649017923835,2.2840802125584596,0.018784689233923846,0.927734375,0.1904296875
SmallMLPDigits,Small MLP digits hidden=64,1,Muon,0,10,switched_fresh,Adam,False,2.3028649017923835,1.7446025269370993,0.5582623748552842,0.927734375,0.275390625
SmallMLPDigits,Small MLP digits hidden=64,1,Muon,1,9,own_preserved,Muon,True,2.30150997123183,2.2840802125584596,0.017429758673370266,0.8642578125,0.1904296875
SmallMLPDigits,Small MLP digits hidden=64,1,Muon,1,9,own_fresh,Muon,False,2.30150997123183,2.2840802125584596,0.017429758673370266,0.8642578125,0.1904296875
SmallMLPDigits,Small MLP digits hidden=64,1,Muon,1,9,switched_fresh,Adam,False,2.30150997123183,1.8352218021367352,0.46628816909509463,0.8642578125,0.29296875
SmallMLPDigits,Small MLP digits hidden=64,1,Muon,3,7,own_preserved,Muon,True,2.2989807473281108,2.2840802125584596,0.014900534769651141,0.568359375,0.1904296875
SmallMLPDigits,Small MLP digits hidden=64,1,Muon,3,7,own_fresh,Muon,False,2.2989807473281108,2.2840802125584596,0.014900534769651141,0.568359375,0.1904296875
SmallMLPDigits,Small MLP digits hidden=64,1,Muon,3,7,switched_fresh,Adam,False,2.2989807473281108,1.9637458980447695,0.33523484928334124,0.568359375,0.2939453125
SmallMLPDigits,Small MLP digits hidden=64,2,Adam,0,10,own_preserved,Adam,True,2.302544621857513,1.7471047710903846,0.5554398507671285,0.87890625,0.3505859375
SmallMLPDigits,Small MLP digits hidden=64,2,Adam,0,10,own_fresh,Adam,False,2.302544621857513,1.7471047710903846,0.5554398507671285,0.87890625,0.3505859375
SmallMLPDigits,Small MLP digits hidden=64,2,Adam,0,10,switched_fresh,Muon,False,2.302544621857513,2.2829039810916383,0.019640640765874906,0.87890625,0.212890625
SmallMLPDigits,Small MLP digits hidden=64,2,Adam,1,9,own_preserved,Adam,True,2.2917420975710088,1.7471047710903846,0.5446373264806241,0.8916015625,0.3505859375
SmallMLPDigits,Small MLP digits hidden=64,2,Adam,1,9,own_fresh,Adam,False,2.2917420975710088,1.7243015521921015,0.5674405453789073,0.8916015625,0.3876953125
SmallMLPDigits,Small MLP digits hidden=64,2,Adam,1,9,switched_fresh,Muon,False,2.2917420975710088,2.26578476132914,0.025957336241868578,0.8916015625,0.6376953125
SmallMLPDigits,Small MLP digits hidden=64,2,Adam,3,7,own_preserved,Adam,True,2.2415724672076243,1.7471047710903846,0.4944676961172396,0.6884765625,0.3505859375
SmallMLPDigits,Small MLP digits hidden=64,2,Adam,3,7,own_fresh,Adam,False,2.2415724672076243,1.7085265839304111,0.5330458832772131,0.6884765625,0.341796875
SmallMLPDigits,Small MLP digits hidden=64,2,Adam,3,7,switched_fresh,Muon,False,2.2415724672076243,2.205505097397215,0.03606736981040948,0.6884765625,0.5478515625
SmallMLPDigits,Small MLP digits hidden=64,2,Muon,0,10,own_preserved,Muon,True,2.302544621857513,2.2829039810916383,0.019640640765874906,0.87890625,0.212890625
SmallMLPDigits,Small MLP digits hidden=64,2,Muon,0,10,own_fresh,Muon,False,2.302544621857513,2.2829039810916383,0.019640640765874906,0.87890625,0.212890625
SmallMLPDigits,Small MLP digits hidden=64,2,Muon,0,10,switched_fresh,Adam,False,2.302544621857513,1.7471047710903846,0.5554398507671285,0.87890625,0.3505859375
SmallMLPDigits,Small MLP digits hidden=64,2,Muon,1,9,own_preserved,Muon,True,2.301209895221747,2.2829039810916383,0.018305914130108736,0.71875,0.212890625
SmallMLPDigits,Small MLP digits hidden=64,2,Muon,1,9,own_fresh,Muon,False,2.301209895221747,2.2829039810916383,0.018305914130108736,0.71875,0.212890625
SmallMLPDigits,Small MLP digits hidden=64,2,Muon,1,9,switched_fresh,Adam,False,2.301209895221747,1.8007900989959453,0.5004197962258017,0.71875,0.427734375
SmallMLPDigits,Small MLP digits hidden=64,2,Muon,3,7,own_preserved,Muon,True,2.298131421878585,2.2829039810916383,0.015227440786946822,0.36328125,0.212890625
SmallMLPDigits,Small MLP digits hidden=64,2,Muon,3,7,own_fresh,Muon,False,2.298131421878585,2.2829039810916383,0.015227440786946822,0.36328125,0.212890625
SmallMLPDigits,Small MLP digits hidden=64,2,Muon,3,7,switched_fresh,Adam,False,2.298131421878585,1.918871922389446,0.3792594994891392,0.36328125,0.431640625
SmallMLPDigits,Small MLP digits hidden=64,3,Adam,0,10,own_preserved,Adam,True,2.30239590189129,1.728482050299324,0.573913851591966,0.869140625,0.4599609375
SmallMLPDigits,Small MLP digits hidden=64,3,Adam,0,10,own_fresh,Adam,False,2.30239590189129,1.728482050299324,0.573913851591966,0.869140625,0.4599609375
SmallMLPDigits,Small MLP digits hidden=64,3,Adam,0,10,switched_fresh,Muon,False,2.30239590189129,2.2817718959838182,0.0206240059074716,0.869140625,0.2998046875
SmallMLPDigits,Small MLP digits hidden=64,3,Adam,1,9,own_preserved,Adam,True,2.2895254542776304,1.728482050299324,0.5610434039783065,0.6572265625,0.4599609375
SmallMLPDigits,Small MLP digits hidden=64,3,Adam,1,9,own_fresh,Adam,False,2.2895254542776304,1.7077383196669886,0.5817871346106418,0.6572265625,0.4599609375
SmallMLPDigits,Small MLP digits hidden=64,3,Adam,1,9,switched_fresh,Muon,False,2.2895254542776304,2.2601244493933317,0.029401004884298754,0.6572265625,0.5146484375
SmallMLPDigits,Small MLP digits hidden=64,3,Adam,3,7,own_preserved,Adam,True,2.2397838256804548,1.728482050299324,0.5113017753811309,0.7998046875,0.4599609375
SmallMLPDigits,Small MLP digits hidden=64,3,Adam,3,7,own_fresh,Adam,False,2.2397838256804548,1.7058825181350876,0.5339013075453671,0.7998046875,0.484375
SmallMLPDigits,Small MLP digits hidden=64,3,Adam,3,7,switched_fresh,Muon,False,2.2397838256804548,2.2010902361980587,0.038693589482396096,0.7998046875,0.671875
SmallMLPDigits,Small MLP digits hidden=64,3,Muon,0,10,own_preserved,Muon,True,2.30239590189129,2.2817718959838182,0.0206240059074716,0.869140625,0.2998046875
SmallMLPDigits,Small MLP digits hidden=64,3,Muon,0,10,own_fresh,Muon,False,2.30239590189129,2.2817718959838182,0.0206240059074716,0.869140625,0.2998046875
SmallMLPDigits,Small MLP digits hidden=64,3,Muon,0,10,switched_fresh,Adam,False,2.30239590189129,1.728482050299324,0.573913851591966,0.869140625,0.4599609375
SmallMLPDigits,Small MLP digits hidden=64,3,Muon,1,9,own_preserved,Muon,True,2.300967026917182,2.2817718959838182,0.019195130933363558,0.787109375,0.2998046875
SmallMLPDigits,Small MLP digits hidden=64,3,Muon,1,9,own_fresh,Muon,False,2.300967026917182,2.2817718959838182,0.019195130933363558,0.787109375,0.2998046875
SmallMLPDigits,Small MLP digits hidden=64,3,Muon,1,9,switched_fresh,Adam,False,2.300967026917182,1.7634004690268856,0.5375665578902962,0.787109375,0.48046875
SmallMLPDigits,Small MLP digits hidden=64,3,Muon,3,7,own_preserved,Muon,True,2.2981456234168167,2.2817718959838182,0.016373727432998475,0.556640625,0.2998046875
SmallMLPDigits,Small MLP digits hidden=64,3,Muon,3,7,own_fresh,Muon,False,2.2981456234168167,2.2817718959838182,0.016373727432998475,0.556640625,0.2998046875
SmallMLPDigits,Small MLP digits hidden=64,3,Muon,3,7,switched_fresh,Adam,False,2.2981456234168167,1.8920492473718684,0.4060963760449483,0.556640625,0.5556640625
SmallMLPDigits,Small MLP digits hidden=64,4,Adam,0,10,own_preserved,Adam,True,2.302424395280005,1.6767227818541495,0.6257016134258555,0.8681640625,0.400390625
SmallMLPDigits,Small MLP digits hidden=64,4,Adam,0,10,own_fresh,Adam,False,2.302424395280005,1.6767227818541495,0.6257016134258555,0.8681640625,0.400390625
SmallMLPDigits,Small MLP digits hidden=64,4,Adam,0,10,switched_fresh,Muon,False,2.302424395280005,2.282512691132385,0.01991170414761978,0.8681640625,0.3623046875
SmallMLPDigits,Small MLP digits hidden=64,4,Adam,1,9,own_preserved,Adam,True,2.2964024154425524,1.6767227818541495,0.619679633588403,0.7734375,0.400390625
SmallMLPDigits,Small MLP digits hidden=64,4,Adam,1,9,own_fresh,Adam,False,2.2964024154425524,1.6549521512558067,0.6414502641867457,0.7734375,0.4130859375
SmallMLPDigits,Small MLP digits hidden=64,4,Adam,1,9,switched_fresh,Muon,False,2.2964024154425524,2.2624480063395564,0.033954409102995964,0.7734375,0.6044921875
SmallMLPDigits,Small MLP digits hidden=64,4,Adam,3,7,own_preserved,Adam,True,2.243545457182543,1.6767227818541495,0.5668226753283936,0.75390625,0.400390625
SmallMLPDigits,Small MLP digits hidden=64,4,Adam,3,7,own_fresh,Adam,False,2.243545457182543,1.6296743037420025,0.6138711534405406,0.75390625,0.373046875
SmallMLPDigits,Small MLP digits hidden=64,4,Adam,3,7,switched_fresh,Muon,False,2.243545457182543,2.194685768998606,0.048859688183937156,0.75390625,0.6748046875
SmallMLPDigits,Small MLP digits hidden=64,4,Muon,0,10,own_preserved,Muon,True,2.302424395280005,2.282512691132385,0.01991170414761978,0.8681640625,0.3623046875
SmallMLPDigits,Small MLP digits hidden=64,4,Muon,0,10,own_fresh,Muon,False,2.302424395280005,2.282512691132385,0.01991170414761978,0.8681640625,0.3623046875
SmallMLPDigits,Small MLP digits hidden=64,4,Muon,0,10,switched_fresh,Adam,False,2.302424395280005,1.6767227818541495,0.6257016134258555,0.8681640625,0.400390625
SmallMLPDigits,Small MLP digits hidden=64,4,Muon,1,9,own_preserved,Muon,True,2.3013948618182476,2.282512691132385,0.0188821706858624,0.6953125,0.3623046875
SmallMLPDigits,Small MLP digits hidden=64,4,Muon,1,9,own_fresh,Muon,False,2.3013948618182476,2.282512691132385,0.0188821706858624,0.6953125,0.3623046875
SmallMLPDigits,Small MLP digits hidden=64,4,Muon,1,9,switched_fresh,Adam,False,2.3013948618182476,1.7135496644839165,0.587845197334331,0.6953125,0.3798828125
SmallMLPDigits,Small MLP digits hidden=64,4,Muon,3,7,own_preserved,Muon,True,2.2982374147277427,2.282512691132385,0.01572472359535748,0.591796875,0.3623046875
SmallMLPDigits,Small MLP digits hidden=64,4,Muon,3,7,own_fresh,Muon,False,2.2982374147277427,2.282512691132385,0.01572472359535748,0.591796875,0.3623046875
SmallMLPDigits,Small MLP digits hidden=64,4,Muon,3,7,switched_fresh,Adam,False,2.2982374147277427,1.8586178352243743,0.4396195795033684,0.591796875,0.3974609375
