filters,kernel_size,stride,lr,seed,step,delta_loss_Adam,delta_loss_Muon,recovery_error_Adam,recovery_error_Muon,relative_update_fro_norm_Adam,relative_update_fro_norm_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_muon_higher
16,7,2,0.01,1,1,0.00021989614038409044,0.00012153311918305931,0.88671875,0.89453125,0.16759473755821697,0.16759473755821688,0.4618618672487001,0.3981988922160089,0.00016496010766221678,0.00011432348262838251,0.5526841852284383,False,0.6930371484873108,False,0.862160140190984,False
16,7,2,0.01,1,2,0.00027736489930285657,0.00015821888628364533,0.88671875,0.88671875,0.16207089608363467,0.16207089608363465,0.40948356566432487,0.40304922833788726,0.0002043728569447083,0.00014532669343649904,0.5704358651052132,False,0.7110860786949619,False,0.9842867019192849,False
16,7,2,0.01,1,3,0.000564669723078115,0.00018381385767796132,0.88671875,0.88671875,0.15603665048918894,0.15603665048918897,0.498861620297548,0.39675233740640853,0.0004568704320079208,0.0001832929334228617,0.325524550308735,False,0.40119237442725103,False,0.7953154166675801,False
16,7,2,0.01,1,4,0.0005318644594241029,0.000167454631558428,0.88671875,0.88671875,0.14892799006216084,0.14892799006216093,0.4870063293593702,0.42029064091385404,0.0004535233605362048,0.00015401226955628146,0.3148445597206214,False,0.3395905987603182,False,0.8630085803334898,False
16,7,2,0.01,2,0,0.0002336055913341184,0.00016393856688612374,0.880859375,0.880859375,0.1653107254365936,0.1653107254365936,0.5598390839214709,0.378231509960886,0.0002264625266349412,0.00015299979200935194,0.7017750129604038,False,0.6756075465676864,False,0.6756075465676864,False
16,7,2,0.01,2,1,0.0003210496725367662,0.00018918763100250757,0.888671875,0.888671875,0.16413867577135025,0.16413867577135022,0.47161176504246266,0.3800354987972235,0.000256394917641901,0.0001703778845559446,0.589278380219628,False,0.6645135017610069,False,0.8058227698433394,False
16,7,2,0.01,2,2,0.00036201088318765784,0.00023300723663943756,0.888671875,0.888671875,0.15964135201884794,0.15964135201884794,0.36453228490850376,0.3847243184780543,0.0002999104823691763,0.0002227228770531698,0.6436470489166265,False,0.742631185458226,False,1.0553916193585395,True
16,7,2,0.01,2,3,0.0004815578560273259,0.00023857219201195434,0.888671875,0.888671875,0.1521016571345798,0.15210165713457982,0.3357663149838915,0.3690044655244493,0.0004064225523730619,0.00022524361957948098,0.49541750596716794,False,0.5542104350861076,False,1.0989919150828231,True
16,7,2,0.01,2,4,0.0007092154290666564,0.00024924531892089874,0.888671875,0.888671875,0.14829394982576097,0.14829394982576097,0.41465278300296166,0.36501419454910233,0.0006049330677617757,0.00023071048085493586,0.35143809441499496,False,0.381381830734686,False,0.8802887850061656,False
32,5,2,0.003,0,0,9.247668389233965e-05,4.385734233736116e-05,0.90625,0.90625,0.05227323531032239,0.05227323531032241,0.6731723505502786,0.3273448741639517,9.075764374988886e-05,4.413290214376563e-05,0.4742529737378927,False,0.486272013246484,False,0.4862720132464838,False
