seed,geometry,parameter,shape,gradient_nuclear_rank,update_nuclear_rank,warmup_steps
1,frobenius,layer4.1.conv1.weight,512x512x3x3,18.48665870343256,18.48667494867688,2000
1,frobenius,layer4.1.conv2.weight,512x512x3x3,19.553176738313457,19.553337428403555,2000
1,frobenius,fc.weight,100x512,11.655369310949581,11.655338939073385,2000
1,spectral,conv1.weight,64x3x3x3,4.134031556030512,26.999999999819014,2000
1,spectral,layer1.0.conv1.weight,64x64x3x3,20.691987064812057,63.99999999807679,2000
1,spectral,layer1.0.conv2.weight,64x64x3x3,31.292510112412216,63.9999999982163,2000
1,spectral,layer1.1.conv1.weight,64x64x3x3,30.711829288039823,63.999999997824055,2000
1,spectral,layer1.1.conv2.weight,64x64x3x3,35.834938556736276,63.99999999807193,2000
1,spectral,layer2.0.conv1.weight,128x64x3x3,45.919455134398525,127.99999994870011,2000
1,spectral,layer2.0.conv2.weight,128x128x3x3,60.32612139751719,127.99999995273679,2000
1,spectral,layer2.0.downsample.0.weight,128x64x1x1,23.30462624227549,63.999999998030795,2000
1,spectral,layer2.1.conv1.weight,128x128x3x3,58.56359262454184,127.99999994982781,2000
1,spectral,layer2.1.conv2.weight,128x128x3x3,53.74917667303803,127.99999995488265,2000
1,spectral,layer3.0.conv1.weight,256x128x3x3,63.648608840732976,255.99999989906092,2000
1,spectral,layer3.0.conv2.weight,256x256x3x3,64.52517297376586,255.99999989441395,2000
1,spectral,layer3.0.downsample.0.weight,256x128x1x1,27.710850042845962,127.99999994480939,2000
1,spectral,layer3.1.conv1.weight,256x256x3x3,60.823614506131904,255.9999999054868,2000
1,spectral,layer3.1.conv2.weight,256x256x3x3,38.057099626112034,255.99999990297042,2000
1,spectral,layer4.0.conv1.weight,512x256x3x3,24.74987196891488,511.9999994871315,2000
1,spectral,layer4.0.conv2.weight,512x512x3x3,24.104878292386683,511.9999995220172,2000
1,spectral,layer4.0.downsample.0.weight,512x256x1x1,11.735930715987202,255.999999890481,2000
1,spectral,layer4.1.conv1.weight,512x512x3x3,18.48665870343256,511.9999995204073,2000
1,spectral,layer4.1.conv2.weight,512x512x3x3,19.553176738313457,511.99999950299946,2000
1,spectral,fc.weight,100x512,11.655369310949581,99.99999999510531,2000
2,frobenius,conv1.weight,64x3x3x3,3.434410097114741,3.4344131889872673,2000
2,frobenius,layer1.0.conv1.weight,64x64x3x3,17.750039004749883,17.750121282424207,2000
2,frobenius,layer1.0.conv2.weight,64x64x3x3,20.49118051097464,20.491262692810697,2000
2,frobenius,layer1.1.conv1.weight,64x64x3x3,21.583309882811164,21.583338564437767,2000
2,frobenius,layer1.1.conv2.weight,64x64x3x3,19.86195588746727,19.861929585813588,2000
2,frobenius,layer2.0.conv1.weight,128x64x3x3,28.444313310644738,28.44399332335182,2000
2,frobenius,layer2.0.conv2.weight,128x128x3x3,36.66490352944413,36.66487774594458,2000
2,frobenius,layer2.0.downsample.0.weight,128x64x1x1,12.748234352638406,12.74814011038266,2000
2,frobenius,layer2.1.conv1.weight,128x128x3x3,38.39936142944085,38.399202127493034,2000
2,frobenius,layer2.1.conv2.weight,128x128x3x3,31.21511249986928,31.21492254572177,2000
2,frobenius,layer3.0.conv1.weight,256x128x3x3,40.67136092697301,40.67104525193801,2000
2,frobenius,layer3.0.conv2.weight,256x256x3x3,42.621065203342866,42.6218607025658,2000
2,frobenius,layer3.0.downsample.0.weight,256x128x1x1,17.1724716496895,17.172497038303558,2000
2,frobenius,layer3.1.conv1.weight,256x256x3x3,41.81199912904473,41.81224329374876,2000
2,frobenius,layer3.1.conv2.weight,256x256x3x3,30.57129290638203,30.571015625943986,2000
2,frobenius,layer4.0.conv1.weight,512x256x3x3,20.589580686870008,20.589594427489583,2000
2,frobenius,layer4.0.conv2.weight,512x512x3x3,24.063971546970272,24.06413582258639,2000
2,frobenius,layer4.0.downsample.0.weight,512x256x1x1,11.414000300636618,11.414016231839621,2000
2,frobenius,layer4.1.conv1.weight,512x512x3x3,19.97970263405021,19.97992679079427,2000
2,frobenius,layer4.1.conv2.weight,512x512x3x3,19.360358436915277,19.360033491074418,2000
2,frobenius,fc.weight,100x512,12.3307649269984,12.330839229659514,2000
2,spectral,conv1.weight,64x3x3x3,3.434410097114741,26.9999999998202,2000
2,spectral,layer1.0.conv1.weight,64x64x3x3,17.750039004749883,63.999999998206505,2000
2,spectral,layer1.0.conv2.weight,64x64x3x3,20.49118051097464,63.99999999811041,2000
2,spectral,layer1.1.conv1.weight,64x64x3x3,21.583309882811164,63.99999999827428,2000
2,spectral,layer1.1.conv2.weight,64x64x3x3,19.86195588746727,63.99999999827598,2000
2,spectral,layer2.0.conv1.weight,128x64x3x3,28.444313310644738,127.99999994465708,2000
2,spectral,layer2.0.conv2.weight,128x128x3x3,36.66490352944413,127.99999995102017,2000
2,spectral,layer2.0.downsample.0.weight,128x64x1x1,12.748234352638406,63.99999999814639,2000
2,spectral,layer2.1.conv1.weight,128x128x3x3,38.39936142944085,127.99999994632944,2000
2,spectral,layer2.1.conv2.weight,128x128x3x3,31.21511249986928,127.9999999500323,2000
2,spectral,layer3.0.conv1.weight,256x128x3x3,40.67136092697301,255.99999991356754,2000
2,spectral,layer3.0.conv2.weight,256x256x3x3,42.621065203342866,255.9999999019839,2000
2,spectral,layer3.0.downsample.0.weight,256x128x1x1,17.1724716496895,127.99999994833036,2000
2,spectral,layer3.1.conv1.weight,256x256x3x3,41.81199912904473,255.9999998998007,2000
2,spectral,layer3.1.conv2.weight,256x256x3x3,30.57129290638203,255.99999990908717,2000
2,spectral,layer4.0.conv1.weight,512x256x3x3,20.589580686870008,511.9999994679988,2000
2,spectral,layer4.0.conv2.weight,512x512x3x3,24.063971546970272,511.9999994689073,2000
2,spectral,layer4.0.downsample.0.weight,512x256x1x1,11.414000300636618,255.9999998962979,2000
2,spectral,layer4.1.conv1.weight,512x512x3x3,19.97970263405021,511.9999994694019,2000
2,spectral,layer4.1.conv2.weight,512x512x3x3,19.360358436915277,511.99999947888773,2000
2,spectral,fc.weight,100x512,12.3307649269984,99.99999999608214,2000
3,frobenius,conv1.weight,64x3x3x3,5.746821016000324,5.746825381204762,2000
3,frobenius,layer1.0.conv1.weight,64x64x3x3,23.666209050601303,23.666130334474108,2000
3,frobenius,layer1.0.conv2.weight,64x64x3x3,33.38073890050835,33.3806313047971,2000
3,frobenius,layer1.1.conv1.weight,64x64x3x3,25.60733710351043,25.60742346842199,2000
3,frobenius,layer1.1.conv2.weight,64x64x3x3,30.12400483056435,30.12415096453744,2000
3,frobenius,layer2.0.conv1.weight,128x64x3x3,40.14197302870983,40.14189222750248,2000
3,frobenius,layer2.0.conv2.weight,128x128x3x3,54.10036053286194,54.100422537567184,2000
3,frobenius,layer2.0.downsample.0.weight,128x64x1x1,21.001293564193876,21.00133132209668,2000
3,frobenius,layer2.1.conv1.weight,128x128x3x3,51.63728809677767,51.63709003566047,2000
3,frobenius,layer2.1.conv2.weight,128x128x3x3,44.8124571516744,44.81260055698019,2000
3,frobenius,layer3.0.conv1.weight,256x128x3x3,49.9707306944763,49.97086339406684,2000
3,frobenius,layer3.0.conv2.weight,256x256x3x3,54.00364591260678,54.00358780453025,2000
3,frobenius,layer3.0.downsample.0.weight,256x128x1x1,21.890480437554345,21.8907216732199,2000
3,frobenius,layer3.1.conv1.weight,256x256x3x3,51.046514322379494,51.04587229493512,2000
3,frobenius,layer3.1.conv2.weight,256x256x3x3,31.685089716705612,31.684884828243998,2000
3,frobenius,layer4.0.conv1.weight,512x256x3x3,19.311118422685812,19.310810480191357,2000
3,frobenius,layer4.0.conv2.weight,512x512x3x3,19.49323416904203,19.492808098964776,2000
3,frobenius,layer4.0.downsample.0.weight,512x256x1x1,10.368496352652787,10.368415710149844,2000
3,frobenius,layer4.1.conv1.weight,512x512x3x3,15.987459415752866,15.987470627934096,2000
3,frobenius,layer4.1.conv2.weight,512x512x3x3,15.417748944351152,15.41745956302884,2000
3,frobenius,fc.weight,100x512,8.349764660245775,8.349729505866977,2000
3,spectral,conv1.weight,64x3x3x3,5.746821016000324,26.99999999987263,2000
3,spectral,layer1.0.conv1.weight,64x64x3x3,23.666209050601303,63.99999999801375,2000
3,spectral,layer1.0.conv2.weight,64x64x3x3,33.38073890050835,63.99999999815691,2000
3,spectral,layer1.1.conv1.weight,64x64x3x3,25.60733710351043,63.99999999850058,2000
3,spectral,layer1.1.conv2.weight,64x64x3x3,30.12400483056435,63.999999998102794,2000
3,spectral,layer2.0.conv1.weight,128x64x3x3,40.14197302870983,127.99999995415585,2000
3,spectral,layer2.0.conv2.weight,128x128x3x3,54.10036053286194,127.99999995176682,2000
3,spectral,layer2.0.downsample.0.weight,128x64x1x1,21.001293564193876,63.999999998218314,2000
3,spectral,layer2.1.conv1.weight,128x128x3x3,51.63728809677767,127.99999995279845,2000
3,spectral,layer2.1.conv2.weight,128x128x3x3,44.8124571516744,127.9999999419094,2000
3,spectral,layer3.0.conv1.weight,256x128x3x3,49.9707306944763,255.99999990808703,2000
3,spectral,layer3.0.conv2.weight,256x256x3x3,54.00364591260678,255.99999990087537,2000
3,spectral,layer3.0.downsample.0.weight,256x128x1x1,21.890480437554345,127.99999995187386,2000
3,spectral,layer3.1.conv1.weight,256x256x3x3,51.046514322379494,255.9999999110257,2000
3,spectral,layer3.1.conv2.weight,256x256x3x3,31.685089716705612,255.99999989534882,2000
3,spectral,layer4.0.conv1.weight,512x256x3x3,19.311118422685812,511.99999951747,2000
3,spectral,layer4.0.conv2.weight,512x512x3x3,19.49323416904203,511.9999995014278,2000
3,spectral,layer4.0.downsample.0.weight,512x256x1x1,10.368496352652787,255.99999989304897,2000
3,spectral,layer4.1.conv1.weight,512x512x3x3,15.987459415752866,511.9999994874959,2000
3,spectral,layer4.1.conv2.weight,512x512x3x3,15.417748944351152,511.99999954744067,2000
3,spectral,fc.weight,100x512,8.349764660245775,99.99999999416737,2000
4,frobenius,conv1.weight,64x3x3x3,4.40992605927478,4.409926792148977,2000
4,frobenius,layer1.0.conv1.weight,64x64x3x3,21.389692673863877,21.38974832665588,2000
4,frobenius,layer1.0.conv2.weight,64x64x3x3,29.85741837033103,29.8574279512827,2000
4,frobenius,layer1.1.conv1.weight,64x64x3x3,26.625734563260355,26.625571514181097,2000
4,frobenius,layer1.1.conv2.weight,64x64x3x3,28.300458740034788,28.300473262368186,2000
4,frobenius,layer2.0.conv1.weight,128x64x3x3,38.67469142780641,38.67486199777048,2000
4,frobenius,layer2.0.conv2.weight,128x128x3x3,56.353390797260936,56.35328754510636,2000
4,frobenius,layer2.0.downsample.0.weight,128x64x1x1,20.739651644338043,20.73957179353072,2000
4,frobenius,layer2.1.conv1.weight,128x128x3x3,48.62797916247997,48.62774845888686,2000
4,frobenius,layer2.1.conv2.weight,128x128x3x3,47.68363308803286,47.68345672655519,2000
4,frobenius,layer3.0.conv1.weight,256x128x3x3,58.348701351340786,58.349156027347874,2000
4,frobenius,layer3.0.conv2.weight,256x256x3x3,61.54816735556609,61.54865756620131,2000
4,frobenius,layer3.0.downsample.0.weight,256x128x1x1,24.449986693427434,24.449981621113487,2000
4,frobenius,layer3.1.conv1.weight,256x256x3x3,58.780033463287765,58.780879848634775,2000
4,frobenius,layer3.1.conv2.weight,256x256x3x3,39.9956683591666,39.99531220898378,2000
4,frobenius,layer4.0.conv1.weight,512x256x3x3,35.385226406172826,35.3853320056008,2000
4,frobenius,layer4.0.conv2.weight,512x512x3x3,35.404305947327515,35.40375535381551,2000
4,frobenius,layer4.0.downsample.0.weight,512x256x1x1,14.878656238289027,14.878591849587252,2000
4,frobenius,layer4.1.conv1.weight,512x512x3x3,24.81111324009475,24.811085568110407,2000
4,frobenius,layer4.1.conv2.weight,512x512x3x3,22.793157650399735,22.7932039871616,2000
4,frobenius,fc.weight,100x512,15.398443324543837,15.398542950354411,2000
4,spectral,conv1.weight,64x3x3x3,4.40992605927478,26.999999999855426,2000
4,spectral,layer1.0.conv1.weight,64x64x3x3,21.389692673863877,63.999999998131955,2000
4,spectral,layer1.0.conv2.weight,64x64x3x3,29.85741837033103,63.99999999834265,2000
4,spectral,layer1.1.conv1.weight,64x64x3x3,26.625734563260355,63.99999999803964,2000
4,spectral,layer1.1.conv2.weight,64x64x3x3,28.300458740034788,63.9999999981641,2000
4,spectral,layer2.0.conv1.weight,128x64x3x3,38.67469142780641,127.99999995201398,2000
4,spectral,layer2.0.conv2.weight,128x128x3x3,56.353390797260936,127.99999995588558,2000
4,spectral,layer2.0.downsample.0.weight,128x64x1x1,20.739651644338043,63.99999999830572,2000
4,spectral,layer2.1.conv1.weight,128x128x3x3,48.62797916247997,127.99999995241821,2000
4,spectral,layer2.1.conv2.weight,128x128x3x3,47.68363308803286,127.99999995181555,2000
4,spectral,layer3.0.conv1.weight,256x128x3x3,58.348701351340786,255.999999904242,2000
4,spectral,layer3.0.conv2.weight,256x256x3x3,61.54816735556609,255.99999991102504,2000
4,spectral,layer3.0.downsample.0.weight,256x128x1x1,24.449986693427434,127.99999994821826,2000
4,spectral,layer3.1.conv1.weight,256x256x3x3,58.780033463287765,255.9999999132865,2000
4,spectral,layer3.1.conv2.weight,256x256x3x3,39.9956683591666,255.9999998898333,2000
4,spectral,layer4.0.conv1.weight,512x256x3x3,35.385226406172826,511.9999995222065,2000
4,spectral,layer4.0.conv2.weight,512x512x3x3,35.404305947327515,511.9999994792861,2000
4,spectral,layer4.0.downsample.0.weight,512x256x1x1,14.878656238289027,255.99999989784132,2000
4,spectral,layer4.1.conv1.weight,512x512x3x3,24.81111324009475,511.9999995180491,2000
4,spectral,layer4.1.conv2.weight,512x512x3x3,22.793157650399735,511.9999994374326,2000
4,spectral,fc.weight,100x512,15.398443324543837,99.99999999539915,2000
5,frobenius,conv1.weight,64x3x3x3,4.081283498069595,4.081287310888642,2000
5,frobenius,layer1.0.conv1.weight,64x64x3x3,17.59231165545079,17.592275642830774,2000
5,frobenius,layer1.0.conv2.weight,64x64x3x3,26.179058965651006,26.178888771657974,2000
5,frobenius,layer1.1.conv1.weight,64x64x3x3,22.269834749050425,22.269881519977396,2000
5,frobenius,layer1.1.conv2.weight,64x64x3x3,24.20850521593852,24.20855325820316,2000
5,frobenius,layer2.0.conv1.weight,128x64x3x3,39.256474677488704,39.256199180922884,2000
5,frobenius,layer2.0.conv2.weight,128x128x3x3,48.601045416139584,48.60134290836122,2000
5,frobenius,layer2.0.downsample.0.weight,128x64x1x1,18.420470680960637,18.420447155398975,2000
5,frobenius,layer2.1.conv1.weight,128x128x3x3,49.10664486942923,49.10715597189044,2000
5,frobenius,layer2.1.conv2.weight,128x128x3x3,42.321022988800415,42.3207722438836,2000
5,frobenius,layer3.0.conv1.weight,256x128x3x3,37.05011349543233,37.05054145495186,2000
5,frobenius,layer3.0.conv2.weight,256x256x3x3,38.666923001565486,38.66634932519697,2000
5,frobenius,layer3.0.downsample.0.weight,256x128x1x1,18.71307611822614,18.712953715547176,2000
5,frobenius,layer3.1.conv1.weight,256x256x3x3,34.133551524437145,34.133684403077886,2000
5,frobenius,layer3.1.conv2.weight,256x256x3x3,23.950480801821215,23.950919543637756,2000
5,frobenius,layer4.0.conv1.weight,512x256x3x3,9.692624602677224,9.692629164451704,2000
5,frobenius,layer4.0.conv2.weight,512x512x3x3,10.293729930847,10.293773067722489,2000
5,frobenius,layer4.0.downsample.0.weight,512x256x1x1,5.957770779803172,5.957730193044257,2000
5,frobenius,layer4.1.conv1.weight,512x512x3x3,8.131177722026042,8.131127269612293,2000
5,frobenius,layer4.1.conv2.weight,512x512x3x3,7.901763657850779,7.901729573056813,2000
5,frobenius,fc.weight,100x512,3.8920648348606317,3.89206154546568,2000
5,spectral,conv1.weight,64x3x3x3,4.081283498069595,26.999999999901487,2000
5,spectral,layer1.0.conv1.weight,64x64x3x3,17.59231165545079,63.999999998315936,2000
5,spectral,layer1.0.conv2.weight,64x64x3x3,26.179058965651006,63.9999999980636,2000
5,spectral,layer1.1.conv1.weight,64x64x3x3,22.269834749050425,63.99999999840477,2000
5,spectral,layer1.1.conv2.weight,64x64x3x3,24.20850521593852,63.99999999815626,2000
5,spectral,layer2.0.conv1.weight,128x64x3x3,39.256474677488704,127.99999995076392,2000
5,spectral,layer2.0.conv2.weight,128x128x3x3,48.601045416139584,127.99999995339745,2000
5,spectral,layer2.0.downsample.0.weight,128x64x1x1,18.420470680960637,63.999999998076675,2000
5,spectral,layer2.1.conv1.weight,128x128x3x3,49.10664486942923,127.99999994924018,2000
5,spectral,layer2.1.conv2.weight,128x128x3x3,42.321022988800415,127.99999994957147,2000
5,spectral,layer3.0.conv1.weight,256x128x3x3,37.05011349543233,255.9999998938002,2000
5,spectral,layer3.0.conv2.weight,256x256x3x3,38.666923001565486,255.99999990258712,2000
5,spectral,layer3.0.downsample.0.weight,256x128x1x1,18.71307611822614,127.99999994749341,2000
5,spectral,layer3.1.conv1.weight,256x256x3x3,34.133551524437145,255.9999998900159,2000
5,spectral,layer3.1.conv2.weight,256x256x3x3,23.950480801821215,255.99999990326236,2000
5,spectral,layer4.0.conv1.weight,512x256x3x3,9.692624602677224,511.99999949165186,2000
5,spectral,layer4.0.conv2.weight,512x512x3x3,10.293729930847,511.99999950100164,2000
5,spectral,layer4.0.downsample.0.weight,512x256x1x1,5.957770779803172,255.99999990329536,2000
5,spectral,layer4.1.conv1.weight,512x512x3x3,8.131177722026042,511.99999949343874,2000
5,spectral,layer4.1.conv2.weight,512x512x3x3,7.901763657850779,511.99999953128525,2000
5,spectral,fc.weight,100x512,3.8920648348606317,99.99999999460665,2000
6,frobenius,conv1.weight,64x3x3x3,3.6206501938494435,3.620649737618833,2000
6,frobenius,layer1.0.conv1.weight,64x64x3x3,14.693892011856137,14.693883576018862,2000
6,frobenius,layer1.0.conv2.weight,64x64x3x3,23.07620153913551,23.07610130633325,2000
6,frobenius,layer1.1.conv1.weight,64x64x3x3,20.367783472985664,20.36782339226751,2000
6,frobenius,layer1.1.conv2.weight,64x64x3x3,21.197077521674718,21.196980058417726,2000
6,frobenius,layer2.0.conv1.weight,128x64x3x3,27.211723440018847,27.211875265540765,2000
6,frobenius,layer2.0.conv2.weight,128x128x3x3,40.84258688237935,40.84312245362549,2000
6,frobenius,layer2.0.downsample.0.weight,128x64x1x1,15.621854363514338,15.621795968145248,2000
6,frobenius,layer2.1.conv1.weight,128x128x3x3,46.20232314610949,46.20260650357555,2000
6,frobenius,layer2.1.conv2.weight,128x128x3x3,36.97327066758742,36.973347040592245,2000
6,frobenius,layer3.0.conv1.weight,256x128x3x3,47.099172021076264,47.098292540551974,2000
6,frobenius,layer3.0.conv2.weight,256x256x3x3,47.43898030885521,47.43879671729342,2000
6,frobenius,layer3.0.downsample.0.weight,256x128x1x1,18.515749244170404,18.51544540093804,2000
6,frobenius,layer3.1.conv1.weight,256x256x3x3,50.3705454424709,50.36973511238743,2000
6,frobenius,layer3.1.conv2.weight,256x256x3x3,29.74859495485279,29.748503958058283,2000
6,frobenius,layer4.0.conv1.weight,512x256x3x3,19.64976001839719,19.649559897402185,2000
6,frobenius,layer4.0.conv2.weight,512x512x3x3,21.78447737333318,21.7847191709665,2000
6,frobenius,layer4.0.downsample.0.weight,512x256x1x1,10.512474596621724,10.512425461957347,2000
6,frobenius,layer4.1.conv1.weight,512x512x3x3,18.00270136787469,18.00166228457467,2000
6,frobenius,layer4.1.conv2.weight,512x512x3x3,19.261120451906766,19.261199782253005,2000
6,frobenius,fc.weight,100x512,11.039281097995776,11.03930029293988,2000
6,spectral,conv1.weight,64x3x3x3,3.6206501938494435,26.999999999894946,2000
6,spectral,layer1.0.conv1.weight,64x64x3x3,14.693892011856137,63.99999999791985,2000
6,spectral,layer1.0.conv2.weight,64x64x3x3,23.07620153913551,63.99999999843126,2000
6,spectral,layer1.1.conv1.weight,64x64x3x3,20.367783472985664,63.99999999800215,2000
6,spectral,layer1.1.conv2.weight,64x64x3x3,21.197077521674718,63.99999999819586,2000
6,spectral,layer2.0.conv1.weight,128x64x3x3,27.211723440018847,127.99999994365572,2000
6,spectral,layer2.0.conv2.weight,128x128x3x3,40.84258688237935,127.99999995235838,2000
6,spectral,layer2.0.downsample.0.weight,128x64x1x1,15.621854363514338,63.99999999840197,2000
6,spectral,layer2.1.conv1.weight,128x128x3x3,46.20232314610949,127.99999994820203,2000
6,spectral,layer2.1.conv2.weight,128x128x3x3,36.97327066758742,127.99999994538338,2000
6,spectral,layer3.0.conv1.weight,256x128x3x3,47.099172021076264,255.99999989401965,2000
6,spectral,layer3.0.conv2.weight,256x256x3x3,47.43898030885521,255.99999990550714,2000
6,spectral,layer3.0.downsample.0.weight,256x128x1x1,18.515749244170404,127.99999995142983,2000
6,spectral,layer3.1.conv1.weight,256x256x3x3,50.3705454424709,255.9999999029592,2000
6,spectral,layer3.1.conv2.weight,256x256x3x3,29.74859495485279,255.99999989234107,2000
6,spectral,layer4.0.conv1.weight,512x256x3x3,19.64976001839719,511.9999995162639,2000
6,spectral,layer4.0.conv2.weight,512x512x3x3,21.78447737333318,511.9999994720632,2000
6,spectral,layer4.0.downsample.0.weight,512x256x1x1,10.512474596621724,255.99999987771378,2000
6,spectral,layer4.1.conv1.weight,512x512x3x3,18.00270136787469,511.9999994883549,2000
6,spectral,layer4.1.conv2.weight,512x512x3x3,19.261120451906766,511.9999994817064,2000
6,spectral,fc.weight,100x512,11.039281097995776,99.99999999398273,2000
7,frobenius,conv1.weight,64x3x3x3,4.214736079284496,4.214736910295672,2000
7,frobenius,layer1.0.conv1.weight,64x64x3x3,17.501908272995355,17.501862917319787,2000
7,frobenius,layer1.0.conv2.weight,64x64x3x3,23.626361495820234,23.626366909893264,2000
7,frobenius,layer1.1.conv1.weight,64x64x3x3,23.052982792698,23.052916779304738,2000
7,frobenius,layer1.1.conv2.weight,64x64x3x3,23.193070875285173,23.193041545132115,2000
7,frobenius,layer2.0.conv1.weight,128x64x3x3,26.102117913398224,26.10248679194806,2000
7,frobenius,layer2.0.conv2.weight,128x128x3x3,34.95177057398025,34.95182359555243,2000
7,frobenius,layer2.0.downsample.0.weight,128x64x1x1,14.583516990985855,14.583575942591438,2000
7,frobenius,layer2.1.conv1.weight,128x128x3x3,37.50592750948862,37.50588981707028,2000
7,frobenius,layer2.1.conv2.weight,128x128x3x3,29.938316671449524,29.938253920034178,2000
7,frobenius,layer3.0.conv1.weight,256x128x3x3,34.75176268048662,34.752329883228214,2000
7,frobenius,layer3.0.conv2.weight,256x256x3x3,39.3373580271979,39.337499554605394,2000
7,frobenius,layer3.0.downsample.0.weight,256x128x1x1,15.834058054799293,15.833893366314296,2000
7,frobenius,layer3.1.conv1.weight,256x256x3x3,36.55195797295329,36.552321894635426,2000
7,frobenius,layer3.1.conv2.weight,256x256x3x3,25.356931328645235,25.356775497342053,2000
7,frobenius,layer4.0.conv1.weight,512x256x3x3,15.853506311203478,15.854790937643848,2000
7,frobenius,layer4.0.conv2.weight,512x512x3x3,16.764973373221537,16.76510661404136,2000
7,frobenius,layer4.0.downsample.0.weight,512x256x1x1,8.455766947486435,8.45567151234725,2000
7,frobenius,layer4.1.conv1.weight,512x512x3x3,12.967467080249227,12.967487482634036,2000
7,frobenius,layer4.1.conv2.weight,512x512x3x3,13.670664375068514,13.670566504149729,2000
7,frobenius,fc.weight,100x512,6.929782232552903,6.929794906879195,2000
7,spectral,conv1.weight,64x3x3x3,4.214736079284496,26.999999999898858,2000
7,spectral,layer1.0.conv1.weight,64x64x3x3,17.501908272995355,63.99999999845675,2000
7,spectral,layer1.0.conv2.weight,64x64x3x3,23.626361495820234,63.99999999799615,2000
7,spectral,layer1.1.conv1.weight,64x64x3x3,23.052982792698,63.999999998669516,2000
7,spectral,layer1.1.conv2.weight,64x64x3x3,23.193070875285173,63.99999999812852,2000
7,spectral,layer2.0.conv1.weight,128x64x3x3,26.102117913398224,127.99999995259502,2000
7,spectral,layer2.0.conv2.weight,128x128x3x3,34.95177057398025,127.99999995560547,2000
7,spectral,layer2.0.downsample.0.weight,128x64x1x1,14.583516990985855,63.99999999836812,2000
7,spectral,layer2.1.conv1.weight,128x128x3x3,37.50592750948862,127.999999945096,2000
7,spectral,layer2.1.conv2.weight,128x128x3x3,29.938316671449524,127.99999995663275,2000
7,spectral,layer3.0.conv1.weight,256x128x3x3,34.75176268048662,255.99999989681726,2000
7,spectral,layer3.0.conv2.weight,256x256x3x3,39.3373580271979,255.99999989668405,2000
7,spectral,layer3.0.downsample.0.weight,256x128x1x1,15.834058054799293,127.99999994875446,2000
7,spectral,layer3.1.conv1.weight,256x256x3x3,36.55195797295329,255.999999895899,2000
7,spectral,layer3.1.conv2.weight,256x256x3x3,25.356931328645235,255.99999989652252,2000
7,spectral,layer4.0.conv1.weight,512x256x3x3,15.853506311203478,511.9999995310014,2000
7,spectral,layer4.0.conv2.weight,512x512x3x3,16.764973373221537,511.99999946688996,2000
7,spectral,layer4.0.downsample.0.weight,512x256x1x1,8.455766947486435,255.9999999052321,2000
7,spectral,layer4.1.conv1.weight,512x512x3x3,12.967467080249227,511.9999994768728,2000
7,spectral,layer4.1.conv2.weight,512x512x3x3,13.670664375068514,511.99999946240945,2000
7,spectral,fc.weight,100x512,6.929782232552903,99.99999999489705,2000
8,frobenius,conv1.weight,64x3x3x3,2.7132664603867154,2.71326678020485,2000
8,frobenius,layer1.0.conv1.weight,64x64x3x3,11.821924848550605,11.821936397892886,2000
8,frobenius,layer1.0.conv2.weight,64x64x3x3,17.745456691930446,17.745418015733637,2000
8,frobenius,layer1.1.conv1.weight,64x64x3x3,16.5344900169459,16.534528875786993,2000
8,frobenius,layer1.1.conv2.weight,64x64x3x3,20.57757769775618,20.577604511224244,2000
8,frobenius,layer2.0.conv1.weight,128x64x3x3,27.243786249539998,27.24384094302199,2000
8,frobenius,layer2.0.conv2.weight,128x128x3x3,36.901469183739856,36.90116008444836,2000
8,frobenius,layer2.0.downsample.0.weight,128x64x1x1,13.421586734508741,13.421636442606196,2000
8,frobenius,layer2.1.conv1.weight,128x128x3x3,40.11790279577765,40.11802694392415,2000
8,frobenius,layer2.1.conv2.weight,128x128x3x3,27.05279225739626,27.053001424970383,2000
8,frobenius,layer3.0.conv1.weight,256x128x3x3,30.096635552653836,30.096400554105212,2000
8,frobenius,layer3.0.conv2.weight,256x256x3x3,32.38517571096176,32.38574508756326,2000
8,frobenius,layer3.0.downsample.0.weight,256x128x1x1,13.307566216162733,13.307519628390361,2000
8,frobenius,layer3.1.conv1.weight,256x256x3x3,30.150071985911744,30.150143762101564,2000
8,frobenius,layer3.1.conv2.weight,256x256x3x3,24.1911689296476,24.190956026446184,2000
8,frobenius,layer4.0.conv1.weight,512x256x3x3,17.1345163583943,17.135482703276416,2000
8,frobenius,layer4.0.conv2.weight,512x512x3x3,20.183967758474342,20.18373506047794,2000
8,frobenius,layer4.0.downsample.0.weight,512x256x1x1,9.33872506019564,9.338732238632954,2000
8,frobenius,layer4.1.conv1.weight,512x512x3x3,17.066177463899088,17.0661292642,2000
8,frobenius,layer4.1.conv2.weight,512x512x3x3,16.58884314062084,16.5898882000556,2000
8,frobenius,fc.weight,100x512,10.29068368660035,10.290695088479302,2000
8,spectral,conv1.weight,64x3x3x3,2.7132664603867154,26.99999999989065,2000
8,spectral,layer1.0.conv1.weight,64x64x3x3,11.821924848550605,63.99999999805978,2000
8,spectral,layer1.0.conv2.weight,64x64x3x3,17.745456691930446,63.99999999836971,2000
8,spectral,layer1.1.conv1.weight,64x64x3x3,16.5344900169459,63.99999999828902,2000
8,spectral,layer1.1.conv2.weight,64x64x3x3,20.57757769775618,63.999999998306045,2000
8,spectral,layer2.0.conv1.weight,128x64x3x3,27.243786249539998,127.9999999436684,2000
