filters,kernel_size,stride,lr,seed,step,delta_loss_Adam,delta_loss_Muon,recovery_error_Adam,recovery_error_Muon,relative_update_fro_norm_Adam,relative_update_fro_norm_Muon,update_grad_cosine_Adam,update_grad_cosine_Muon,update_grad_inner_Adam,update_grad_inner_Muon,delta_loss_ratio,delta_loss_muon_higher,update_grad_inner_ratio,update_grad_inner_muon_higher,update_grad_cosine_ratio,update_grad_cosine_muon_higher
16,7,2,0.003,2,3,7.347959617387545e-05,5.243144434130542e-05,0.88671875,0.869140625,0.046558549873166995,0.046558549873166995,0.44841285774240824,0.378773478087493,6.926956572177604e-05,5.179664062028867e-05,0.7135510682072396,False,0.7477546608034462,False,0.8446980757743576,False
16,7,2,0.003,2,4,0.0001221897506047398,6.11697485877194e-05,0.88671875,0.8359375,0.046258113722631125,0.04625811372263114,0.5380717777209407,0.3468685297113619,0.00011459185525946025,6.000406804147788e-05,0.5006127624042027,False,0.5236329223016414,False,0.6446510374146732,False
16,7,2,0.01,0,0,0.00023715659765821684,0.0001541927634711726,0.9140625,0.9140625,0.16440578890588056,0.16440578890588062,0.5607352481168784,0.3786742300939443,0.00021423982108495943,0.00014467986376326652,0.6501727761054774,False,0.675317329106114,False,0.6753173291061138,False
16,7,2,0.01,0,1,0.00046650954110738496,0.00021064589804220546,0.9140625,0.9140625,0.1614564576213658,0.16145645762136582,0.5911286721000659,0.37166110037240857,0.00036550519384602334,0.00019092779371332073,0.4515360983661367,False,0.5223668416426198,False,0.628731303206849,False
16,7,2,0.01,0,2,0.0001894426301949359,0.00017399559998798608,0.9140625,0.9140625,0.15697921166602383,0.15697921166602385,0.20444249741721904,0.37684055319358645,0.00014648971062269426,0.00018949007192270223,0.9184606432509153,False,1.293538441145274,True,1.8432593905588208,True
16,7,2,0.01,0,3,0.00015632708799229178,0.0001415132227338134,0.9140625,0.9140625,0.15522917279102905,0.155229172791029,0.22713453212307202,0.4556578174595309,0.0001363500894211379,0.00013104204326414454,0.9052380144175088,False,0.9610704607563648,False,2.0061142319505794,True
16,7,2,0.01,0,4,0.0004992171686133418,0.00017837644648066586,0.9140625,0.9140625,0.1494558980261824,0.14945589802618245,0.5148748417844623,0.4279592565924333,0.0004336182219697255,0.0001657672689946295,0.3573123235647843,False,0.38228852155157605,False,0.8311908484578593,False
16,7,2,0.01,1,0,0.0001908721906760391,0.00013663954063281025,0.919921875,0.919921875,0.160638504774441,0.16063850477444094,0.5434335017395816,0.41357855975528796,0.0002015246696366891,0.00015336979107232585,0.7158692953062183,False,0.7610472273633923,False,0.7610472273633926,False
16,7,2,0.01,1,1,0.0002627806851998038,0.00014067368063619412,0.908203125,0.88671875,0.1589088214364844,0.1589088214364845,0.6210359962740182,0.4522366182465971,0.00019908848686373286,0.00012709763678076048,0.5353273225893056,False,0.6383977234592833,False,0.7281971108918748,False
16,7,2,0.01,1,2,0.0002959004129037268,0.00017059970197230712,0.90625,0.828125,0.15167387135775567,0.15167387135775567,0.47712033444642893,0.43086400915257084,0.00025963008011120744,0.0001751061756847889,0.5765443187394702,False,0.6744448702160613,False,0.9030510293644762,False
