seed,geometry,head_classes,tail_classes,head_train_examples,tail_train_examples,tail_eval_examples,warmup_steps,hidden_dim,head_loss_before,head_loss_after,actual_head_loss_decrease,actual_head_gain_relative_error,matched_first_order_head_gain,tail_loss_before,tail_loss_after,tail_loss_increase,tail_accuracy_before,tail_accuracy_after,tail_accuracy_drop,tail_margin_before,tail_margin_after,tail_margin_drop,tail_positive_margin_fraction_before,tail_margin_certified_preserved_fraction,tail_prediction_changed_fraction,tail_positive_margin_prediction_changed_fraction,tail_output_drift_fro,tail_output_drift_rms,centered_tail_output_drift_fro,true_logit_delta_fro,competitor_logit_delta_fro,margin_delta_fro,margin_delta_rms,tail_output_jvp_fro,tail_output_linearization_residual_fro,tail_output_linearization_relative_error,update_fro_norm,update_op_norm,step_size,alignment,nrG,stA_tail,condition_score_tail,target_head_gain_fraction
0,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0871984360909382,0.0807408215509519,0.0064576145399863,0.074293240011243,0.006975874887275,12.431107949501625,12.463524892071652,0.0324169425700304,0.19,0.19,0.0,-11.462027261065275,-11.526161595807835,0.0641343347425582,0.19,1.0,0.035,0.0,3.272418588563439,0.0731735041486176,3.2710770645137064,0.6842900832259388,1.4785886567186592,1.6228627672056153,0.1147537267626256,3.2725987907077365,0.0067851944718434,0.0020733352622109,0.0231455690680493,0.0193286152205839,0.0231455690680493,0.301391375030165,3.5889209483632034,1.2303187324386262,2.912632676059121,0.08
0,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0871984360909382,0.0805982476797709,0.0066001884111673,0.0538551052274454,0.006975874887275,12.431107949501625,12.456011143127592,0.0249031936259687,0.19,0.19,0.0,-11.462027261065275,-11.509525468419865,0.0474982073545877,0.19,1.0,0.04,0.0,2.1646434024171146,0.048402897948511,2.1611811135942927,0.5328333369319328,1.124249777224808,1.2375117501016544,0.0875052950294912,2.1644934170973595,0.0069785836741434,0.0032241186870884,0.0635665120438815,0.0098085257537765,0.0098085257537765,0.7112052374016691,3.5889209483632034,1.2303187324386262,2.912632676059121,0.08
1,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1627348510792468,0.1506806943494354,0.0120541567298113,0.0740953267025309,0.0130187880863397,10.53344960455768,10.522151840962811,-0.0112977635948663,0.2,0.2,0.0,-9.405020229033603,-9.411680491659617,0.0066602626260134,0.2,0.975,0.04,0.0,3.5275544398339513,0.0788785152179991,3.527360717415289,0.7589909606705291,1.0499373621679389,1.2402616861090516,0.0876997448693571,3.526326799056545,0.0055157638348324,0.0015641669502407,0.0328900011104584,0.0256695267372299,0.0328900011104584,0.3958281437150824,3.982654516143998,1.2527102728983852,3.1683379277825283,0.08
1,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1627348510792468,0.1504149533889498,0.012319897690297,0.0536832147053737,0.0130187880863397,10.53344960455768,10.533631048536812,0.0001814439791321,0.2,0.2,0.0,-9.405020229033603,-9.418271983588772,0.0132517545551689,0.2,1.0,0.04,0.0,2.4160160147076875,0.0540237604361452,2.412768089364926,0.6824772011424265,0.8122726829392383,1.0217151837174523,0.0722461734847869,2.4141213675263886,0.0229203907009455,0.0094942992549006,0.0851428474429823,0.0131378265857635,0.0131378265857635,0.9909392547810948,3.982654516143998,1.2527102728983852,3.1683379277825283,0.08
2,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0712434204800017,0.0660154794842543,0.0052279409957473,0.0827326649036163,0.0056994736384001,11.725707451088237,11.71048782048307,-0.0152196306051664,0.2,0.195,0.005,-10.66165616108613,-10.64533424106512,-0.01632192002101,0.2,0.95,0.01,0.025,1.623790177424934,0.036309052179186,1.6236828061160469,0.1497152053819013,0.6566912879882782,0.6810310503474173,0.0481561673899255,1.6236537643363398,0.0001896887257282,0.000116828310256,0.0126649575569965,0.0109424550186572,0.0126649575569965,0.4500191660927863,2.354244468849263,1.2341678303753287,1.9119016182240869,0.08
2,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0712434204800017,0.0658785460294248,0.0053648744505768,0.0587070331493239,0.0056994736384001,11.725707451088237,11.713854463859436,-0.0118529872288011,0.2,0.19,0.01,-10.66165616108613,-10.65461981102679,-0.0070363500593408,0.2,0.95,0.015,0.05,1.3935670108559963,0.0311611056747519,1.3925145757090382,0.2717213586728843,0.5539264786838909,0.6439330592848183,0.0455329432850494,1.3938076906093275,0.0040871347489096,0.0029323519854614,0.0427011051522617,0.0065889235720775,0.0065889235720775,0.8650083091801691,2.354244468849263,1.2341678303753287,1.9119016182240869,0.08
3,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2139824824895041,0.2008697718744945,0.0131127106150095,0.2340079394318659,0.0171185985991603,11.37232270136952,11.311725461739451,-0.0605972396300682,0.195,0.2,-0.005,-10.353060375527305,-10.274421011206387,-0.0786393643209155,0.195,0.9743589743589745,0.055,0.0,5.228586359277689,0.1169147452557305,5.226890703131814,0.3097273687183496,1.940873908252171,1.9104797247024092,0.1350913168656482,5.232389306805164,0.0064173077913002,0.0012264583950116,0.0439300639551891,0.035046328890595,0.0439300639551891,0.3896784356294622,3.767914876487232,1.2432549850449512,3.012005176968392,0.08
3,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2139824824895041,0.1986000559021886,0.0153824265873155,0.1014202185878673,0.0171185985991603,11.37232270136952,11.32702918442402,-0.0452935169454988,0.195,0.195,0.0,-10.353060375527305,-10.307002163776064,-0.0460582117512373,0.195,0.9743589743589745,0.015,0.0,3.7414337866869114,0.0836610028034638,3.737719564957882,0.4956410145113583,1.212287393774915,1.236115251501329,0.0874065476664704,3.7441215176022777,0.0245270298856628,0.0065508103223556,0.1184550845677983,0.0182780163688541,0.0182780163688541,0.9365676369745736,3.767914876487232,1.2432549850449512,3.012005176968392,0.08
4,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1633334870222295,0.1511568741097745,0.012176612912455,0.0681172355980339,0.0130666789617783,10.934794569161618,10.951373013904629,0.0165784447430112,0.2,0.2,0.0,-9.865803665958133,-9.897632853025073,0.0318291870669416,0.2,1.0,0.035,0.0,2.761526303013756,0.0617496053519243,2.7609686381262355,0.3684172246573473,1.3662250409221346,1.4123808097937671,0.099870404822292,2.7611271936897643,0.0007208911246447,0.0002610858081048,0.0204645082762073,0.0186373983721758,0.0204645082762073,0.6385044187438441,2.3880428582092135,1.2426356079578669,1.913624763641378,0.08
4,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1633334870222295,0.1509399361688566,0.0123935508533729,0.0515148577824894,0.0130666789617783,10.934794569161618,10.940112980566266,0.005318411404648,0.2,0.2,0.0,-9.865803665958133,-9.885943765922915,0.0201400999647862,0.2,1.0,0.025,0.0,2.114449871259809,0.0472805364715261,2.107959060035558,0.4835772061068652,1.1019008981951766,1.1532503518942063,0.0815471144230165,2.1152577038688407,0.0082831829998,0.0039159214428813,0.0707551080811973,0.0109177502038586,0.0109177502038586,1.196828899525495,2.3880428582092135,1.2426356079578669,1.913624763641378,0.08
5,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.094119196956149,0.0870568865165886,0.0070623104395603,0.0620523405481852,0.0075295357564919,12.176572461421912,12.20587023171785,0.0292977702959369,0.19,0.19,0.0,-11.177556862982527,-11.233986907729964,0.0564300447474348,0.19,1.0,0.025,0.0,2.700036969583088,0.0603746620575031,2.70000291019695,0.1957286431949635,1.2256030323813096,1.295675876371987,0.0916181198402454,2.699980372025824,0.0006471862086452,0.0002397003383249,0.0200182446288613,0.0175349174806915,0.0200182446288613,0.3761336668668846,3.4616140268261626,1.235244288640418,2.779311788202929,0.08
5,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.094119196956149,0.0869677497837481,0.0071514471724008,0.0502140631665168,0.0075295357564919,12.176572461421912,12.199813043534116,0.023240582112205,0.19,0.19,0.0,-11.177556862982527,-11.224308548988606,0.0467516860060772,0.19,1.0,0.015,0.0,1.8849819700857893,0.042149478214733,1.8843475352291916,0.3178450038200299,0.9315449230807472,1.0530323982758485,0.0744606349629985,1.8846164425036416,0.0038790934279178,0.0020582933165778,0.0592806250466455,0.0091471990325441,0.009147199032544,0.8231520632385043,3.4616140268261626,1.235244288640418,2.779311788202929,0.08
6,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1419396145581634,0.1313155876979277,0.0106240268602356,0.0643884995296562,0.011355169164653,11.464374371250493,11.46305363818874,-0.0013207330617532,0.19,0.19,0.0,-10.452985597780057,-10.456597302529758,0.0036117047497015,0.19,1.0,0.035,0.0,2.1237533783580917,0.0474885692145352,2.1236128316203966,0.1307503593764648,0.9389765463786036,0.9403089317796638,0.0664898822071679,2.1237832853676624,0.0002103835227988,9.906073008876748e-05,0.0146329216875135,0.0136907679478259,0.0146329216875135,0.7760014990268526,2.301656995858925,1.230362606086305,1.86072929842807,0.08
6,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1419396145581634,0.1311376148007349,0.0108019997574284,0.0487152061940717,0.011355169164653,11.464374371250493,11.46201509055902,-0.002359280691472,0.19,0.19,0.0,-10.452985597780057,-10.458181100605762,0.0051955028257051,0.19,1.0,0.025,0.0,1.649711835597698,0.0368886780768241,1.6490288400876565,0.297960870647734,0.7418835240214947,0.7899986015180491,0.0558613368261301,1.649948052316353,0.0059156596214281,0.0035853611349297,0.0532122293256082,0.0082108252438924,0.0082108252438924,1.3829510222616856,2.301656995858925,1.230362606086305,1.86072929842807,0.08
7,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0978575678847014,0.0906272889296889,0.0072302789550125,0.0764282324679956,0.0078286054307761,12.198531688275327,12.208692995260506,0.0101613069851786,0.19,0.19,0.0,-11.235379752294689,-11.256830407636246,0.0214506553415567,0.19,1.0,0.01,0.0,2.550753168667844,0.0570365747896428,2.550598414379928,0.3121546988889206,1.012925564002112,1.0333589993694892,0.0730695155854311,2.550929377286448,0.0009627466064808,0.0003774101372829,0.0208143972577256,0.0171940082946773,0.0208143972577256,0.3761149234273587,3.694907423363549,1.2339769189352914,2.9802341764306206,0.08
7,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0978575678847014,0.0904669283601861,0.0073906395245152,0.055944307084257,0.0078286054307761,12.198531688275327,12.206693244292182,0.008161556016855,0.19,0.19,0.0,-11.235379752294689,-11.258335287374068,0.0229555350793777,0.19,1.0,0.015,0.0,1.885752585836576,0.0421667097067659,1.884625657002671,0.3676771800020861,0.9010271648675816,0.9629681929972536,0.0680921339335314,1.8859359820074015,0.0055803666579018,0.0029589374778045,0.0590366187297652,0.0091095480404375,0.0091095480404375,0.8593846144753516,3.694907423363549,1.2339769189352914,2.9802341764306206,0.08
8,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1839419293320564,0.1703425344678582,0.0135993948641981,0.0758363989126008,0.0147153543465645,11.68852313087508,11.657464295204027,-0.0310588356710521,0.19,0.19,0.0,-10.713790814248428,-10.69454005154782,-0.0192507627006079,0.19,1.0,0.035,0.0,4.293996913057239,0.0960166899277024,4.293054992668261,0.6473459485892195,0.974617726667074,0.99788775551565,0.0705613198788139,4.295312133136982,0.0083272768490392,0.0019386895738721,0.032459558081238,0.027441637713469,0.032459558081238,0.453344260255661,3.048577377933989,1.2323668542525548,2.4734219969558975,0.08
8,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1839419293320564,0.170198031020718,0.0137438983113383,0.066016489467203,0.0147153543465645,11.68852313087508,11.67798877220897,-0.0105343586661099,0.19,0.195,-0.005,-10.713790814248428,-10.720151529022342,0.0063607147739137,0.19,1.0,0.035,0.0,2.982795676317187,0.0666973389523768,2.9786051857229077,0.6648139915887951,0.8804648692122712,0.9897193353428052,0.069983725349234,2.9835673914883007,0.0163325187677084,0.0054741578200321,0.0948558447766047,0.0146365746125143,0.0146365746125143,1.005382388717019,3.048577377933989,1.2323668542525548,2.4734219969558975,0.08
9,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1292894677908474,0.1197836549313252,0.0095058128595222,0.0809563781618465,0.0103431574232677,11.775788464259584,11.782349496939087,0.0065610326795031,0.195,0.195,0.0,-10.648470990167068,-10.675529804153337,0.027058813986267,0.195,1.0,0.02,0.0,2.8058885036644536,0.0627415743147888,2.805628980571866,0.4416393140863922,0.9409859837192558,1.0965327956489572,0.077536577559682,2.8053871720897288,0.0013023530833511,0.0004642329216829,0.0223136989475468,0.0190750350864785,0.0223136989475468,0.4635339684192043,3.603759236203245,1.235594004113368,2.899009807917953,0.08
9,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1292894677908474,0.1195071521012217,0.0097823156896257,0.0542234552459186,0.0103431574232677,11.775788464259584,11.780688451372464,0.0048999871128803,0.195,0.195,0.0,-10.648470990167068,-10.67276302974572,0.0242920395786523,0.195,1.0,0.02,0.0,1.8319580692331945,0.0409638277473468,1.8312839298430117,0.4598775819334574,0.7231856319049734,0.9176895764206888,0.0648904522511279,1.8313968034715409,0.0058225010419626,0.0031792678849966,0.062492143223097,0.0096427470456347,0.0096427470456347,1.0726359795936116,3.603759236203245,1.235594004113368,2.899009807917953,0.08
10,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1505008044848245,0.1397673025356281,0.0107335019491964,0.1085178924841921,0.0120400643587859,11.757396146541543,11.781374835793322,0.0239786892517788,0.185,0.185,0.0,-10.906409487102014,-10.964018107753365,0.057608620651349,0.185,1.0,0.02,0.0,2.9190009781852524,0.065270846136106,2.9187952442081073,0.5021272234220499,1.3246487109726262,1.5417535377487352,0.109018438146048,2.918010288733901,0.001079201097945,0.0003698414300017,0.0218327710160014,0.0205613550217022,0.0218327710160014,0.5514675324520951,2.9092876836213986,1.236805975447682,2.317769168102913,0.08
10,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1505008044848245,0.1393514274705735,0.011149377014251,0.0739769587597717,0.0120400643587859,11.757396146541543,11.78348732357776,0.0260911770362177,0.185,0.185,0.0,-10.906409487102014,-10.958684923018335,0.0522754359163215,0.185,1.0,0.03,0.0,2.2068077488998847,0.0493457213981342,2.205594804603202,0.4435987759685,1.1520573688226865,1.3108351869323307,0.0926900449697786,2.2074153110072428,0.0070253666135609,0.0031826211309349,0.0755554832186299,0.0116584641686392,0.0116584641686392,1.032731600374365,2.9092876836213986,1.236805975447682,2.317769168102913,0.08
11,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1507004097549547,0.1397609575751374,0.0109394521798172,0.0926159227432363,0.0120560327803963,12.336867973568353,12.362143715524676,0.0252757419563263,0.2,0.19,0.01,-11.442906104689582,-11.502163209552975,0.0592571048633949,0.2,0.95,0.06,0.05,3.355418347879647,0.0750294351880892,3.35527177714078,0.6540201225566947,1.324158270239919,1.5638227101317626,0.1105789642907694,3.3556139859069205,0.0013941155664169,0.0004154576695269,0.0241857567967272,0.0220436139839972,0.0241857567967272,0.4984765571622623,3.295597088971876,1.2321490716387244,2.6400486964944374,0.08
11,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1507004097549547,0.1396349833981431,0.0110654263568115,0.0821668654713349,0.0120560327803963,12.336867973568353,12.35047593559643,0.0136079620280789,0.2,0.195,0.005,-11.442906104689582,-11.4810857756959,0.0381796710063184,0.2,0.975,0.05,0.025,2.347731701047593,0.0524968767647363,2.3459537963743617,0.5061256777579426,1.111270739832134,1.2142306777708385,0.0858590746176497,2.349596638075365,0.009859164596963,0.0041961094245687,0.0768516202007727,0.0118584624469936,0.0118584624469936,1.0166607040571982,3.295597088971876,1.2321490716387244,2.6400486964944374,0.08
12,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1023905815495899,0.0952590627788309,0.007131518770759,0.1293731973647039,0.0081912465239671,11.692237031888524,11.67969263354384,-0.0125443983446835,0.19,0.19,0.0,-10.682582505466309,-10.658598724055912,-0.0239837814103953,0.19,1.0,0.01,0.0,2.2502063099963054,0.050316142725507,2.2501707962202255,0.0898787704791504,0.6284469901633583,0.6297407135216623,0.0445293928920422,2.248958532996251,0.0013723000991147,0.0006101935980502,0.0169436007093389,0.0153209321867462,0.0169436007093389,0.4834419002480612,2.0542654766128714,1.2364002624887285,1.6627484725339872,0.08
12,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1023905815495899,0.0948072336566539,0.007583347892936,0.0742132017700194,0.0081912465239671,11.692237031888524,11.693077559542816,0.0008405276542919,0.19,0.19,0.0,-10.682582505466309,-10.68039755344406,-0.0021849520222492,0.19,1.0,0.005,0.0,1.9172005958179228,0.0428699085875197,1.9166078405828757,0.1847261976064842,0.5685712555332143,0.5752099374382993,0.0406734847368511,1.9169416461187636,0.0050059127039271,0.0026114058891999,0.0594795332894427,0.0091778912407427,0.0091778912407427,0.8924976673949193,2.0542654766128714,1.2364002624887285,1.6627484725339872,0.08
13,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2983265704719595,0.2762631812588021,0.0220633892131573,0.075535361372081,0.0238661256377567,11.798497151250212,11.826477423766717,0.027980272516503,0.175,0.175,0.0,-10.978011469887065,-11.02965021629116,0.0516387464040946,0.175,0.9714285714285714,0.025,0.0,4.118489870119048,0.0920922331423047,4.11841775125186,0.614669149648031,1.096389681207993,1.364652618305578,0.0964955120367851,4.116189629036429,0.0074790391070909,0.0018169811843293,0.0308947835729673,0.0256443266495514,0.0308947835729674,0.772496935652249,3.1275895819911073,1.2238854867405935,2.560102197792144,0.08
13,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2983265704719595,0.2757158693171726,0.0226107011547868,0.0526027769242858,0.0238661256377567,11.798497151250212,11.818823690281128,0.0203265390309166,0.175,0.175,0.0,-10.978011469887065,-11.0159735362257,0.0379620663386361,0.175,1.0,0.015,0.0,2.90430170424674,0.064942160378642,2.903564542527902,0.438446725568491,0.8566947592124026,1.0492885822799998,0.0741959071951806,2.90391223542437,0.0152789689771809,0.0052615119667857,0.0900408702642403,0.0138936079152743,0.0138936079152743,1.7177773968645502,3.1275895819911073,1.2238854867405935,2.560102197792144,0.08
14,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0876991205575151,0.0818076260909219,0.0058914944665931,0.1602688788182626,0.0070159296446012,11.872463839575502,11.87560064597582,0.0031368064003185,0.17,0.175,-0.0049999999999999,-11.114137358697672,-11.118921634616354,0.0047842759186824,0.17,0.8529411764705882,0.045,0.0,3.3186691681396567,0.0742076985479294,3.3185928820395936,0.1792367660165112,1.1917515092687234,1.1432825314905333,0.0808422830829078,3.3181718519345265,0.0083879119039723,0.0025278714540002,0.0233790804285789,0.0197810783982928,0.0233790804285789,0.3000943371589942,2.697432100300075,1.2206392561552022,2.2207234058691645,0.08
14,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0876991205575151,0.0813211267894163,0.0063779937680988,0.0909267778922642,0.0070159296446012,11.872463839575502,11.884890218064864,0.0124263784893603,0.17,0.175,-0.0049999999999999,-11.114137358697672,-11.133089468477063,0.0189521097793932,0.17,0.8529411764705882,0.025,0.0,2.508624602049151,0.0560945514021026,2.507503959718107,0.2756833570794109,0.9794826516724572,0.9833399982108708,0.0695326380946874,2.5081939896651115,0.0182621689017904,0.0072810033741563,0.0726392675094512,0.0112084823155008,0.0112084823155008,0.6259482280574655,2.697432100300075,1.2206392561552022,2.2207234058691645,0.08
15,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1577973256972249,0.1463444285586655,0.0114528971385594,0.0927525951441971,0.0126237860557779,10.927135648976414,10.916560563813633,-0.010575085162781,0.195,0.195,0.0,-9.951316310031515,-9.933816825008527,-0.0174994850229879,0.195,0.9487179487179488,0.02,0.0,2.6361230814782224,0.0589455040724152,2.6360965171386477,0.148447967621392,0.5731362540556124,0.5230683611708116,0.0369865185208015,2.634731186850954,0.0027744110816773,0.0010530148561353,0.02101578922504,0.0183485211356551,0.02101578922504,0.6006810365578327,2.4154291252369986,1.250537340054298,1.9317572508966507,0.08
15,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.1577973256972249,0.1459223445404974,0.0118749811567275,0.0593169826977332,0.0126237860557779,10.927135648976414,10.933075338389504,0.0059396894130898,0.195,0.195,0.0,-9.951316310031515,-9.963854531551467,0.0125382215199518,0.195,0.9487179487179488,0.03,0.0,2.1412658931492365,0.0478801609498349,2.1405829178713924,0.4102542743780443,0.6025135192727896,0.6720039843704868,0.0475178574332749,2.14117881769604,0.009295763811319,0.0043414233946707,0.0685350474937934,0.0105751874181033,0.0105751874181033,1.193717478157187,2.4154291252369986,1.250537340054298,1.9317572508966507,0.08
16,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2417549478807895,0.2250943869455169,0.0166605609352725,0.138561533004902,0.0193403958304631,11.731373274577695,11.670425199485503,-0.06094807509219,0.195,0.19,0.005,-10.830356084949033,-10.777373330792129,-0.0529827541569041,0.195,0.9487179487179488,0.04,0.0256410256410256,5.115977164319821,0.1143967271075573,5.1158738152727175,1.0109970065564395,2.482854145615053,2.7046132261848657,0.1912450352722143,5.117344351006921,0.0042050076099357,0.0008217167580501,0.0367045421933822,0.03066574426671,0.0367045421933822,0.5269210477702185,2.8296840554752025,1.218539757297849,2.3326412864370143,0.08
16,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.2417549478807895,0.2242095899273878,0.0175453579534017,0.092812882052501,0.0193403958304631,11.731373274577695,11.690658594203615,-0.0407146803740801,0.195,0.195,0.0,-10.830356084949033,-10.799481403641336,-0.0308746813076936,0.195,0.9487179487179488,0.025,0.0,3.7835578633184017,0.084602925791838,3.7815639329216624,0.9319604140856104,1.8580427163127409,2.01916908616422,0.1427768153188963,3.7845365517409895,0.033354614967885,0.0088133948534704,0.1100103328939803,0.016974962895986,0.016974962895986,1.139348341965238,2.8296840554752025,1.218539757297849,2.3326412864370143,0.08
17,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.073734339230786,0.0685241289145253,0.0052102103162606,0.1167259429909454,0.0058987471384628,12.522970439816431,12.509062659950471,-0.0139077798659599,0.185,0.185,0.0,-11.696485415094276,-11.688944296709726,-0.0075411183845499,0.185,1.0,0.025,0.0,2.8818510754514826,0.0644401490574038,2.8817396728862237,0.3301694342207605,1.5311614122353878,1.5878316808898882,0.1122766548940073,2.8807995262925443,0.0010827740413857,0.000375858865396,0.0195572673459109,0.0176056147731024,0.0195572673459109,0.3016140769633751,2.6035938389588633,1.226910617716242,2.1164312693596763,0.08
17,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.073734339230786,0.0682653658548868,0.0054689733758992,0.0728584820599165,0.0058987471384628,12.522970439816431,12.517389083589062,-0.0055813562273705,0.185,0.185,0.0,-11.696485415094276,-11.699280349252533,0.0027949341582562,0.185,1.0,0.015,0.0,2.1068222542547312,0.0471099777702292,2.1048328418984927,0.410332223844058,1.0776151208228877,1.1745624455539958,0.0830541070178285,2.106217130276134,0.0045307922715026,0.0021511515628536,0.0644075842736243,0.0099383060163859,0.0099383060163859,0.5935364768137756,2.6035938389588633,1.226910617716242,2.1164312693596763,0.08
18,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0897640426724308,0.0834252033369513,0.0063388393354794,0.1172914082909448,0.0071811234137944,12.644009652980168,12.645387989893557,0.0013783369133868,0.19,0.185,0.005,-11.804734173963972,-11.816365080813876,0.0116309068499038,0.19,0.9473684210526316,0.025,0.0263157894736842,3.0741494804064,0.0687400721118436,3.07382746556061,0.3384985946527596,1.1351956054076566,1.2440273553668328,0.0879660178961454,3.0731998942323138,0.0010992959180098,0.0003577040074981,0.0204878598790948,0.0179306950865666,0.0204878598790948,0.3505062732843969,2.659963991737214,1.2244056024308054,2.1630811426276435,0.08
18,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0897640426724308,0.0830748097359352,0.0066892329364955,0.068497705575431,0.0071811234137944,12.644009652980168,12.657689400077418,0.0136797470972496,0.19,0.185,0.005,-11.804734173963972,-11.83347408829066,0.0287399143266871,0.19,0.9473684210526316,0.02,0.0263157894736842,2.237040637892073,0.0500217493475616,2.2342696474187216,0.4804895433555692,0.8110611540735586,0.9924768557681676,0.0701787114884374,2.2366184924726693,0.0089474175155185,0.0040004218625711,0.0653267781709892,0.0100801407140141,0.0100801407140141,0.7124030921325114,2.659963991737214,1.2244056024308054,2.1630811426276435,0.08
19,frobenius,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0672170653037603,0.0621472959158408,0.0050697693879195,0.057201961100069,0.0053773652243008,11.278054653133577,11.260201914418538,-0.0178527387150388,0.19,0.19,0.0,-10.418679566630994,-10.393877298794967,-0.0248022678360246,0.19,1.0,0.005,0.0,1.8119742836152224,0.0405169767164511,1.8119353417153885,0.1307763334334922,0.7019167116696988,0.6774432095964836,0.0479024687374453,1.8114767049894651,0.0005419960134661,0.0002992012052781,0.0136516025114985,0.0123301042689162,0.0136516025114985,0.3938999263838475,2.0136556666383503,1.2507317990413953,1.6103704161476633,0.08
19,spectral,"0,1,2,3,4","5,6,7,8,9",500,200,200,80,32,0.0672170653037603,0.0620893800397183,0.005127685264042,0.0464316537642692,0.0053773652243008,11.278054653133577,11.273647048348067,-0.0044076047855075,0.19,0.19,0.0,-10.418679566630994,-10.414968472828535,-0.0037110938024564,0.19,1.0,0.005,0.0,1.5415810641933545,0.034470800523628,1.5413335540250432,0.271350842988394,0.485348216753629,0.504518009144689,0.0356748105496946,1.5414886821426388,0.0028364314975849,0.001840059891742,0.0494033301486351,0.0076230993412176,0.0076230993412176,0.7054040598980205,2.0136556666383503,1.2507317990413953,1.6103704161476633,0.08
