problem_family,base_setting,eval_algo,target_layer_relative_norm,budget,step,update_source,points,mean_delta_loss,mean_update_grad_inner,mean_update_grad_cosine
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,op,0,own_update,5,0.00020177000959918022,0.0002028564909879311,0.7973218885675526
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,op,1,other_update,5,-0.00015454852565036648,-0.0001418324299054106,-0.3161308295960193
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,op,1,own_update,5,5.542243527856816e-05,5.7346730543985565e-05,0.29946445924714393
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,op,3,other_update,5,-0.0005765346233779922,-0.0005540319325316165,-0.7272487004384025
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,op,3,own_update,5,0.00018614900366298851,0.00019291333890550494,0.5005396194902043
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,op,5,other_update,5,-0.00011141820496747556,-9.88598373348397e-05,-0.250603997973356
MatrixSensing,Matrix sensing kappa=1e+05,Adam,0.01,op,5,own_update,5,7.56442786703922e-05,7.876082906540157e-05,0.44896437557217916
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,fro,0,other_update,5,2.491737056271176e-06,2.491900787095671e-06,0.7973218885675526
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,fro,0,own_update,5,2.5797399638080587e-06,2.579914942156889e-06,0.8254880650581622
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,fro,1,other_update,5,1.6558901641365587e-06,1.656022670211308e-06,0.6393220772238315
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,fro,1,own_update,5,2.1139019953243797e-06,2.114062869026603e-06,0.8161705141201155
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,fro,3,other_update,5,-7.835633800989429e-07,-7.8339707312672e-07,-0.45738098070599464
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,fro,3,own_update,5,1.3636694102738857e-06,1.363811187115606e-06,0.7958242332267143
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,fro,5,other_update,5,-6.918180690949471e-07,-6.916564979929559e-07,-0.6989395304635229
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,fro,5,own_update,5,7.710514963121806e-07,7.711803695968796e-07,0.7793643735982674
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,op,0,other_update,5,2.028456261740294e-06,2.028564909879311e-06,0.7973218885675524
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,op,0,own_update,5,5.002724473376907e-06,5.003383089986716e-06,0.8254880650581626
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,op,1,other_update,5,1.3695595836318853e-06,1.3696504906885986e-06,0.6393220772238315
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,op,1,own_update,5,4.079158463075883e-06,4.079757916460135e-06,0.816170514120115
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,op,3,other_update,5,-7.649116080327839e-07,-7.647529971714028e-07,-0.45738098070599464
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,op,3,own_update,5,2.630220569043232e-06,2.6307481023066355e-06,0.7958242332267141
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,op,5,other_update,5,-5.920128488560907e-07,-5.918944321765771e-07,-0.6989395304635228
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0001,op,5,own_update,5,1.4819857706990618e-06,1.482461901590614e-06,0.7793643735982674
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,fro,0,other_update,5,7.4742287838651386e-06,7.475702361287013e-06,0.7973218885675526
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,fro,0,own_update,5,7.738170021331232e-06,7.739744826470667e-06,0.8254880650581622
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,fro,1,other_update,5,4.966875455959807e-06,4.968068010633923e-06,0.6393220772238315
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,fro,1,own_update,5,6.340740743761286e-06,6.342188607079807e-06,0.8161705141201153
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,fro,3,other_update,5,-2.3516879821315096e-06,-2.35019121938016e-06,-0.4573809807059944
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,fro,3,own_update,5,4.090157569771116e-06,4.091433561346818e-06,0.7958242332267143
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,fro,5,other_update,5,-2.0764236338960493e-06,-2.0749694939788675e-06,-0.6989395304635229
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,fro,5,own_update,5,2.3123812492278647e-06,2.3135411087906383e-06,0.7793643735982674
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,op,0,other_update,5,6.0847168963880375e-06,6.085694729637932e-06,0.7973218885675524
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,op,0,own_update,5,1.500422172047676e-05,1.5010149269960142e-05,0.8254880650581619
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,op,1,other_update,5,4.1081333085543625e-06,4.108951472065795e-06,0.6393220772238315
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,op,1,own_update,5,1.2233878668918562e-05,1.2239273749380402e-05,0.8161705141201148
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,op,3,other_update,5,-2.29568648926785e-06,-2.2942589915142085e-06,-0.4573809807059946
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,op,3,own_update,5,7.887496507548008e-06,7.892244306919907e-06,0.7958242332267143
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,op,5,other_update,5,-1.776749046645057e-06,-1.775683296529731e-06,-0.6989395304635225
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.0003,op,5,own_update,5,4.4431005267477584e-06,4.447385704771841e-06,0.7793643735982673
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,fro,0,other_update,5,2.4902634788495636e-05,2.491900787095671e-05,0.7973218885675525
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,fro,0,own_update,5,2.578165158668086e-05,2.579914942156889e-05,0.8254880650581621
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,fro,1,other_update,5,1.65469760946238e-05,1.656022670211308e-05,0.6393220772238313
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,fro,1,own_update,5,2.112454132006114e-05,2.114062869026603e-05,0.8161705141201153
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,fro,3,other_update,5,-7.850601428507736e-06,-7.8339707312672e-06,-0.4573809807059944
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,fro,3,own_update,5,1.3623934186976235e-05,1.3638111871156059e-05,0.7958242332267146
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,fro,5,other_update,5,-6.932722090122146e-06,-6.9165649799295595e-06,-0.6989395304635228
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,fro,5,own_update,5,7.698916367494205e-06,7.711803695968796e-06,0.7793643735982677
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,op,0,other_update,5,2.0274784284905407e-05,2.0285649098793107e-05,0.7973218885675524
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,op,0,own_update,5,4.9967969238939174e-05,5.003383089986715e-05,0.8254880650581626
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,op,1,other_update,5,1.3687414201201537e-05,1.3696504906885985e-05,0.6393220772238316
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,op,1,own_update,5,4.0737633826141637e-05,4.079757916460135e-05,0.8161705141201152
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,op,3,other_update,5,-7.663391057868233e-06,-7.647529971714029e-06,-0.45738098070599464
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,op,3,own_update,5,2.62547276967123e-05,2.6307481023066357e-05,0.7958242332267143
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,op,5,other_update,5,-5.930785989713503e-06,-5.918944321765771e-06,-0.6989395304635226
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.001,op,5,own_update,5,1.4777005926749779e-05,1.482461901590614e-05,0.7793643735982674
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,fro,0,other_update,5,7.460966587072605e-05,7.475702361287014e-05,0.7973218885675524
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,fro,0,own_update,5,7.723996775071997e-05,7.739744826470666e-05,0.8254880650581624
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,fro,1,other_update,5,4.956142463892893e-05,4.968068010633924e-05,0.6393220772238315
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,fro,1,own_update,5,6.327709973895888e-05,6.342188607079807e-05,0.816170514120115
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,fro,3,other_update,5,-2.365158846896606e-05,-2.3501912193801598e-05,-0.4573809807059946
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,fro,3,own_update,5,4.078673645584816e-05,4.091433561346818e-05,0.7958242332267143
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,fro,5,other_update,5,-2.089510893152186e-05,-2.074969493978868e-05,-0.6989395304635228
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,fro,5,own_update,5,2.301942513163501e-05,2.3135411087906386e-05,0.7793643735982674
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,op,0,other_update,5,6.0759163971391836e-05,6.085694729637932e-05,0.7973218885675524
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,op,0,own_update,5,0.0001495087377512503,0.00015010149269960142,0.8254880650581621
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,op,1,other_update,5,4.100769836950166e-05,4.108951472065796e-05,0.6393220772238314
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,op,1,own_update,5,0.00012185322944766909,0.00012239273749380404,0.8161705141201152
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,op,3,other_update,5,-2.3085339690531814e-05,-2.2942589915142083e-05,-0.45738098070599464
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,op,3,own_update,5,7.844766313201161e-05,7.892244306919907e-05,0.7958242332267144
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,op,5,other_update,5,-1.786340797682697e-05,-1.7756832965297314e-05,-0.6989395304635228
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.003,op,5,own_update,5,4.404533924531038e-05,4.447385704771842e-05,0.7793643735982674
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,fro,0,other_update,5,0.00024755277046352024,0.00024919007870956707,0.7973218885675525
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,fro,0,own_update,5,0.0002562417107269444,0.0002579914942156889,0.8254880650581622
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,fro,1,other_update,5,0.0001642772062721329,0.00016560226702113078,0.6393220772238315
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,fro,1,own_update,5,0.0002097975498822246,0.00021140628690266027,0.8161705141201152
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,fro,3,other_update,5,-8.000277703672622e-05,-7.8339707312672e-05,-0.4573809807059946
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,fro,3,own_update,5,0.00013496335029356197,0.00013638111871156058,0.7958242332267147
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,fro,5,other_update,5,-7.078136081855304e-05,-6.916564979929561e-05,-0.6989395304635228
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,fro,5,own_update,5,7.582930411222772e-05,7.711803695968796e-05,0.7793643735982674
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,op,0,other_update,5,0.00020177000959918022,0.0002028564909879311,0.7973218885675526
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,op,0,own_update,5,0.0004937521429058845,0.0005003383089986714,0.8254880650581621
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,op,1,other_update,5,0.0001360559785004569,0.00013696504906885986,0.6393220772238317
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,op,1,own_update,5,0.00040198125780007126,0.00040797579164601343,0.8161705141201152
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,op,3,other_update,5,-7.806140833258677e-05,-7.647529971714028e-05,-0.4573809807059945
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,op,3,own_update,5,0.00025779947759524386,0.0002630748102306636,0.7958242332267146
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,op,5,other_update,5,-6.037361001243048e-05,-5.91894432176577e-05,-0.6989395304635226
MatrixSensing,Matrix sensing kappa=1e+05,Muon,0.01,op,5,own_update,5,0.00014348488124341685,0.0001482461901590614,0.7793643735982669
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,fro,0,other_update,5,4.7049353790740156e-07,4.704955539519779e-07,0.618808761809375
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,fro,0,own_update,5,4.867439225897386e-07,4.867232180603967e-07,0.6384875554991863
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,fro,1,other_update,5,6.651054089701347e-07,6.650718651307919e-07,0.30735245314921056
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,fro,1,own_update,5,1.069456422975179e-06,1.0693924814741034e-06,0.4952870607125998
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,fro,3,other_update,5,2.81891522924127e-06,2.8187608021031342e-06,0.36190007294464144
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,fro,3,own_update,5,4.222001881259985e-06,4.221737227686506e-06,0.5384671487555132
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,fro,10,other_update,5,2.1122126326034162e-05,2.1121203619839753e-05,0.36426739652534545
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,fro,10,own_update,5,3.418246578608119e-05,3.4181130202306114e-05,0.5904314957043213
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,op,0,other_update,5,6.766282017345304e-07,6.766321320434985e-07,0.6261108683151119
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,op,0,own_update,5,3.2529379305756835e-07,3.2528293740910815e-07,0.6536632541728556
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,op,1,other_update,5,1.1217600444979325e-06,1.1216665433519446e-06,0.29849356479326783
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,op,1,own_update,5,9.287176625072391e-07,9.286678619055124e-07,0.5125218191043233
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,op,3,other_update,5,5.218178288046715e-06,5.217653499000123e-06,0.34168965101374926
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,op,3,own_update,5,3.6680230698138415e-06,3.667821785709459e-06,0.5441396385028452
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,op,10,other_update,5,4.502551658953635e-05,4.503117748085017e-05,0.34043852962767324
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0001,op,10,own_update,5,3.0496566158522144e-05,3.0495515879664428e-05,0.5902137661891231
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,fro,0,other_update,5,1.4115820465399054e-06,1.4114866618559335e-06,0.6188087618093749
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,fro,0,own_update,5,1.4607636066088502e-06,1.4601696541811901e-06,0.6384875554991863
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,fro,1,other_update,5,1.9955174892949403e-06,1.995215595392375e-06,0.30735245314921056
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,fro,1,own_update,5,3.2087529189261943e-06,3.20817744442231e-06,0.4952870607125998
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,fro,3,other_update,5,8.457659486094116e-06,8.456282406309402e-06,0.36190007294464144
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,fro,3,own_update,5,1.2666764953728204e-05,1.2665211683059516e-05,0.5384671487555132
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,fro,10,other_update,5,6.335454129526851e-05,6.336361085951927e-05,0.3642673965253455
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,fro,10,own_update,5,0.00010255540967030186,0.00010254339060691834,0.5904314957043213
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,op,0,other_update,5,2.029974242745425e-06,2.029896396130496e-06,0.6261108683151118
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,op,0,own_update,5,9.760241249878732e-07,9.758488122273242e-07,0.6536632541728556
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,op,1,other_update,5,3.3658411365600215e-06,3.364999630055833e-06,0.29849356479326783
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,op,1,own_update,5,2.786451791880751e-06,2.7860035857165364e-06,0.5125218191043233
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,op,3,other_update,5,1.565286392564147e-05,1.5652960497000364e-05,0.34168965101374915
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,op,3,own_update,5,1.1004788471513649e-05,1.1003465357128376e-05,0.5441396385028452
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,op,10,other_update,5,0.00013503322474877065,0.00013509353244255047,0.3404385296276732
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.0003,op,10,own_update,5,9.149599928841568e-05,9.148654763899326e-05,0.5902137661891231
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,fro,0,other_update,5,4.703032493846848e-06,4.704955539519779e-06,0.6188087618093749
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,fro,0,own_update,5,4.865207779403136e-06,4.8672321806039675e-06,0.6384875554991862
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,fro,1,other_update,5,6.654073005218919e-06,6.650718651307918e-06,0.30735245314921056
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,fro,1,own_update,5,1.0697513247581724e-05,1.0693924814741034e-05,0.4952870607125999
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,fro,3,other_update,5,2.8190483337109383e-05,2.8187608021031346e-05,0.3619000729446415
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,fro,3,own_update,5,4.2234659638751285e-05,4.221737227686506e-05,0.5384671487555133
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,fro,10,other_update,5,0.0002111388357049826,0.00021121203619839753,0.36426739652534545
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,fro,10,own_update,5,0.00034191687765821043,0.00034181130202306115,0.5904314957043214
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,op,0,other_update,5,6.758746162471851e-06,6.766321320434986e-06,0.6261108683151118
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,op,0,own_update,5,3.2529805886305494e-06,3.252829374091081e-06,0.6536632541728555
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,op,1,other_update,5,1.1225510057144561e-05,1.1216665433519448e-05,0.29849356479326783
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,op,1,own_update,5,9.29060473549015e-06,9.286678619055124e-06,0.5125218191043234
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,op,3,other_update,5,5.2183443990916344e-05,5.217653499000123e-05,0.34168965101374915
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,op,3,own_update,5,3.669084766713127e-05,3.667821785709459e-05,0.5441396385028451
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,op,10,other_update,5,0.00045026968391708165,0.00045031177480850165,0.3404385296276732
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.001,op,10,own_update,5,0.0003050385119430565,0.0003049551587966442,0.5902137661891231
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,fro,0,other_update,5,1.4078101074055382e-05,1.4114866618559335e-05,0.6188087618093749
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,fro,0,own_update,5,1.4538907142469525e-05,1.4601696541811904e-05,0.6384875554991863
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,fro,1,other_update,5,1.9981051029027697e-05,1.9952155953923757e-05,0.30735245314921056
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,fro,1,own_update,5,3.211406769834113e-05,3.20817744442231e-05,0.4952870607125999
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,fro,3,other_update,5,8.46243487163889e-05,8.456282406309403e-05,0.3619000729446415
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,fro,3,own_update,5,0.00012682838365103423,0.00012665211683059516,0.5384671487555132
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,fro,10,other_update,5,0.0006338490167406618,0.0006336361085951925,0.36426739652534545
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,fro,10,own_update,5,0.0010264518076062324,0.0010254339060691835,0.5904314957043212
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,op,0,other_update,5,2.0227480752765815e-05,2.0298963961304958e-05,0.6261108683151118
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,op,0,own_update,5,9.738732632147417e-06,9.758488122273243e-06,0.6536632541728555
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,op,1,other_update,5,3.37587814193796e-05,3.364999630055834e-05,0.29849356479326794
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,op,1,own_update,5,2.788346455986357e-05,2.7860035857165376e-05,0.5125218191043233
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,op,3,other_update,5,0.0001567572297302533,0.00015652960497000368,0.3416896510137492
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,op,3,own_update,5,0.00011016997313468835,0.00011003465357128377,0.544139638502845
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,op,10,other_update,5,0.0013526104301294418,0.001350935324425505,0.3404385296276732
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.003,op,10,own_update,5,0.0009156610636735785,0.0009148654763899327,0.590213766189123
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,fro,0,other_update,5,4.671423691737786e-05,4.7049555395197785e-05,0.6188087618093748
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,fro,0,own_update,5,4.809391777493843e-05,4.867232180603968e-05,0.6384875554991863
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,fro,1,other_update,5,6.691839325192461e-05,6.650718651307918e-05,0.30735245314921056
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,fro,1,own_update,5,0.0001075610731294141,0.00010693924814741032,0.4952870607125998
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,fro,3,other_update,5,0.0002829347635491253,0.00028187608021031346,0.36190007294464144
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,fro,3,own_update,5,0.00042413395397877807,0.00042217372276865056,0.5384671487555133
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,fro,10,other_update,5,0.0021175719472226184,0.0021121203619839752,0.36426739652534545
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,fro,10,own_update,5,0.0034297572778595685,0.0034181130202306114,0.5904314957043212
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,op,0,other_update,5,6.708487537032681e-05,6.766321320434985e-05,0.6261108683151118
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,op,0,own_update,5,3.2307101405226746e-05,3.252829374091081e-05,0.6536632541728555
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,op,1,other_update,5,0.00011338142524506268,0.00011216665433519448,0.29849356479326794
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,op,1,own_update,5,9.335400766703472e-05,9.286678619055123e-05,0.5125218191043234
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,op,3,other_update,5,0.0005256455729747422,0.0005217653499000123,0.3416896510137492
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,op,3,own_update,5,0.00036829050329671985,0.0003667821785709459,0.5441396385028451
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,op,10,other_update,5,0.00452944051657207,0.004503117748085017,0.3404385296276732
SmallMLPDigits,Small MLP digits hidden=16,Adam,0.01,op,10,own_update,5,0.0030585546381306727,0.003049551587966442,0.5902137661891232
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,fro,0,other_update,5,4.867439225897386e-07,4.867232180603967e-07,0.6384875554991863
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,fro,0,own_update,5,4.7049353790740156e-07,4.704955539519779e-07,0.618808761809375
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,fro,1,other_update,5,3.654880591952292e-07,3.655841683240278e-07,0.4363355946710361
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,fro,1,own_update,5,4.982531584651895e-07,4.981666939353882e-07,0.5986428151546452
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,fro,3,other_update,5,6.424330700305348e-07,6.423797522287637e-07,0.49716179439887676
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,fro,3,own_update,5,8.2677592283531e-07,8.267165509940732e-07,0.6413827256337393
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,fro,10,other_update,5,2.608661225877995e-06,2.6084333543608576e-06,0.5863892739188128
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,fro,10,own_update,5,3.193941444479265e-06,3.193778141658953e-06,0.7198672371278289
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,op,0,other_update,5,3.2529379305756835e-07,3.2528293740910815e-07,0.6536632541728556
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,op,0,own_update,5,6.766282017345304e-07,6.766321320434985e-07,0.6261108683151119
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,op,1,other_update,5,2.696681678848734e-07,2.6969212047880723e-07,0.45988620408446357
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,op,1,own_update,5,7.176259731345169e-07,7.173999629651227e-07,0.6063021095247701
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,op,3,other_update,5,4.2649260700855507e-07,4.264675600687545e-07,0.5155176962685367
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,op,3,own_update,5,1.186345459203153e-06,1.186220409182399e-06,0.6471870229260654
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,op,10,other_update,5,1.4965275366485286e-06,1.4964523090128218e-06,0.5908908821776293
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0001,op,10,own_update,5,4.4003491715294276e-06,4.400041941052922e-06,0.7115732215247487
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0003,fro,0,other_update,5,1.4607636066088502e-06,1.4601696541811901e-06,0.6384875554991863
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0003,fro,0,own_update,5,1.4115820465399054e-06,1.4114866618559335e-06,0.6188087618093749
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0003,fro,1,other_update,5,1.0969630019452837e-06,1.0967525049720833e-06,0.4363355946710362
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0003,fro,1,own_update,5,1.4953500340197934e-06,1.4945000818061643e-06,0.5986428151546451
SmallMLPDigits,Small MLP digits hidden=16,Muon,0.0003,fro,3,other_update,5,1.92761911508299e-06,1.927139256686291e-06,0.49716179439887676
