problem_family,base_setting,seed,source_algo,checkpoint_step,checkpoint_loss,checkpoint_recovery,continuation_variant,continuation_algo,horizon,loss_before,loss_after,total_decrease,recovery_before,recovery_after,finite
MatrixSensing,Matrix sensing kappa=1e+05,2,Adam,3,0.0046543915671474175,1.2209388926744003,switched_fresh,Muon,10,0.0046543915671474175,0.0001414799572580744,0.004512911609889343,1.2209388926744003,1.150664683613407,True
MatrixSensing,Matrix sensing kappa=1e+05,2,Adam,3,0.0046543915671474175,1.2209388926744003,own_fresh,Adam,30,0.0046543915671474175,0.00011268337632357933,0.004541708190823838,1.2209388926744003,1.1712302099631722,True
MatrixSensing,Matrix sensing kappa=1e+05,2,Adam,3,0.0046543915671474175,1.2209388926744003,switched_fresh,Muon,30,0.0046543915671474175,0.00014920239898844065,0.004505189168158977,1.2209388926744003,1.1510376458449767,True
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,3,0.0037580102948140716,1.1419997703110283,own_fresh,Muon,1,0.0037580102948140716,0.0022942884678940774,0.0014637218269199941,1.1419997703110283,1.143422573495482,True
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,3,0.0037580102948140716,1.1419997703110283,switched_fresh,Adam,1,0.0037580102948140716,0.005004704143948576,-0.0012466938491345041,1.1419997703110283,1.194318651159085,True
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,3,0.0037580102948140716,1.1419997703110283,own_fresh,Muon,3,0.0037580102948140716,0.0005658207055418094,0.0031921895892722623,1.1419997703110283,1.154842808787677,True
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,3,0.0037580102948140716,1.1419997703110283,switched_fresh,Adam,3,0.0037580102948140716,0.0020831253528413433,0.0016748849419727283,1.1419997703110283,1.1946393494331837,True
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,3,0.0037580102948140716,1.1419997703110283,own_fresh,Muon,10,0.0037580102948140716,0.00014656596243774937,0.0036114443323763223,1.1419997703110283,1.1716649493533688,True
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,3,0.0037580102948140716,1.1419997703110283,switched_fresh,Adam,10,0.0037580102948140716,0.000980039041400661,0.0027779712534134107,1.1419997703110283,1.1684902269563133,True
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,3,0.0037580102948140716,1.1419997703110283,own_fresh,Muon,30,0.0037580102948140716,0.00015302768510594205,0.0036049826097081295,1.1419997703110283,1.17063208317828,True
MatrixSensing,Matrix sensing kappa=1e+05,2,Muon,3,0.0037580102948140716,1.1419997703110283,switched_fresh,Adam,30,0.0037580102948140716,0.0001250357383292371,0.0036329745564848345,1.1419997703110283,1.1565715125624016,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,3,0.004756745239255469,1.1920241580415616,own_fresh,Adam,1,0.004756745239255469,0.00346904248209403,0.0012877027571614394,1.1920241580415616,1.1706101565697442,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,3,0.004756745239255469,1.1920241580415616,switched_fresh,Muon,1,0.004756745239255469,0.0029543049071977384,0.001802440332057731,1.1920241580415616,1.1705647555636747,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,3,0.004756745239255469,1.1920241580415616,own_fresh,Adam,3,0.004756745239255469,0.002381041030444577,0.0023757042088108924,1.1920241580415616,1.1713348483221788,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,3,0.004756745239255469,1.1920241580415616,switched_fresh,Muon,3,0.004756745239255469,0.0007427966483215111,0.004013948590933958,1.1920241580415616,1.1384725652867345,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,3,0.004756745239255469,1.1920241580415616,own_fresh,Adam,10,0.004756745239255469,0.0006764216559829626,0.004080323583272507,1.1920241580415616,1.155534423210946,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,3,0.004756745239255469,1.1920241580415616,switched_fresh,Muon,10,0.004756745239255469,0.00013962385007408826,0.004617121389181381,1.1920241580415616,1.1212526629026103,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,3,0.004756745239255469,1.1920241580415616,own_fresh,Adam,30,0.004756745239255469,0.0001248253187154687,0.004631919920540001,1.1920241580415616,1.1494523502460987,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Adam,3,0.004756745239255469,1.1920241580415616,switched_fresh,Muon,30,0.004756745239255469,0.00014660409704019307,0.004610141142215276,1.1920241580415616,1.121684473453786,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,3,0.003944812928361526,1.1235911766814077,own_fresh,Muon,1,0.003944812928361526,0.0024374737178577974,0.001507339210503729,1.1235911766814077,1.124594976905006,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,3,0.003944812928361526,1.1235911766814077,switched_fresh,Adam,1,0.003944812928361526,0.005148647601653607,-0.001203834673292081,1.1235911766814077,1.1632170105938109,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,3,0.003944812928361526,1.1235911766814077,own_fresh,Muon,3,0.003944812928361526,0.0006297622056855871,0.003315050722675939,1.1235911766814077,1.137051891541675,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,3,0.003944812928361526,1.1235911766814077,switched_fresh,Adam,3,0.003944812928361526,0.0023367620343430527,0.0016080508940184736,1.1235911766814077,1.1779412135675067,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,3,0.003944812928361526,1.1235911766814077,own_fresh,Muon,10,0.003944812928361526,0.00013986963165490239,0.003804943296706624,1.1235911766814077,1.1547346192571526,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,3,0.003944812928361526,1.1235911766814077,switched_fresh,Adam,10,0.003944812928361526,0.0009040325214628374,0.003040780406898689,1.1235911766814077,1.1427958389750197,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,3,0.003944812928361526,1.1235911766814077,own_fresh,Muon,30,0.003944812928361526,0.0001456694871460063,0.00379914344121552,1.1235911766814077,1.154595009041082,True
MatrixSensing,Matrix sensing kappa=1e+05,3,Muon,3,0.003944812928361526,1.1235911766814077,switched_fresh,Adam,30,0.003944812928361526,0.00010725708176554619,0.0038375558465959803,1.1235911766814077,1.1346468917538137,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,3,0.004662207920935512,1.2423793047340224,own_fresh,Adam,1,0.004662207920935512,0.0032709488337684654,0.0013912590871670463,1.2423793047340224,1.2047377884396933,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,3,0.004662207920935512,1.2423793047340224,switched_fresh,Muon,1,0.004662207920935512,0.0029103337414956515,0.0017518741794398602,1.2423793047340224,1.2205721571903283,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,3,0.004662207920935512,1.2423793047340224,own_fresh,Adam,3,0.004662207920935512,0.0022084105142788292,0.0024537974066566825,1.2423793047340224,1.211816872984883,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,3,0.004662207920935512,1.2423793047340224,switched_fresh,Muon,3,0.004662207920935512,0.0007440069665550213,0.003918200954380491,1.2423793047340224,1.1857733569115219,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,3,0.004662207920935512,1.2423793047340224,own_fresh,Adam,10,0.004662207920935512,0.0007324558576231463,0.003929752063312366,1.2423793047340224,1.196757404595505,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,3,0.004662207920935512,1.2423793047340224,switched_fresh,Muon,10,0.004662207920935512,0.00013576383279612238,0.004526444088139389,1.2423793047340224,1.1649492973922126,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,3,0.004662207920935512,1.2423793047340224,own_fresh,Adam,30,0.004662207920935512,0.00010678065369109438,0.0045554272672444175,1.2423793047340224,1.1885750267406643,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Adam,3,0.004662207920935512,1.2423793047340224,switched_fresh,Muon,30,0.004662207920935512,0.00014266585922071806,0.0045195420617147935,1.2423793047340224,1.1650916086039664,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,3,0.00400834687306521,1.150979787524829,own_fresh,Muon,1,0.00400834687306521,0.0025080971938552282,0.0015002496792099816,1.150979787524829,1.1533979304448174,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,3,0.00400834687306521,1.150979787524829,switched_fresh,Adam,1,0.00400834687306521,0.004612730656789841,-0.0006043837837246312,1.150979787524829,1.1999998198703998,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,3,0.00400834687306521,1.150979787524829,own_fresh,Muon,3,0.00400834687306521,0.00067339648009067,0.0033349503929745398,1.150979787524829,1.1666263685645186,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,3,0.00400834687306521,1.150979787524829,switched_fresh,Adam,3,0.00400834687306521,0.002188847821103012,0.001819499051962198,1.150979787524829,1.2152200658506245,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,3,0.00400834687306521,1.150979787524829,own_fresh,Muon,10,0.00400834687306521,0.00012212120158307255,0.0038862256714821374,1.150979787524829,1.186561507087946,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,3,0.00400834687306521,1.150979787524829,switched_fresh,Adam,10,0.00400834687306521,0.0009593795490690216,0.003048967323996188,1.150979787524829,1.1799466212275693,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,3,0.00400834687306521,1.150979787524829,own_fresh,Muon,30,0.00400834687306521,0.00012638182465431912,0.0038819650484108906,1.150979787524829,1.187240346922321,True
MatrixSensing,Matrix sensing kappa=1e+05,4,Muon,3,0.00400834687306521,1.150979787524829,switched_fresh,Adam,30,0.00400834687306521,0.00011263429174312325,0.0038957125813220868,1.150979787524829,1.1725688845602125,True
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,3,2.2938467416170822,0.71484375,own_fresh,Adam,1,2.2938467416170822,2.284077460342217,0.009769281274865094,0.71484375,0.541015625,True
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,3,2.2938467416170822,0.71484375,switched_fresh,Muon,1,2.2938467416170822,2.2890259838657943,0.004820757751287985,0.71484375,0.6806640625,True
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,3,2.2938467416170822,0.71484375,own_fresh,Adam,3,2.2938467416170822,2.26363678106083,0.030209960556252025,0.71484375,0.6552734375,True
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,3,2.2938467416170822,0.71484375,switched_fresh,Muon,3,2.2938467416170822,2.2894748789562875,0.004371862660794701,0.71484375,0.5859375,True
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,3,2.2938467416170822,0.71484375,own_fresh,Adam,10,2.2938467416170822,2.0923599177179426,0.20148682389913963,0.71484375,0.595703125,True
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,3,2.2938467416170822,0.71484375,switched_fresh,Muon,10,2.2938467416170822,2.26683876694346,0.027007974673622037,0.71484375,0.4443359375,True
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,3,2.2938467416170822,0.71484375,own_fresh,Adam,30,2.2938467416170822,1.2238616482894442,1.069985093327638,0.71484375,0.2119140625,True
SmallMLPDigits,Small MLP digits hidden=16,0,Adam,3,2.2938467416170822,0.71484375,switched_fresh,Muon,30,2.2938467416170822,2.156354543385377,0.13749219823170522,0.71484375,0.3017578125,True
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,3,2.3005820382248823,0.6494140625,own_fresh,Muon,1,2.3005820382248823,2.2994151044318256,0.001166933793056657,0.6494140625,0.46484375,True
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,3,2.3005820382248823,0.6494140625,switched_fresh,Adam,1,2.3005820382248823,2.2958161459181685,0.004765892306713759,0.6494140625,0.7587890625,True
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,3,2.3005820382248823,0.6494140625,own_fresh,Muon,3,2.3005820382248823,2.296981968460114,0.0036000697647682323,0.6494140625,0.359375,True
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,3,2.3005820382248823,0.6494140625,switched_fresh,Adam,3,2.3005820382248823,2.273688167912242,0.026893870312640455,0.6494140625,0.580078125,True
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,3,2.3005820382248823,0.6494140625,own_fresh,Muon,10,2.3005820382248823,2.2808530384561023,0.019728999768779953,0.6494140625,0.2119140625,True
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,3,2.3005820382248823,0.6494140625,switched_fresh,Adam,10,2.3005820382248823,2.0507378499483204,0.24984418827656185,0.6494140625,0.322265625,True
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,3,2.3005820382248823,0.6494140625,own_fresh,Muon,30,2.3005820382248823,2.178598173274457,0.12198386495042524,0.6494140625,0.09375,True
SmallMLPDigits,Small MLP digits hidden=16,0,Muon,3,2.3005820382248823,0.6494140625,switched_fresh,Adam,30,2.3005820382248823,0.8065451036907454,1.4940369345341369,0.6494140625,0.1455078125,True
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,3,2.289549028796929,0.6767578125,own_fresh,Adam,1,2.289549028796929,2.2728739179857054,0.016675110811223526,0.6767578125,0.751953125,True
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,3,2.289549028796929,0.6767578125,switched_fresh,Muon,1,2.289549028796929,2.284776032413955,0.004772996382973904,0.6767578125,0.662109375,True
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,3,2.289549028796929,0.6767578125,own_fresh,Adam,3,2.289549028796929,2.2302718658778162,0.05927716291911267,0.6767578125,0.6962890625,True
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,3,2.289549028796929,0.6767578125,switched_fresh,Muon,3,2.289549028796929,2.274898000302541,0.01465102849438793,0.6767578125,0.6767578125,True
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,3,2.289549028796929,0.6767578125,own_fresh,Adam,10,2.289549028796929,1.9400576370246378,0.34949139177229105,0.6767578125,0.54296875,True
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,3,2.289549028796929,0.6767578125,switched_fresh,Muon,10,2.289549028796929,2.248021844854719,0.04152718394220978,0.6767578125,0.578125,True
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,3,2.289549028796929,0.6767578125,own_fresh,Adam,30,2.289549028796929,0.9201899363922055,1.3693590924047234,0.6767578125,0.1826171875,True
SmallMLPDigits,Small MLP digits hidden=16,1,Adam,3,2.289549028796929,0.6767578125,switched_fresh,Muon,30,2.289549028796929,2.1305292360783707,0.15901979271855815,0.6767578125,0.2998046875,True
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,3,2.300705702569859,0.712890625,own_fresh,Muon,1,2.300705702569859,2.299349460371393,0.0013562421984660844,0.712890625,0.701171875,True
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,3,2.300705702569859,0.712890625,switched_fresh,Adam,1,2.300705702569859,2.2955773718553467,0.005128330714512241,0.712890625,0.6572265625,True
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,3,2.300705702569859,0.712890625,own_fresh,Muon,3,2.300705702569859,2.296577852120849,0.004127850449009873,0.712890625,0.4580078125,True
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,3,2.300705702569859,0.712890625,switched_fresh,Adam,3,2.300705702569859,2.2753076044541527,0.025398098115706258,0.712890625,0.6455078125,True
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,3,2.300705702569859,0.712890625,own_fresh,Muon,10,2.300705702569859,2.2803143253340896,0.020391377235769337,0.712890625,0.3203125,True
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,3,2.300705702569859,0.712890625,switched_fresh,Adam,10,2.300705702569859,2.043311374562927,0.25739432800693196,0.712890625,0.5478515625,True
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,3,2.300705702569859,0.712890625,own_fresh,Muon,30,2.300705702569859,2.184498785030469,0.11620691753938983,0.712890625,0.142578125,True
SmallMLPDigits,Small MLP digits hidden=16,1,Muon,3,2.300705702569859,0.712890625,switched_fresh,Adam,30,2.300705702569859,0.9399078784859521,1.3607978240839067,0.712890625,0.166015625,True
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,3,2.2840285278215364,0.775390625,own_fresh,Adam,1,2.2840285278215364,2.267657345170087,0.016371182651449434,0.775390625,0.7177734375,True
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,3,2.2840285278215364,0.775390625,switched_fresh,Muon,1,2.2840285278215364,2.2814193353594807,0.0026091924620557094,0.775390625,0.779296875,True
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,3,2.2840285278215364,0.775390625,own_fresh,Adam,3,2.2840285278215364,2.222745805312991,0.06128272250854527,0.775390625,0.6591796875,True
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,3,2.2840285278215364,0.775390625,switched_fresh,Muon,3,2.2840285278215364,2.2763009515540076,0.007727576267528846,0.775390625,0.7451171875,True
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,3,2.2840285278215364,0.775390625,own_fresh,Adam,10,2.2840285278215364,1.946763372755883,0.33726515506565335,0.775390625,0.5556640625,True
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,3,2.2840285278215364,0.775390625,switched_fresh,Muon,10,2.2840285278215364,2.2505205721826185,0.03350795563891795,0.775390625,0.6298828125,True
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,3,2.2840285278215364,0.775390625,own_fresh,Adam,30,2.2840285278215364,1.1074344409304813,1.1765940868910552,0.775390625,0.2412109375,True
SmallMLPDigits,Small MLP digits hidden=16,2,Adam,3,2.2840285278215364,0.775390625,switched_fresh,Muon,30,2.2840285278215364,2.138135932063919,0.14589259575761737,0.775390625,0.2744140625,True
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,3,2.3002771282117433,0.4541015625,own_fresh,Muon,1,2.3002771282117433,2.298971002002018,0.0013061262097253667,0.4541015625,0.4345703125,True
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,3,2.3002771282117433,0.4541015625,switched_fresh,Adam,1,2.3002771282117433,2.292973794060687,0.00730333415105644,0.4541015625,0.6748046875,True
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,3,2.3002771282117433,0.4541015625,own_fresh,Muon,3,2.3002771282117433,2.295904402601781,0.00437272560996238,0.4541015625,0.39453125,True
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,3,2.3002771282117433,0.4541015625,switched_fresh,Adam,3,2.3002771282117433,2.2667580199490103,0.03351910826273308,0.4541015625,0.61328125,True
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,3,2.3002771282117433,0.4541015625,own_fresh,Muon,10,2.3002771282117433,2.2803172187085092,0.01995990950323412,0.4541015625,0.291015625,True
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,3,2.3002771282117433,0.4541015625,switched_fresh,Adam,10,2.3002771282117433,2.0322461716465945,0.26803095656514886,0.4541015625,0.455078125,True
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,3,2.3002771282117433,0.4541015625,own_fresh,Muon,30,2.3002771282117433,2.1864300516961284,0.11384707651561499,0.4541015625,0.1630859375,True
SmallMLPDigits,Small MLP digits hidden=16,2,Muon,3,2.3002771282117433,0.4541015625,switched_fresh,Adam,30,2.3002771282117433,0.9992143595970366,1.3010627686147067,0.4541015625,0.1826171875,True
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,3,2.286018651918292,0.7294921875,own_fresh,Adam,1,2.286018651918292,2.2837502445775537,0.0022684073407384098,0.7294921875,0.5927734375,True
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,3,2.286018651918292,0.7294921875,switched_fresh,Muon,1,2.286018651918292,2.2882054784250374,-0.0021868265067452874,0.7294921875,0.68359375,True
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,3,2.286018651918292,0.7294921875,own_fresh,Adam,3,2.286018651918292,2.2297375539876936,0.056281097930598545,0.7294921875,0.6650390625,True
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,3,2.286018651918292,0.7294921875,switched_fresh,Muon,3,2.286018651918292,2.2773262156733898,0.008692436244902346,0.7294921875,0.666015625,True
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,3,2.286018651918292,0.7294921875,own_fresh,Adam,10,2.286018651918292,2.013612118269772,0.2724065336485202,0.7294921875,0.6513671875,True
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,3,2.286018651918292,0.7294921875,switched_fresh,Muon,10,2.286018651918292,2.254230853268356,0.03178779864993597,0.7294921875,0.5810546875,True
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,3,2.286018651918292,0.7294921875,own_fresh,Adam,30,2.286018651918292,1.1987050816651295,1.0873135702531627,0.7294921875,0.359375,True
SmallMLPDigits,Small MLP digits hidden=16,3,Adam,3,2.286018651918292,0.7294921875,switched_fresh,Muon,30,2.286018651918292,2.1355723823011488,0.15044626961714336,0.7294921875,0.3740234375,True
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,3,2.3004689537592125,0.572265625,own_fresh,Muon,1,2.3004689537592125,2.299956060389573,0.0005128933696396665,0.572265625,0.505859375,True
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,3,2.3004689537592125,0.572265625,switched_fresh,Adam,1,2.3004689537592125,2.2989228483257196,0.0015461054334928725,0.572265625,0.7890625,True
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,3,2.3004689537592125,0.572265625,own_fresh,Muon,3,2.3004689537592125,2.2966361316359607,0.0038328221232517556,0.572265625,0.4560546875,True
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,3,2.3004689537592125,0.572265625,switched_fresh,Adam,3,2.3004689537592125,2.2671775794986506,0.033291374260561835,0.572265625,0.7529296875,True
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,3,2.3004689537592125,0.572265625,own_fresh,Muon,10,2.3004689537592125,2.281220913623711,0.0192480401355013,0.572265625,0.3603515625,True
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,3,2.3004689537592125,0.572265625,switched_fresh,Adam,10,2.3004689537592125,2.049728517008369,0.25074043675084345,0.572265625,0.701171875,True
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,3,2.3004689537592125,0.572265625,own_fresh,Muon,30,2.3004689537592125,2.1843232140862052,0.11614573967300723,0.572265625,0.1748046875,True
SmallMLPDigits,Small MLP digits hidden=16,3,Muon,3,2.3004689537592125,0.572265625,switched_fresh,Adam,30,2.3004689537592125,0.9238903743988213,1.376578579360391,0.572265625,0.21484375,True
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,3,2.2894376219604453,0.8154296875,own_fresh,Adam,1,2.2894376219604453,2.2770945768441058,0.012343045116339546,0.8154296875,0.697265625,True
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,3,2.2894376219604453,0.8154296875,switched_fresh,Muon,1,2.2894376219604453,2.287020385253784,0.0024172367066612743,0.8154296875,0.7900390625,True
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,3,2.2894376219604453,0.8154296875,own_fresh,Adam,3,2.2894376219604453,2.236712304149633,0.052725317810812466,0.8154296875,0.5390625,True
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,3,2.2894376219604453,0.8154296875,switched_fresh,Muon,3,2.2894376219604453,2.2781924975083565,0.011245124452088806,0.8154296875,0.6962890625,True
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,3,2.2894376219604453,0.8154296875,own_fresh,Adam,10,2.2894376219604453,2.050638081277342,0.23879954068310338,0.8154296875,0.556640625,True
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,3,2.2894376219604453,0.8154296875,switched_fresh,Muon,10,2.2894376219604453,2.260168050920272,0.029269571040173137,0.8154296875,0.5517578125,True
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,3,2.2894376219604453,0.8154296875,own_fresh,Adam,30,2.2894376219604453,1.1572598345299832,1.1321777874304622,0.8154296875,0.314453125,True
SmallMLPDigits,Small MLP digits hidden=16,4,Adam,3,2.2894376219604453,0.8154296875,switched_fresh,Muon,30,2.2894376219604453,2.1373399375536484,0.15209768440679694,0.8154296875,0.3662109375,True
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,3,2.3007188316381137,0.439453125,own_fresh,Muon,1,2.3007188316381137,2.2996339039215017,0.0010849277166120608,0.439453125,0.33984375,True
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,3,2.3007188316381137,0.439453125,switched_fresh,Adam,1,2.3007188316381137,2.294236451119328,0.006482380518785913,0.439453125,0.7265625,True
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,3,2.3007188316381137,0.439453125,own_fresh,Muon,3,2.3007188316381137,2.2966545655689545,0.004064266069159217,0.439453125,0.3359375,True
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,3,2.3007188316381137,0.439453125,switched_fresh,Adam,3,2.3007188316381137,2.269771838397562,0.030946993240551723,0.439453125,0.8330078125,True
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,3,2.3007188316381137,0.439453125,own_fresh,Muon,10,2.3007188316381137,2.2831438052795714,0.017575026358542356,0.439453125,0.3291015625,True
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,3,2.3007188316381137,0.439453125,switched_fresh,Adam,10,2.3007188316381137,2.091760385595646,0.20895844604246783,0.439453125,0.5224609375,True
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,3,2.3007188316381137,0.439453125,own_fresh,Muon,30,2.3007188316381137,2.183322737989332,0.1173960936487819,0.439453125,0.26171875,True
SmallMLPDigits,Small MLP digits hidden=16,4,Muon,3,2.3007188316381137,0.439453125,switched_fresh,Adam,30,2.3007188316381137,0.9898829455828543,1.3108358860552594,0.439453125,0.2041015625,True
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,3,2.26216288036547,0.7177734375,own_fresh,Adam,1,2.26216288036547,2.214794759905807,0.047368120459662766,0.7177734375,0.541015625,True
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,3,2.26216288036547,0.7177734375,switched_fresh,Muon,1,2.26216288036547,2.250091941389358,0.012070938976112,0.7177734375,0.6513671875,True
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,3,2.26216288036547,0.7177734375,own_fresh,Adam,3,2.26216288036547,2.1280936585699357,0.13406922179553415,0.7177734375,0.41796875,True
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,3,2.26216288036547,0.7177734375,switched_fresh,Muon,3,2.26216288036547,2.2544566658445366,0.00770621452093323,0.7177734375,0.537109375,True
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,3,2.26216288036547,0.7177734375,own_fresh,Adam,10,2.26216288036547,1.4557590316629996,0.8064038487024703,0.7177734375,0.21875,True
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,3,2.26216288036547,0.7177734375,switched_fresh,Muon,10,2.26216288036547,2.2060830244989225,0.0560798558665474,0.7177734375,0.3349609375,True
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,3,2.26216288036547,0.7177734375,own_fresh,Adam,30,2.26216288036547,0.36628606652399287,1.895876813841477,0.7177734375,0.109375,True
SmallMLPDigits,Small MLP digits hidden=64,0,Adam,3,2.26216288036547,0.7177734375,switched_fresh,Muon,30,2.26216288036547,2.036019772392146,0.22614310797332404,0.7177734375,0.1376953125,True
SmallMLPDigits,Small MLP digits hidden=64,0,Muon,3,2.298858405886954,0.505859375,own_fresh,Muon,1,2.298858405886954,2.2974696325442583,0.001388773342695604,0.505859375,0.3720703125,True
SmallMLPDigits,Small MLP digits hidden=64,0,Muon,3,2.298858405886954,0.505859375,switched_fresh,Adam,1,2.298858405886954,2.287552023000463,0.011306382886490773,0.505859375,0.7861328125,True
SmallMLPDigits,Small MLP digits hidden=64,0,Muon,3,2.298858405886954,0.505859375,own_fresh,Muon,3,2.298858405886954,2.2942347688569407,0.004623637030013228,0.505859375,0.3134765625,True
