seed,trajectory_step,direction,head_classes,tail_classes,warmup_steps,hidden_dim,momentum_beta,trajectory_steps,trajectory_lr,newton_schulz_steps,head_gradient_fro_norm,momentum_fro_norm,gradient_momentum_cosine,direction_cosine_to_polar_grad,head_loss_before,head_loss_after,actual_head_loss_decrease,matched_first_order_head_gain,tail_loss_before,tail_loss_after,tail_loss_increase,tail_accuracy_before,tail_accuracy_after,tail_accuracy_drop,tail_margin_before,tail_margin_after,tail_margin_drop,tail_output_drift_fro,tail_output_drift_rms,tail_output_jvp_fro,tail_output_linearization_residual_fro,tail_output_linearization_relative_error,update_fro_norm,update_op_norm,step_size,alignment
0,2,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.310748013643498,0.11158836109645241,0.881321116973537,0.5073821465599976,0.08138764290243553,0.07979519391560239,0.0015924489868331393,0.0016487648545529126,12.435714903015441,12.446805525847324,0.011090622831883223,0.19,0.19,0.0,-11.47064980350263,-11.48911023730509,0.018460433802459875,0.6007527440334588,0.013433239733283442,0.6007401249802128,0.0014334860811936695,0.0023861999916201465,0.018015453485387033,0.0027798448238814636,0.002779844823881462,0.5931139898128426
0,2,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.310748013643498,0.11158836109645241,0.881321116973537,0.44020310024966436,0.08138764290243553,0.0797924921377226,0.0015951507647129215,0.0016487648545529126,12.435714903015441,12.446286795174178,0.010571892158736773,0.19,0.19,0.0,-11.47064980350263,-11.48906026352238,0.018410460019749664,0.6455320903320589,0.014434536356400176,0.6455262335528636,0.002379809861142761,0.0036866199039575867,0.008435113982223345,0.003099899651362064,0.0030998996513620617,0.5318768476355238
0,3,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.44618359349551784,0.12213360903492207,0.6258785724056725,0.32699184889424276,0.11583574831179445,0.113604089670749,0.0022316586410454503,0.002384353118606215,12.43909713924327,12.434034379826569,-0.005062759416700757,0.19,0.19,0.0,-11.476536435479195,-11.47216658536588,-0.0043698501133153655,0.744353228721025,0.016644244186916592,0.7443189561619502,7.245541375100307e-05,9.734457674518516e-05,0.005343883444764465,0.004652349520887365,0.005343883444764464,0.44618359349551784
0,3,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.44618359349551784,0.12213360903492207,0.6258785724056725,0.9999999999999998,0.11583574831179445,0.11356159666896835,0.0022741516428261,0.002384353118606215,12.43909713924327,12.435104835549257,-0.003992303694012378,0.19,0.19,0.0,-11.476536435479195,-11.474060460195185,-0.0024759752840104454,0.5462582948068037,0.012214706804611336,0.5463244779755506,0.0002968455191810065,0.0005433502088008056,0.016342558577026815,0.002521711535386957,0.002521711535386956,0.9455296869395242
0,3,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.44618359349551784,0.12213360903492207,0.6258785724056725,0.38347106125033714,0.11583574831179445,0.11350506040593014,0.002330687905864312,0.002384353118606215,12.43909713924327,12.447947106596613,0.008849967353343757,0.19,0.19,0.0,-11.476536435479195,-11.493035258401074,0.016498822921878542,0.7708889702823498,0.017237601406561498,0.7709026561775634,0.0006003912707796706,0.0007788159321653465,0.023099381049726628,0.0035643118780236834,0.0035643118780236812,0.668951876323538
0,3,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.44618359349551784,0.12213360903492207,0.6258785724056725,0.3404074592141142,0.11583574831179445,0.11349983236916958,0.002335915942624875,0.002384353118606215,12.43909713924327,12.447335689331448,0.008238550088178087,0.19,0.19,0.0,-11.476536435479195,-11.493033475963284,0.016497040484088288,0.8244365107051379,0.018434960810694227,0.8243902636457707,0.0003860449423948432,0.00046827935677891684,0.011405471353151522,0.003937627993322856,0.003937627993322855,0.6055303148620004
0,4,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.45433353443571267,0.14579149365854405,0.8482211331619853,0.3122375445608568,0.2126122439756117,0.20855658063835572,0.004055663337255988,0.00417083696260238,12.441155901401684,12.450217597652536,0.009061696250851625,0.19,0.19,0.0,-11.480677036562025,-11.502788530512884,0.02211149395085954,1.375647406738453,0.030760411145384865,1.375735475086428,0.00020878823702837957,0.0001517648129377945,0.009180121312820564,0.008207951774878465,0.009180121312820562,0.4543335344357126
0,4,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.45433353443571267,0.14579149365854405,0.8482211331619853,1.0,0.2126122439756117,0.20852868135623873,0.004083562619372982,0.00417083696260238,12.441155901401684,12.451165620214008,0.010009718812323598,0.19,0.19,0.0,-11.480677036562025,-11.501342328773084,0.02066529221105995,0.9594779351218613,0.021454578858436147,0.959430558521007,0.0009694041630810458,0.0010103953376004757,0.029401080916556174,0.004536685277931153,0.004536685277931149,0.919357792547689
0,4,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.45433353443571267,0.14579149365854405,0.8482211331619853,0.46213889005522496,0.2126122439756117,0.20861412846859947,0.003998115507012234,0.00417083696260238,12.441155901401684,12.454209115196965,0.013053213795281238,0.19,0.19,0.0,-11.480677036562025,-11.506115282954347,0.02543824639232284,1.1228876013783131,0.025108530077735964,1.1229925176505877,0.0013261371251334485,0.0011808957800608143,0.03431364989841151,0.0052947111287512914,0.005294711128751287,0.7877364526940749
0,4,ns_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.45433353443571267,0.14579149365854405,0.8482211331619853,0.44970137280056194,0.2126122439756117,0.20860507122337527,0.004007172752236443,0.00417083696260238,12.441155901401684,12.453274485490963,0.012118584089279238,0.19,0.19,0.0,-11.480677036562025,-11.50583831230717,0.025161275745144707,1.1887997301343098,0.026582370082137204,1.1888537292093537,0.0007563046289753118,0.0006361628940494569,0.016801345513308964,0.005726029728188842,0.005726029728188844,0.7283994601127622
0,5,frobenius_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.37140264349671026,0.14780235901148886,0.5472580627479834,0.3380227167585964,0.09378603541718236,0.09204357675110503,0.0017424586660773345,0.001878848244002123,12.44321379182876,12.444308718456899,0.0010949266281379266,0.19,0.19,0.0,-11.484927519696193,-11.488686674461649,0.003759154765456074,0.6475912681086178,0.014480580971261618,0.6476200596083178,4.1338123717460934e-05,6.383082658443645e-05,0.005058790713800519,0.0043888670549676045,0.00505879071380052,0.37140264349671026
0,5,polar_grad,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.37140264349671026,0.14780235901148886,0.5472580627479834,0.9999999999999998,0.09378603541718236,0.09199557462762759,0.0017904607895547764,0.001878848244002123,12.44321379182876,12.445582536304885,0.0023687444761240073,0.19,0.19,0.0,-11.484927519696193,-11.4918455913627,0.006918071666508041,0.48530317761631264,0.010851708948467289,0.48531029095221956,0.0002482639392099365,0.0005115571291983564,0.01496583058769191,0.0023092777946460063,0.0023092777946460046,0.8136085872207232
0,5,polar_momentum,"0,1,2,3,4","5,6,7,8,9",80,32,0.9,6,0.001,5,0.37140264349671026,0.14780235901148886,0.5472580627479834,0.3358858297249125,0.09378603541718236,0.0919628825209177,0.0018231528962646681,0.001878848244002123,12.44321379182876,12.450332764416284,0.0071189725875235865,0.19,0.19,0.0,-11.484927519696193,-11.499535963840962,0.014608444144769805,0.703207352809943,0.015724194431607105,0.7032621833914893,0.000517384855770055,0.0007356927017957387,0.02150587487930554,0.003318428537742448,0.0033184285377424443,0.5661861398046919
