seed,state_source,trajectory_step,direction,warmup_steps,tail_eval_examples,tail_accuracy_before,tail_positive_margin_fraction_before,tail_output_drift_sq_ratio_vs_fro,centered_tail_output_drift_sq_ratio_vs_fro,margin_delta_sq_ratio_vs_fro,tail_output_drift_sq_ratio_vs_polar_grad,actual_head_loss_decrease_diff_vs_fro,tail_loss_increase_diff_vs_fro,tail_accuracy_drop_diff_vs_fro,tail_margin_drop_diff_vs_fro,actual_head_gain_relative_error_diff_vs_fro,direction_cosine_to_polar_grad,gradient_momentum_cosine,alignment_ratio_to_polar_grad,update_fro_norm_ratio_vs_fro,update_op_norm_ratio_vs_fro,mean_matrix_gradient_nuclear_rank,mean_matrix_update_nuclear_rank,less_tail_drift_than_fro,less_tail_drift_than_polar_grad,tail_prediction_changed_fraction,tail_margin_certified_preserved_fraction
1,adamw_matrix_trajectory,2,polar_momentum,5000,2000,0.0345,0.0345,0.7044043224916854,0.7061150210568519,0.7168027975639515,1.1597186447902064,0.00043964385986328125,0.006984710693359375,0.0,0.007439613342285156,0.00982390071936099,0.504521132684221,0.5997876266528577,0.6920308973473237,9.3164448652626,0.3769107550071533,5.667081514633658,210.23809510460788,True,False,0.006500000000000001,0.9710144927536232
1,adamw_matrix_trajectory,2,ns_momentum,5000,2000,0.0345,0.0345,1.0807453123266426,1.0663374506122294,1.026195560969171,1.7793197017038702,0.00028705596923828125,0.00013065338134765625,0.0,5.245208740234375e-05,0.006414303940407066,0.24962364563583558,0.5997876266528577,0.4127567189734342,2.321878918190853,0.6318393283508723,5.667081514633658,41.251151783465325,False,False,0.008,0.9710144927536232
1,ns_muon_matrix_trajectory,0,polar_grad,5000,2000,0.3115,0.3115,0.20543844481949922,0.20485735696207105,0.19897853241218455,1.0,0.00011169910430908203,0.002110004425048828,0.0005000000000000004,0.002663135528564453,0.04506170375560686,1.0000000000000002,0.9999999811544484,1.0,3.355311244476362,0.1688277765799067,22.230628885872974,210.23809510465685,True,False,0.0015,0.9951845906902087
1,ns_muon_matrix_trajectory,0,polar_momentum,5000,2000,0.3115,0.3115,0.20552404970053714,0.2049421423090207,0.1991520621213628,1.0004166935799828,0.00011071562767028809,0.0021097660064697266,0.0005000000000000004,0.0026627779006958008,0.04466494916010659,0.9999308566813725,0.9999999811544484,0.9999995517295245,3.355312777403655,0.16882656541354824,22.230628885872974,210.23809510601228,True,False,0.0015,0.9935794542536115
1,ns_muon_matrix_trajectory,0,ns_momentum,5000,2000,0.3115,0.3115,0.43226623978216716,0.4313788875945271,0.4294379404162598,2.1041156155653424,3.719329833984375e-05,0.0012347698211669922,0.0,0.0015944242477416992,0.01500453742982854,0.644256173556759,0.9999999811544484,0.4650047038447776,1.5928352628642601,0.36301582991512027,22.230628885872974,97.676395438384,True,False,0.0005,0.9935794542536115
1,ns_muon_matrix_trajectory,1,polar_grad,5000,2000,0.311,0.311,0.23762864522068863,0.23674511551829117,0.24686571724127304,1.0,-6.142258644104004e-05,0.0016241073608398438,0.0,0.0019555091857910156,-0.028490790569672728,1.0000000000000002,0.9437648171884985,1.0,3.8780564376030555,0.17828435851681665,17.46817076001352,210.2380951046698,True,False,0.0005,0.9983922829581994
1,ns_muon_matrix_trajectory,1,polar_momentum,5000,2000,0.311,0.311,0.2898929987979144,0.28851600507691677,0.31626304310251274,1.2199413018101721,-5.453824996948242e-05,0.0013492107391357422,0.0,0.0016605854034423828,-0.0252974996324605,0.6610047644750707,0.9437648171884985,0.8268017246131143,4.6904353470365425,0.2156290352046903,17.46817076001352,210.23809510329605,True,False,0.002,0.9983922829581994
1,ns_muon_matrix_trajectory,1,ns_momentum,5000,2000,0.311,0.311,0.6838794124877836,0.6825576125707222,0.7240656766664557,2.8779333899440296,-2.008676528930664e-05,0.0004551410675048828,0.0,0.0005489587783813477,-0.009317221176108403,0.4641696226374402,0.9437648171884985,0.38919531903246896,1.7768442987885245,0.45801175754040374,17.46817076001352,87.68903620241286,True,False,0.003,0.9983922829581994
1,ns_muon_matrix_trajectory,2,polar_grad,5000,2000,0.3125,0.3125,0.21182410534101143,0.2113522925609303,0.21281005385755053,1.0,7.838010787963867e-05,0.0020732879638671875,0.0,0.0025604963302612305,-0.015947518848747018,1.0000000000000002,0.926533024428553,1.0,3.754568152545981,0.17766510416558712,18.49126738611178,210.2380951029608,True,False,0.0005,0.9968
1,ns_muon_matrix_trajectory,2,polar_momentum,5000,2000,0.3125,0.3125,0.3752782849530592,0.37435307820063984,0.39003956534846657,1.7716505132827358,9.816884994506836e-05,0.0014238357543945312,0.0,0.0018252134323120117,-0.008774656982727003,0.5869440839514781,0.926533024428553,0.7671498738909884,4.894182609297435,0.23159481050197867,18.49126738611178,210.23809510216142,True,False,0.001,0.9952000000000001
